"region","season","year.new","H1_cum_intensity","IVB_cum_intensity","prior_dom_type_national","H3_epi_size_prior","H1_epi_size_prior","IVB_epi_size_prior","usa_bhatt_ep_mean","usa_wolf_ep_mean","NA_bhatt_ep_lag1","NA_bhatt_nonepitope_lag1","HA_koel_lag2","HA_titer_tree_lag2","HA_wolf_lag2","HA_wolf_nonepitope_lag2","HA_std_lbi","NA_std_lbi","vac_combined","vac_combined_prior","vac_cov_combined_prior","weighted_VE","weighted_VE_prior_season","h3_dom","pred","model","dataType","object","resid"
"Region 1","2008-2009","2008",23.6357485057778,12.4037744787822,1,21.2498362683725,8.47556183695228,22.948903372149,4.64634146341463,4.30743243243243,4.354,1.126,0.618,1.768,4.726,2.916,1.30551654672858,1.10681159745176,8.57472,6.18837710071372,0.133556,55,46.3354480570975,0.0723367087415125,0.342090780962856,"Lasso","Training","lasso",-0.269754072221344
"Region 2","2008-2009","2008",19.8417259066232,14.7970247982265,1,24.0315276325389,13.1028226115876,28.3444319482631,4.64634146341463,4.30743243243243,4.354,1.126,0.618,1.768,4.726,2.916,1.30551654672858,1.10681159745176,8.57472,6.18837710071372,0.133556,55,46.3354480570975,0.0991081774640589,0.231960288815339,"Conditional
Random Forest","Training","party RF",-0.13285211135128
"Region 2","2008-2009","2008",19.8417259066232,14.7970247982265,1,24.0315276325389,13.1028226115876,28.3444319482631,4.64634146341463,4.30743243243243,4.354,1.126,0.618,1.768,4.726,2.916,1.30551654672858,1.10681159745176,8.57472,6.18837710071372,0.133556,55,46.3354480570975,0.0991081774640589,0.342090780962856,"Lasso","Training","lasso",-0.242982603498797
"Region 3","2008-2009","2008",26.3989209027419,20.9116108374196,1,45.0949738610665,6.01794040017107,14.8550938513787,4.64634146341463,4.30743243243243,4.354,1.126,0.618,1.768,4.726,2.916,1.30551654672858,1.10681159745176,8.57472,6.18837710071372,0.133556,55,46.3354480570975,0.0348612241107198,0.182747450271061,"Conditional
Random Forest","Training","party RF",-0.147886226160342
"Region 3","2008-2009","2008",26.3989209027419,20.9116108374196,1,45.0949738610665,6.01794040017107,14.8550938513787,4.64634146341463,4.30743243243243,4.354,1.126,0.618,1.768,4.726,2.916,1.30551654672858,1.10681159745176,8.57472,6.18837710071372,0.133556,55,46.3354480570975,0.0348612241107198,0.342090780962856,"Lasso","Training","lasso",-0.307229556852136
"Region 4","2008-2009","2008",21.7221329466887,10.1437331751369,1,43.3690857996905,9.1479454949763,21.4389878664692,4.64634146341463,4.30743243243243,4.354,1.126,0.618,1.768,4.726,2.916,1.30551654672858,1.10681159745176,8.57472,6.18837710071372,0.133556,55,46.3354480570975,0.140325255896248,0.185657479807358,"Conditional
Random Forest","Training","party RF",-0.04533222391111
"Region 4","2008-2009","2008",21.7221329466887,10.1437331751369,1,43.3690857996905,9.1479454949763,21.4389878664692,4.64634146341463,4.30743243243243,4.354,1.126,0.618,1.768,4.726,2.916,1.30551654672858,1.10681159745176,8.57472,6.18837710071372,0.133556,55,46.3354480570975,0.140325255896248,0.342090780962856,"Lasso","Training","lasso",-0.201765525066608
"Region 5","2008-2009","2008",21.6591755517744,13.4275866936549,1,39.8526842417647,9.3204186955262,12.7196019180571,4.64634146341463,4.30743243243243,4.354,1.126,0.618,1.768,4.726,2.916,1.30551654672858,1.10681159745176,8.57472,6.18837710071372,0.133556,55,46.3354480570975,0.0199888467381239,0.187870433582535,"Conditional
Random Forest","Training","party RF",-0.167881586844411
"Region 5","2008-2009","2008",21.6591755517744,13.4275866936549,1,39.8526842417647,9.3204186955262,12.7196019180571,4.64634146341463,4.30743243243243,4.354,1.126,0.618,1.768,4.726,2.916,1.30551654672858,1.10681159745176,8.57472,6.18837710071372,0.133556,55,46.3354480570975,0.0199888467381239,0.342090780962856,"Lasso","Training","lasso",-0.322101934224732
"Region 6","2008-2009","2008",30.980670743309,17.007598944373,1,83.8752136154205,4.92515498107285,11.8138419132447,4.64634146341463,4.30743243243243,4.354,1.126,0.618,1.768,4.726,2.916,1.30551654672858,1.10681159745176,8.57472,6.18837710071372,0.133556,55,46.3354480570975,0.0570377268500387,0.185102883538317,"Conditional
Random Forest","Training","party RF",-0.128065156688278
"Region 6","2008-2009","2008",30.980670743309,17.007598944373,1,83.8752136154205,4.92515498107285,11.8138419132447,4.64634146341463,4.30743243243243,4.354,1.126,0.618,1.768,4.726,2.916,1.30551654672858,1.10681159745176,8.57472,6.18837710071372,0.133556,55,46.3354480570975,0.0570377268500387,0.342090780962856,"Lasso","Training","lasso",-0.285053054112818
"Region 7","2008-2009","2008",11.2833922095573,6.60197684263204,1,46.1031219817301,8.2195127327243,18.5414021799639,4.64634146341463,4.30743243243243,4.354,1.126,0.618,1.768,4.726,2.916,1.30551654672858,1.10681159745176,8.57472,6.18837710071372,0.133556,55,46.3354480570975,0.0487531446934345,0.183521738571859,"Conditional
Random Forest","Training","party RF",-0.134768593878424
"Region 7","2008-2009","2008",11.2833922095573,6.60197684263204,1,46.1031219817301,8.2195127327243,18.5414021799639,4.64634146341463,4.30743243243243,4.354,1.126,0.618,1.768,4.726,2.916,1.30551654672858,1.10681159745176,8.57472,6.18837710071372,0.133556,55,46.3354480570975,0.0487531446934345,0.342090780962856,"Lasso","Training","lasso",-0.293337636269422
"Region 8","2008-2009","2008",10.6465585530488,3.27180838628164,1,17.8552694131947,16.9583890539642,19.2175029981095,4.64634146341463,4.30743243243243,4.354,1.126,0.618,1.768,4.726,2.916,1.30551654672858,1.10681159745176,8.57472,6.18837710071372,0.133556,55,46.3354480570975,0.114951452053947,0.25974273939683,"Conditional
Random Forest","Training","party RF",-0.144791287342883
"Region 8","2008-2009","2008",10.6465585530488,3.27180838628164,1,17.8552694131947,16.9583890539642,19.2175029981095,4.64634146341463,4.30743243243243,4.354,1.126,0.618,1.768,4.726,2.916,1.30551654672858,1.10681159745176,8.57472,6.18837710071372,0.133556,55,46.3354480570975,0.114951452053947,0.342090780962856,"Lasso","Training","lasso",-0.22713932890891
"Region 9","2008-2009","2008",15.964546671022,4.97595905573168,1,14.176244907504,15.6744305376792,12.5648633667079,4.64634146341463,4.30743243243243,4.354,1.126,0.618,1.768,4.726,2.916,1.30551654672858,1.10681159745176,8.57472,6.18837710071372,0.133556,55,46.3354480570975,0.230684471548572,0.264667047286342,"Conditional
Random Forest","Training","party RF",-0.0339825757377694
"Region 9","2008-2009","2008",15.964546671022,4.97595905573168,1,14.176244907504,15.6744305376792,12.5648633667079,4.64634146341463,4.30743243243243,4.354,1.126,0.618,1.768,4.726,2.916,1.30551654672858,1.10681159745176,8.57472,6.18837710071372,0.133556,55,46.3354480570975,0.230684471548572,0.342090780962856,"Lasso","Training","lasso",-0.111406309414284
"Region 1","2010-2011","2010",16.4235030341131,7.67605665755382,0,0.0726740624293668,87.3504507723643,0.175448439724306,3.80851063829787,7.8319783197832,4.184,0.55,1.616,1.276,7.478,2.162,2.13162039426931,1.90384459553907,9.4220384672096,9.253475,0.168245,50.8881268752679,55,0.557479640370546,0.532235931019311,"Conditional
Random Forest","Training","party RF",0.0252437093512351
"Region 1","2010-2011","2010",16.4235030341131,7.67605665755382,0,0.0726740624293668,87.3504507723643,0.175448439724306,3.80851063829787,7.8319783197832,4.184,0.55,1.616,1.276,7.478,2.162,2.13162039426931,1.90384459553907,9.4220384672096,9.253475,0.168245,50.8881268752679,55,0.557479640370546,0.609064423313515,"Lasso","Training","lasso",-0.051584782942969
"Region 10","2010-2011","2010",19.718747009505,2.9646393530287,0,0.0342684010217615,91.4657660717342,0.147132177183864,3.80851063829787,7.8319783197832,4.184,0.55,1.616,1.276,7.478,2.162,2.13162039426931,1.90384459553907,9.4220384672096,9.253475,0.168245,50.8881268752679,55,0.535967628125074,0.535592850217826,"Conditional
Random Forest","Training","party RF",0.000374777907247603
"Region 10","2010-2011","2010",19.718747009505,2.9646393530287,0,0.0342684010217615,91.4657660717342,0.147132177183864,3.80851063829787,7.8319783197832,4.184,0.55,1.616,1.276,7.478,2.162,2.13162039426931,1.90384459553907,9.4220384672096,9.253475,0.168245,50.8881268752679,55,0.535967628125074,0.609064423313515,"Lasso","Training","lasso",-0.073096795188441
"Region 2","2010-2011","2010",9.32735874140526,10.123465299842,0,0.124790472386436,41.5826280294253,0.118822833035213,3.80851063829787,7.8319783197832,4.184,0.55,1.616,1.276,7.478,2.162,2.13162039426931,1.90384459553907,9.4220384672096,9.253475,0.168245,50.8881268752679,55,0.647320877679841,0.532114999913757,"Conditional
Random Forest","Training","party RF",0.115205877766084
"Region 2","2010-2011","2010",9.32735874140526,10.123465299842,0,0.124790472386436,41.5826280294253,0.118822833035213,3.80851063829787,7.8319783197832,4.184,0.55,1.616,1.276,7.478,2.162,2.13162039426931,1.90384459553907,9.4220384672096,9.253475,0.168245,50.8881268752679,55,0.647320877679841,0.609064423313515,"Lasso","Training","lasso",0.0382564543663264
"Region 3","2010-2011","2010",26.1155770747689,8.64281908467344,0,0.113022824137628,96.8112159935622,0.13859818577107,3.80851063829787,7.8319783197832,4.184,0.55,1.616,1.276,7.478,2.162,2.13162039426931,1.90384459553907,9.4220384672096,9.253475,0.168245,50.8881268752679,55,0.464150722129976,0.530912070744711,"Conditional
Random Forest","Training","party RF",-0.0667613486147348
"Region 3","2010-2011","2010",26.1155770747689,8.64281908467344,0,0.113022824137628,96.8112159935622,0.13859818577107,3.80851063829787,7.8319783197832,4.184,0.55,1.616,1.276,7.478,2.162,2.13162039426931,1.90384459553907,9.4220384672096,9.253475,0.168245,50.8881268752679,55,0.464150722129976,0.609064423313515,"Lasso","Training","lasso",-0.144913701183539
"Region 4","2010-2011","2010",19.8638446132952,24.8454271895897,0,0.0466892522113332,48.9149002002962,0.42076942885925,3.80851063829787,7.8319783197832,4.184,0.55,1.616,1.276,7.478,2.162,2.13162039426931,1.90384459553907,9.4220384672096,9.253475,0.168245,50.8881268752679,55,0.321477899447049,0.517223509190878,"Conditional
Random Forest","Training","party RF",-0.19574560974383
"Region 4","2010-2011","2010",19.8638446132952,24.8454271895897,0,0.0466892522113332,48.9149002002962,0.42076942885925,3.80851063829787,7.8319783197832,4.184,0.55,1.616,1.276,7.478,2.162,2.13162039426931,1.90384459553907,9.4220384672096,9.253475,0.168245,50.8881268752679,55,0.321477899447049,0.609064423313515,"Lasso","Training","lasso",-0.287586523866466
"Region 5","2010-2011","2010",18.731872588009,14.2104070560512,0,0.12533207254374,82.3584347543466,0.314567009005408,3.80851063829787,7.8319783197832,4.184,0.55,1.616,1.276,7.478,2.162,2.13162039426931,1.90384459553907,9.4220384672096,9.253475,0.168245,50.8881268752679,55,0.435094828100687,0.518958126866707,"Conditional
Random Forest","Training","party RF",-0.0838632987660196
"Region 5","2010-2011","2010",18.731872588009,14.2104070560512,0,0.12533207254374,82.3584347543466,0.314567009005408,3.80851063829787,7.8319783197832,4.184,0.55,1.616,1.276,7.478,2.162,2.13162039426931,1.90384459553907,9.4220384672096,9.253475,0.168245,50.8881268752679,55,0.435094828100687,0.609064423313515,"Lasso","Training","lasso",-0.173969595212828
"Region 6","2010-2011","2010",7.23052147381098,18.2654989509058,0,0,35.7355821934599,0.422917910184951,3.80851063829787,7.8319783197832,4.184,0.55,1.616,1.276,7.478,2.162,2.13162039426931,1.90384459553907,9.4220384672096,9.253475,0.168245,50.8881268752679,55,0.50986652856971,0.521700713943639,"Conditional
Random Forest","Training","party RF",-0.0118341853739297
"Region 6","2010-2011","2010",7.23052147381098,18.2654989509058,0,0,35.7355821934599,0.422917910184951,3.80851063829787,7.8319783197832,4.184,0.55,1.616,1.276,7.478,2.162,2.13162039426931,1.90384459553907,9.4220384672096,9.253475,0.168245,50.8881268752679,55,0.50986652856971,0.609064423313515,"Lasso","Training","lasso",-0.099197894743805
"Region 7","2010-2011","2010",15.186568108672,16.1475590951616,0,0.0367573797101312,90.5227881198133,0.183554800115208,3.80851063829787,7.8319783197832,4.184,0.55,1.616,1.276,7.478,2.162,2.13162039426931,1.90384459553907,9.4220384672096,9.253475,0.168245,50.8881268752679,55,0.402516903254165,0.517238523261085,"Conditional
Random Forest","Training","party RF",-0.11472162000692
"Region 7","2010-2011","2010",15.186568108672,16.1475590951616,0,0.0367573797101312,90.5227881198133,0.183554800115208,3.80851063829787,7.8319783197832,4.184,0.55,1.616,1.276,7.478,2.162,2.13162039426931,1.90384459553907,9.4220384672096,9.253475,0.168245,50.8881268752679,55,0.402516903254165,0.609064423313515,"Lasso","Training","lasso",-0.20654752005935
"Region 8","2010-2011","2010",8.75804730036654,12.2411247468654,0,0.0104157719144052,89.272237859887,0.304291273533261,3.80851063829787,7.8319783197832,4.184,0.55,1.616,1.276,7.478,2.162,2.13162039426931,1.90384459553907,9.4220384672096,9.253475,0.168245,50.8881268752679,55,0.495912029684341,0.524931939562334,"Conditional
Random Forest","Training","party RF",-0.0290199098779932
"Region 8","2010-2011","2010",8.75804730036654,12.2411247468654,0,0.0104157719144052,89.272237859887,0.304291273533261,3.80851063829787,7.8319783197832,4.184,0.55,1.616,1.276,7.478,2.162,2.13162039426931,1.90384459553907,9.4220384672096,9.253475,0.168245,50.8881268752679,55,0.495912029684341,0.609064423313515,"Lasso","Training","lasso",-0.113152393629174
"Region 9","2010-2011","2010",23.3795221696909,17.3695554696534,0,0.0330320080167219,67.6698887338303,0.916776671922516,3.80851063829787,7.8319783197832,4.184,0.55,1.616,1.276,7.478,2.162,2.13162039426931,1.90384459553907,9.4220384672096,9.253475,0.168245,50.8881268752679,55,0.425942829660752,0.519004745876838,"Conditional
Random Forest","Training","party RF",-0.0930619162160865
"Region 9","2010-2011","2010",23.3795221696909,17.3695554696534,0,0.0330320080167219,67.6698887338303,0.916776671922516,3.80851063829787,7.8319783197832,4.184,0.55,1.616,1.276,7.478,2.162,2.13162039426931,1.90384459553907,9.4220384672096,9.253475,0.168245,50.8881268752679,55,0.425942829660752,0.609064423313515,"Lasso","Training","lasso",-0.183121593652763
"Region 1","2011-2012","2011",1.86084251006459,2.06416830461979,0.5,31.9000488693674,16.4235030341131,7.67605665755382,5.45128205128205,7.91690544412607,4.314,0.508,0.67,0.9,6.42,3.26,2.04351418230484,1.7454795255062,7.34005277907861,9.4220384672096,0.185152,38.3000572883264,50.8881268752679,0.66523362509996,0.552852248645308,"Conditional
Random Forest","Training","party RF",0.112381376454652
"Region 1","2011-2012","2011",1.86084251006459,2.06416830461979,0.5,31.9000488693674,16.4235030341131,7.67605665755382,5.45128205128205,7.91690544412607,4.314,0.508,0.67,0.9,6.42,3.26,2.04351418230484,1.7454795255062,7.34005277907861,9.4220384672096,0.185152,38.3000572883264,50.8881268752679,0.66523362509996,0.484598019585955,"Lasso","Training","lasso",0.180635605514005
"Region 10","2011-2012","2011",6.12652029433851,11.1019052684108,0.5,26.3287279345929,19.718747009505,2.9646393530287,5.45128205128205,7.91690544412607,4.314,0.508,0.67,0.9,6.42,3.26,2.04351418230484,1.7454795255062,7.34005277907861,9.4220384672096,0.185152,38.3000572883264,50.8881268752679,0.401618985736182,0.552854407947407,"Conditional
Random Forest","Training","party RF",-0.151235422211224
"Region 10","2011-2012","2011",6.12652029433851,11.1019052684108,0.5,26.3287279345929,19.718747009505,2.9646393530287,5.45128205128205,7.91690544412607,4.314,0.508,0.67,0.9,6.42,3.26,2.04351418230484,1.7454795255062,7.34005277907861,9.4220384672096,0.185152,38.3000572883264,50.8881268752679,0.401618985736182,0.484598019585955,"Lasso","Training","lasso",-0.0829790338497727
"Region 2","2011-2012","2011",3.74369387722438,2.71211697565847,0.5,36.5807070550482,9.32735874140526,10.123465299842,5.45128205128205,7.91690544412607,4.314,0.508,0.67,0.9,6.42,3.26,2.04351418230484,1.7454795255062,7.34005277907861,9.4220384672096,0.185152,38.3000572883264,50.8881268752679,0.475756149555361,0.517020410864382,"Conditional
Random Forest","Training","party RF",-0.0412642613090208
"Region 2","2011-2012","2011",3.74369387722438,2.71211697565847,0.5,36.5807070550482,9.32735874140526,10.123465299842,5.45128205128205,7.91690544412607,4.314,0.508,0.67,0.9,6.42,3.26,2.04351418230484,1.7454795255062,7.34005277907861,9.4220384672096,0.185152,38.3000572883264,50.8881268752679,0.475756149555361,0.484598019585955,"Lasso","Training","lasso",-0.00884187003059389
"Region 3","2011-2012","2011",1.88369547537797,3.65656165170969,0.5,31.0970636078803,26.1155770747689,8.64281908467344,5.45128205128205,7.91690544412607,4.314,0.508,0.67,0.9,6.42,3.26,2.04351418230484,1.7454795255062,7.34005277907861,9.4220384672096,0.185152,38.3000572883264,50.8881268752679,0.64492321574766,0.561110522658508,"Conditional
Random Forest","Training","party RF",0.0838126930891522
"Region 3","2011-2012","2011",1.88369547537797,3.65656165170969,0.5,31.0970636078803,26.1155770747689,8.64281908467344,5.45128205128205,7.91690544412607,4.314,0.508,0.67,0.9,6.42,3.26,2.04351418230484,1.7454795255062,7.34005277907861,9.4220384672096,0.185152,38.3000572883264,50.8881268752679,0.64492321574766,0.484598019585955,"Lasso","Training","lasso",0.160325196161705
"Region 4","2011-2012","2011",4.23603111650543,3.00145273570061,0.5,20.5214737311688,19.8638446132952,24.8454271895897,5.45128205128205,7.91690544412607,4.314,0.508,0.67,0.9,6.42,3.26,2.04351418230484,1.7454795255062,7.34005277907861,9.4220384672096,0.185152,38.3000572883264,50.8881268752679,0.525275219677608,0.556678567499254,"Conditional
Random Forest","Training","party RF",-0.0314033478216461
"Region 4","2011-2012","2011",4.23603111650543,3.00145273570061,0.5,20.5214737311688,19.8638446132952,24.8454271895897,5.45128205128205,7.91690544412607,4.314,0.508,0.67,0.9,6.42,3.26,2.04351418230484,1.7454795255062,7.34005277907861,9.4220384672096,0.185152,38.3000572883264,50.8881268752679,0.525275219677608,0.484598019585955,"Lasso","Training","lasso",0.0406772000916528
"Region 5","2011-2012","2011",2.22576191663375,4.26420483625597,0.5,24.2060761310037,18.731872588009,14.2104070560512,5.45128205128205,7.91690544412607,4.314,0.508,0.67,0.9,6.42,3.26,2.04351418230484,1.7454795255062,7.34005277907861,9.4220384672096,0.185152,38.3000572883264,50.8881268752679,0.819394178607706,0.56689936505316,"Conditional
Random Forest","Training","party RF",0.252494813554546
"Region 5","2011-2012","2011",2.22576191663375,4.26420483625597,0.5,24.2060761310037,18.731872588009,14.2104070560512,5.45128205128205,7.91690544412607,4.314,0.508,0.67,0.9,6.42,3.26,2.04351418230484,1.7454795255062,7.34005277907861,9.4220384672096,0.185152,38.3000572883264,50.8881268752679,0.819394178607706,0.484598019585955,"Lasso","Training","lasso",0.334796159021751
"Region 6","2011-2012","2011",7.99789207029373,1.63586056284344,0.5,26.0843700096635,7.23052147381098,18.2654989509058,5.45128205128205,7.91690544412607,4.314,0.508,0.67,0.9,6.42,3.26,2.04351418230484,1.7454795255062,7.34005277907861,9.4220384672096,0.185152,38.3000572883264,50.8881268752679,0.322730124911186,0.527337889645592,"Conditional
Random Forest","Training","party RF",-0.204607764734406
"Region 6","2011-2012","2011",7.99789207029373,1.63586056284344,0.5,26.0843700096635,7.23052147381098,18.2654989509058,5.45128205128205,7.91690544412607,4.314,0.508,0.67,0.9,6.42,3.26,2.04351418230484,1.7454795255062,7.34005277907861,9.4220384672096,0.185152,38.3000572883264,50.8881268752679,0.322730124911186,0.484598019585955,"Lasso","Training","lasso",-0.16186789467477
"Region 7","2011-2012","2011",3.36615006046503,0.906467508460288,0.5,20.2232002959463,15.186568108672,16.1475590951616,5.45128205128205,7.91690544412607,4.314,0.508,0.67,0.9,6.42,3.26,2.04351418230484,1.7454795255062,7.34005277907861,9.4220384672096,0.185152,38.3000572883264,50.8881268752679,0.867715253652673,0.58906037201562,"Conditional
Random Forest","Training","party RF",0.278654881637053
"Region 7","2011-2012","2011",3.36615006046503,0.906467508460288,0.5,20.2232002959463,15.186568108672,16.1475590951616,5.45128205128205,7.91690544412607,4.314,0.508,0.67,0.9,6.42,3.26,2.04351418230484,1.7454795255062,7.34005277907861,9.4220384672096,0.185152,38.3000572883264,50.8881268752679,0.867715253652673,0.484598019585955,"Lasso","Training","lasso",0.383117234066718
"Region 8","2011-2012","2011",10.6865019515558,0.949887371236896,0.5,19.2432137167255,8.75804730036654,12.2411247468654,5.45128205128205,7.91690544412607,4.314,0.508,0.67,0.9,6.42,3.26,2.04351418230484,1.7454795255062,7.34005277907861,9.4220384672096,0.185152,38.3000572883264,50.8881268752679,0.568746548522554,0.562532056413579,"Conditional
Random Forest","Training","party RF",0.00621449210897551
"Region 8","2011-2012","2011",10.6865019515558,0.949887371236896,0.5,19.2432137167255,8.75804730036654,12.2411247468654,5.45128205128205,7.91690544412607,4.314,0.508,0.67,0.9,6.42,3.26,2.04351418230484,1.7454795255062,7.34005277907861,9.4220384672096,0.185152,38.3000572883264,50.8881268752679,0.568746548522554,0.484598019585955,"Lasso","Training","lasso",0.0841485289365991
"Region 9","2011-2012","2011",13.1284831570875,6.01675290308361,0.5,31.2303381831954,23.3795221696909,17.3695554696534,5.45128205128205,7.91690544412607,4.314,0.508,0.67,0.9,6.42,3.26,2.04351418230484,1.7454795255062,7.34005277907861,9.4220384672096,0.185152,38.3000572883264,50.8881268752679,0.56571577597829,0.548238492695853,"Conditional
Random Forest","Training","party RF",0.0174772832824369
"Region 9","2011-2012","2011",13.1284831570875,6.01675290308361,0.5,31.2303381831954,23.3795221696909,17.3695554696534,5.45128205128205,7.91690544412607,4.314,0.508,0.67,0.9,6.42,3.26,2.04351418230484,1.7454795255062,7.34005277907861,9.4220384672096,0.185152,38.3000572883264,50.8881268752679,0.56571577597829,0.484598019585955,"Lasso","Training","lasso",0.0811177563923349
"Region 1","2012-2013","2012",2.27204597909735,12.7573546108473,1,7.32263279334917,1.86084251006459,2.06416830461979,3.13592233009709,5.99013806706114,3.31,0.578,0.77,0.99,8.924,3.882,2.32850400566399,1.49737340709821,9.01087071321696,7.34005277907861,0.191646,41.2623441396509,38.3000572883264,0.817913813370781,0.625123879147047,"Conditional
Random Forest","Training","party RF",0.192789934223734
"Region 1","2012-2013","2012",2.27204597909735,12.7573546108473,1,7.32263279334917,1.86084251006459,2.06416830461979,3.13592233009709,5.99013806706114,3.31,0.578,0.77,0.99,8.924,3.882,2.32850400566399,1.49737340709821,9.01087071321696,7.34005277907861,0.191646,41.2623441396509,38.3000572883264,0.817913813370781,0.424944489328392,"Lasso","Training","lasso",0.392969324042389
"Region 10","2012-2013","2012",1.15300512302561,8.76007971689127,1,12.9262771570158,6.12652029433851,11.1019052684108,3.13592233009709,5.99013806706114,3.31,0.578,0.77,0.99,8.924,3.882,2.32850400566399,1.49737340709821,9.01087071321696,7.34005277907861,0.191646,41.2623441396509,38.3000572883264,0.797331695765858,0.620808687703018,"Conditional
Random Forest","Training","party RF",0.17652300806284
"Region 10","2012-2013","2012",1.15300512302561,8.76007971689127,1,12.9262771570158,6.12652029433851,11.1019052684108,3.13592233009709,5.99013806706114,3.31,0.578,0.77,0.99,8.924,3.882,2.32850400566399,1.49737340709821,9.01087071321696,7.34005277907861,0.191646,41.2623441396509,38.3000572883264,0.797331695765858,0.424944489328392,"Lasso","Training","lasso",0.372387206437466
"Region 2","2012-2013","2012",4.02034050124337,17.5010075727538,1,5.67612261694319,3.74369387722438,2.71211697565847,3.13592233009709,5.99013806706114,3.31,0.578,0.77,0.99,8.924,3.882,2.32850400566399,1.49737340709821,9.01087071321696,7.34005277907861,0.191646,41.2623441396509,38.3000572883264,0.666734997710114,0.619988127686953,"Conditional
Random Forest","Training","party RF",0.0467468700231607
"Region 2","2012-2013","2012",4.02034050124337,17.5010075727538,1,5.67612261694319,3.74369387722438,2.71211697565847,3.13592233009709,5.99013806706114,3.31,0.578,0.77,0.99,8.924,3.882,2.32850400566399,1.49737340709821,9.01087071321696,7.34005277907861,0.191646,41.2623441396509,38.3000572883264,0.666734997710114,0.424944489328392,"Lasso","Training","lasso",0.241790508381721
"Region 3","2012-2013","2012",2.67377291197863,25.9931402090791,1,10.0357941700979,1.88369547537797,3.65656165170969,3.13592233009709,5.99013806706114,3.31,0.578,0.77,0.99,8.924,3.882,2.32850400566399,1.49737340709821,9.01087071321696,7.34005277907861,0.191646,41.2623441396509,38.3000572883264,0.71463564226168,0.622263097433306,"Conditional
Random Forest","Training","party RF",0.0923725448283745
"Region 3","2012-2013","2012",2.67377291197863,25.9931402090791,1,10.0357941700979,1.88369547537797,3.65656165170969,3.13592233009709,5.99013806706114,3.31,0.578,0.77,0.99,8.924,3.882,2.32850400566399,1.49737340709821,9.01087071321696,7.34005277907861,0.191646,41.2623441396509,38.3000572883264,0.71463564226168,0.424944489328392,"Lasso","Training","lasso",0.289691152933288
"Region 4","2012-2013","2012",2.6868434451493,18.3635740181677,1,10.526300535685,4.23603111650543,3.00145273570061,3.13592233009709,5.99013806706114,3.31,0.578,0.77,0.99,8.924,3.882,2.32850400566399,1.49737340709821,9.01087071321696,7.34005277907861,0.191646,41.2623441396509,38.3000572883264,0.624699899396459,0.619092528431939,"Conditional
Random Forest","Training","party RF",0.00560737096451935
"Region 4","2012-2013","2012",2.6868434451493,18.3635740181677,1,10.526300535685,4.23603111650543,3.00145273570061,3.13592233009709,5.99013806706114,3.31,0.578,0.77,0.99,8.924,3.882,2.32850400566399,1.49737340709821,9.01087071321696,7.34005277907861,0.191646,41.2623441396509,38.3000572883264,0.624699899396459,0.424944489328392,"Lasso","Training","lasso",0.199755410068066
"Region 5","2012-2013","2012",2.27528880950849,22.8513230383196,1,30.1671402690067,2.22576191663375,4.26420483625597,3.13592233009709,5.99013806706114,3.31,0.578,0.77,0.99,8.924,3.882,2.32850400566399,1.49737340709821,9.01087071321696,7.34005277907861,0.191646,41.2623441396509,38.3000572883264,0.741773357114749,0.594101100754229,"Conditional
Random Forest","Training","party RF",0.14767225636052
"Region 5","2012-2013","2012",2.27528880950849,22.8513230383196,1,30.1671402690067,2.22576191663375,4.26420483625597,3.13592233009709,5.99013806706114,3.31,0.578,0.77,0.99,8.924,3.882,2.32850400566399,1.49737340709821,9.01087071321696,7.34005277907861,0.191646,41.2623441396509,38.3000572883264,0.741773357114749,0.424944489328392,"Lasso","Training","lasso",0.316828867786356
"Region 6","2012-2013","2012",1.20261666714323,24.195574026558,1,4.77952863234261,7.99789207029373,1.63586056284344,3.13592233009709,5.99013806706114,3.31,0.578,0.77,0.99,8.924,3.882,2.32850400566399,1.49737340709821,9.01087071321696,7.34005277907861,0.191646,41.2623441396509,38.3000572883264,0.554812801788293,0.618777542056775,"Conditional
Random Forest","Training","party RF",-0.0639647402684825
"Region 6","2012-2013","2012",1.20261666714323,24.195574026558,1,4.77952863234261,7.99789207029373,1.63586056284344,3.13592233009709,5.99013806706114,3.31,0.578,0.77,0.99,8.924,3.882,2.32850400566399,1.49737340709821,9.01087071321696,7.34005277907861,0.191646,41.2623441396509,38.3000572883264,0.554812801788293,0.424944489328392,"Lasso","Training","lasso",0.1298683124599
"Region 7","2012-2013","2012",1.2198128635276,24.4055766233682,1,30.5089459509389,3.36615006046503,0.906467508460288,3.13592233009709,5.99013806706114,3.31,0.578,0.77,0.99,8.924,3.882,2.32850400566399,1.49737340709821,9.01087071321696,7.34005277907861,0.191646,41.2623441396509,38.3000572883264,0.669099788403189,0.591576415675048,"Conditional
Random Forest","Training","party RF",0.0775233727281411
"Region 7","2012-2013","2012",1.2198128635276,24.4055766233682,1,30.5089459509389,3.36615006046503,0.906467508460288,3.13592233009709,5.99013806706114,3.31,0.578,0.77,0.99,8.924,3.882,2.32850400566399,1.49737340709821,9.01087071321696,7.34005277907861,0.191646,41.2623441396509,38.3000572883264,0.669099788403189,0.424944489328392,"Lasso","Training","lasso",0.244155299074796
