"date","diff_weeks","month.day","new.year","season","region","dom_type","diff"
2003-03-09,3.63442830132738,"03-09","2003-01-01","2002-2003","Region 6","H1",0.437946540415495
2003-03-16,3.64527772454663,"03-16","2003-01-01","2002-2003","Region 6","H1",0.439253889734406
2003-03-22,3.65548546788625,"03-22","2003-01-01","2002-2003","Region 6","H1",0.440483916993276
2003-03-29,3.6650573527411,"03-29","2003-01-01","2002-2003","Region 6","H1",0.441637323666866
2003-04-06,3.67399927590379,"04-06","2003-01-01","2002-2003","Region 6","H1",0.44271482031533
2003-04-13,3.68231718351928,"04-13","2003-01-01","2002-2003","Region 6","H1",0.443717123445748
2003-04-19,3.69001704709394,"04-19","2003-01-01","2002-2003","Region 6","H1",0.444644952621237
2003-04-26,3.69710484158572,"04-26","2003-01-01","2002-2003","Region 6","H1",0.445499027820826
2003-05-04,3.70358652559419,"05-04","2003-01-01","2002-2003","Region 6","H1",0.446280067052371
2003-05-11,3.70946802366192,"05-11","2003-01-01","2002-2003","Region 6","H1",0.446988784219878
2003-05-17,3.71475521069151,"05-17","2003-01-01","2002-2003","Region 6","H1",0.447625887245763
2003-05-24,3.71945389847581,"05-24","2003-01-01","2002-2003","Region 6","H1",0.448192076447756
2003-05-31,3.72356982433234,"05-31","2003-01-01","2002-2003","Region 6","H1",0.448688043169349
2003-06-08,3.7271086418265,"06-08","2003-01-01","2002-2003","Region 6","H1",0.449114468661953
2003-06-15,3.73007591356182,"06-15","2003-01-01","2002-2003","Region 6","H1",0.449472023216127
2003-06-21,3.73247710600928,"06-21","2003-01-01","2002-2003","Region 6","H1",0.449761365538509
2003-06-28,3.73431758634158,"06-28","2003-01-01","2002-2003","Region 6","H1",0.449983142370353
2003-07-06,3.7356026212318,"07-06","2003-01-01","2003-2004","Region 6","H3",0.450137988342766
2003-07-13,3.73633737756973,"07-13","2003-01-01","2003-2004","Region 6","H3",0.450226526063025
2003-07-19,3.73652692504265,"07-19","2003-01-01","2003-2004","Region 6","H3",0.450249366425561
2003-07-26,3.7361762405206,"07-26","2003-01-01","2003-2004","Region 6","H3",0.450207109140376
2003-08-03,3.73529021417964,"08-03","2003-01-01","2003-2004","Region 6","H3",0.450100343470904
2003-08-10,3.73387365728975,"08-10","2003-01-01","2003-2004","Region 6","H3",0.449929649172435
2003-08-17,3.73193131158662,"08-17","2003-01-01","2003-2004","Region 6","H3",0.449695597621421
2003-08-23,3.72946786013997,"08-23","2003-01-01","2003-2004","Region 6","H3",0.449398753125094
2003-08-30,3.72648793962327,"08-30","2003-01-01","2003-2004","Region 6","H3",0.449039674399969
2003-09-07,3.7229961538828,"09-07","2003-01-01","2003-2004","Region 6","H3",0.448618916206898
2003-09-14,3.71899708869647,"09-14","2003-01-01","2003-2004","Region 6","H3",0.44813703112951
2003-09-20,3.71449532760571,"09-20","2003-01-01","2003-2004","Region 6","H3",0.447594571481934
2003-09-27,3.70949546869664,"09-27","2003-01-01","2003-2004","Region 6","H3",0.446992091330932
2003-10-05,3.70400214220001,"10-05","2003-01-01","2003-2004","Region 6","H3",0.446330148616669
2003-10-12,3.69802002877272,"10-12","2003-01-01","2003-2004","Region 6","H3",0.445609307355638
2003-10-18,3.69155387831809,"10-18","2003-01-01","2003-2004","Region 6","H3",0.444830139908484
2003-10-25,3.68460852919627,"10-25","2003-01-01","2003-2004","Region 6","H3",0.443993229294849
2003-11-01,3.67718892767175,"11-01","2003-01-01","2003-2004","Region 6","H3",0.443099171536785
2003-11-09,3.66930014744078,"11-09","2003-01-01","2003-2004","Region 6","H3",0.442148578011803
2003-11-16,3.66094740907882,"11-16","2003-01-01","2003-2004","Region 6","H3",0.441142077796273
2003-11-22,3.65213609924583,"11-22","2003-01-01","2003-2004","Region 6","H3",0.440080319979651
2003-11-29,3.64287178948672,"11-29","2003-01-01","2003-2004","Region 6","H3",0.438963975929925
2003-12-07,3.63316025446451,"12-07","2003-01-01","2003-2004","Region 6","H3",0.437793741490702
2003-12-14,3.62300748946566,"12-14","2003-01-01","2003-2004","Region 6","H3",0.436570339090586
2003-12-20,3.61241972701986,"12-20","2003-01-01","2003-2004","Region 6","H3",0.435294519745853
2003-12-27,3.60140345248138,"12-27","2003-01-01","2003-2004","Region 6","H3",0.433967064937999
2004-01-03,3.58996541842479,"01-03","2004-01-01","2003-2004","Region 6","H3",0.432588788348416
2004-01-10,3.57811265771531,"01-10","2004-01-01","2003-2004","Region 6","H3",0.431160537433356
2004-01-17,3.5658524951228,"01-17","2004-01-01","2003-2004","Region 6","H3",0.429683194823417
2004-01-24,3.55319255735852,"01-24","2004-01-01","2003-2004","Region 6","H3",0.42815767953296
2004-01-31,3.54014078142499,"01-31","2004-01-01","2003-2004","Region 6","H3",0.426584947966271
2004-02-07,3.52670542118213,"02-07","2004-01-01","2003-2004","Region 6","H3",0.424965994708768
2004-02-14,3.51289505204618,"02-14","2004-01-01","2003-2004","Region 6","H3",0.423301853093223
2004-02-21,3.49871857375241,"02-21","2004-01-01","2003-2004","Region 6","H3",0.42159359553267
2004-02-28,3.4841852111282,"02-28","2004-01-01","2003-2004","Region 6","H3",0.419842333613553
2004-03-06,3.46930451283832,"03-06","2004-01-01","2003-2004","Region 6","H3",0.418049217944538
2004-03-13,3.454086348081,"03-13","2004-01-01","2003-2004","Region 6","H3",0.416215437758393
2004-03-20,3.43854090122956,"03-20","2004-01-01","2003-2004","Region 6","H3",0.4143422202663
2004-03-27,3.42267866443053,"03-27","2004-01-01","2003-2004","Region 6","H3",0.412430829765943
2004-04-03,3.40651042818597,"04-03","2004-01-01","2003-2004","Region 6","H3",0.410482566506674
2004-04-10,3.39004726996281,"04-10","2004-01-01","2003-2004","Region 6","H3",0.408498765316948
2004-04-17,3.37330054088783,"04-17","2004-01-01","2003-2004","Region 6","H3",0.406480794001079
2004-04-24,3.356281850601,"04-24","2004-01-01","2003-2004","Region 6","H3",0.404430051514069
2004-05-01,3.3390030503535,"05-01","2004-01-01","2003-2004","Region 6","H3",0.402347965924939
2004-05-08,3.32147621444936,"05-08","2004-01-01","2003-2004","Region 6","H3",0.400235992180445
2004-05-15,3.30371362014064,"05-15","2004-01-01","2003-2004","Region 6","H3",0.39809560968247
2004-05-22,3.28572772609626,"05-22","2004-01-01","2003-2004","Region 6","H3",0.395928319693521
2004-05-29,3.267531149573,"05-29","2004-01-01","2003-2004","Region 6","H3",0.393735642585857
2004-06-05,3.24913664242446,"06-05","2004-01-01","2003-2004","Region 6","H3",0.391519114950574
2004-06-12,3.23055706608928,"06-12","2004-01-01","2003-2004","Region 6","H3",0.3892802865837
2004-06-19,3.21180536570398,"06-19","2004-01-01","2003-2004","Region 6","H3",0.387020717366817
2004-06-26,3.19289454348886,"06-26","2004-01-01","2003-2004","Region 6","H3",0.384741974060063
2004-07-03,3.17383763155595,"07-03","2004-01-01","2004-2005","Region 6","H3",0.382445627025518
2004-07-10,3.15464766428845,"07-10","2004-01-01","2004-2005","Region 6","H3",0.380133246898933
2004-07-17,3.13533765043913,"07-17","2004-01-01","2004-2005","Region 6","H3",0.377806401227608
2004-07-24,3.11592054509254,"07-24","2004-01-01","2004-2005","Region 6","H3",0.375466651091853
2004-07-31,3.09640922163198,"07-31","2004-01-01","2004-2005","Region 6","H3",0.373115547727024
2004-08-07,3.07681644384727,"08-07","2004-01-01","2004-2005","Region 6","H3",0.370754629162525
2004-08-14,3.05715483831318,"08-14","2004-01-01","2004-2005","Region 6","H3",0.368385416893425
2004-08-21,3.03743686716222,"08-21","2004-01-01","2004-2005","Region 6","H3",0.366009412599594
2004-08-28,3.01767480136758,"08-28","2004-01-01","2004-2005","Region 6","H3",0.363628094926312
2004-09-04,2.99788069464462,"09-04","2004-01-01","2004-2005","Region 6","H3",0.361242916339417
2004-09-11,2.97806635807077,"09-11","2004-01-01","2004-2005","Region 6","H3",0.35885530006701
2004-09-18,2.95824333551507,"09-18","2004-01-01","2004-2005","Region 6","H3",0.356466637138736
2004-09-25,2.9384228799601,"09-25","2004-01-01","2004-2005","Region 6","H3",0.35407828353259
2004-10-02,2.91861593079014,"10-02","2004-01-01","2004-2005","Region 6","H3",0.351691557438143
2004-10-09,2.89883309211043,"10-09","2004-01-01","2004-2005","Region 6","H3",0.349307736644041
2004-10-16,2.87908461215443,"10-16","2004-01-01","2004-2005","Region 6","H3",0.346928056056579
2004-10-23,2.85938036382687,"10-23","2004-01-01","2004-2005","Region 6","H3",0.344553705355152
2004-10-30,2.83972982642304,"10-30","2004-01-01","2004-2005","Region 6","H3",0.342185826789444
2004-11-06,2.82014206855669,"11-06","2004-01-01","2004-2005","Region 6","H3",0.339825513122249
2004-11-13,2.80062573232187,"11-13","2004-01-01","2004-2005","Region 6","H3",0.337473805720977
2004-11-20,2.78118901870734,"11-20","2004-01-01","2004-2005","Region 6","H3",0.335131692800102
2004-11-27,2.76183967427577,"11-27","2004-01-01","2004-2005","Region 6","H3",0.332800107816016
2004-12-04,2.74258497911456,"12-04","2004-01-01","2004-2005","Region 6","H3",0.330479928015103
2004-12-11,2.72343173605964,"12-11","2004-01-01","2004-2005","Region 6","H3",0.328171973135218
2004-12-18,2.70438626118927,"12-18","2004-01-01","2004-2005","Region 6","H3",0.325877004260195
2004-12-25,2.68545437558076,"12-25","2004-01-01","2004-2005","Region 6","H3",0.323595722826535
2005-01-01,2.66664139831937,"01-01","2005-01-01","2004-2005","Region 6","H3",0.321328769780981
2005-01-08,2.64795214074591,"01-08","2005-01-01","2004-2005","Region 6","H3",0.319076724887361
2005-01-16,2.62939090192683,"01-16","2005-01-01","2004-2005","Region 6","H3",0.316840106180735
2005-01-23,2.61096146532878,"01-23","2005-01-01","2004-2005","Region 6","H3",0.314619369566678
2005-01-29,2.59266709667772,"01-29","2005-01-01","2004-2005","Region 6","H3",0.312414908563308
2005-02-05,2.57451054298178,"02-05","2005-01-01","2004-2005","Region 6","H3",0.310227054183543
2005-02-13,2.55649403269601,"02-13","2005-01-01","2004-2005","Region 6","H3",0.308056074954944
2005-02-20,2.53861927700652,"02-20","2005-01-01","2004-2005","Region 6","H3",0.305902177074464
2005-02-27,2.52088747221158,"02-27","2005-01-01","2004-2005","Region 6","H3",0.303765504695363
2005-03-05,2.50329930317678,"03-05","2005-01-01","2004-2005","Region 6","H3",0.301646140343556
2005-03-12,2.48585494784186,"03-12","2005-01-01","2004-2005","Region 6","H3",0.299544105460679
2005-03-20,2.46855408275684,"03-20","2005-01-01","2004-2005","Region 6","H3",0.297459361071194
2005-03-27,2.45139588962556,"03-27","2005-01-01","2004-2005","Region 6","H3",0.295391808570878
2005-04-02,2.43437906283528,"04-02","2005-01-01","2004-2005","Region 6","H3",0.293341290634142
2005-04-09,2.41750181795143,"04-09","2005-01-01","2004-2005","Region 6","H3",0.291307592237636
2005-04-17,2.40076190115708,"04-17","2005-01-01","2004-2005","Region 6","H3",0.289290441797702
2005-04-24,2.38415659961712,"04-24","2005-01-01","2004-2005","Region 6","H3",0.287289512419256
2005-04-30,2.36768275274789,"04-30","2005-01-01","2004-2005","Region 6","H3",0.285304423253767
2005-05-07,2.35133676437292,"05-07","2005-01-01","2004-2005","Region 6","H3",0.283334740964017
2005-05-14,2.33511461574604,"05-14","2005-01-01","2004-2005","Region 6","H3",0.281379981293382
2005-05-22,2.31901187942318,"05-22","2005-01-01","2004-2005","Region 6","H3",0.279439610737373
2005-05-29,2.30302373396425,"05-29","2005-01-01","2004-2005","Region 6","H3",0.277513048315206
2005-06-04,2.28714497944642,"06-04","2005-01-01","2004-2005","Region 6","H3",0.275599667439141
2005-06-11,2.27137005376989,"06-11","2005-01-01","2004-2005","Region 6","H3",0.27369879787932
2005-06-19,2.25569304973711,"06-19","2005-01-01","2004-2005","Region 6","H3",0.271809727821801
2005-06-26,2.24010773288556,"06-26","2005-01-01","2004-2005","Region 6","H3",0.269931706017402
2005-07-02,2.22460756005419,"07-02","2005-01-01","2005-2006","Region 6","H3",0.268063944018944
2005-07-09,2.2091856986624,"07-09","2005-01-01","2005-2006","Region 6","H3",0.266205618504355
2005-07-17,2.19383504667994,"07-17","2005-01-01","2005-2006","Region 6","H3",0.264355873683034
2005-07-24,2.1785482532652,"07-24","2005-01-01","2005-2006","Region 6","H3",0.262513823782756
2005-07-31,2.16331774004819,"07-31","2005-01-01","2005-2006","Region 6","H3",0.26067855561425
2005-08-06,2.14813572303367,"08-06","2005-01-01","2005-2006","Region 6","H3",0.258849131210524
2005-08-13,2.13299423509857,"08-13","2005-01-01","2005-2006","Region 6","H3",0.257024590537787
2005-08-21,2.11788514905678,"08-21","2005-01-01","2005-2006","Region 6","H3",0.255203954274739
2005-08-28,2.10280020126297,"08-28","2005-01-01","2005-2006","Region 6","H3",0.253386226656827
2005-09-03,2.08773101572618,"09-03","2005-01-01","2005-2006","Region 6","H3",0.251570398381907
2005-09-10,2.07266912870203,"09-10","2005-01-01","2005-2006","Region 6","H3",0.249755449573605
2005-09-18,2.05760601373177,"09-18","2005-01-01","2005-2006","Region 6","H3",0.247940352798495
2005-09-25,2.04253310709444,"09-25","2005-01-01","2005-2006","Region 6","H3",0.24612407613308
2005-10-01,2.02744183363742,"10-01","2005-01-01","2005-2006","Region 6","H3",0.244305586276353
2005-10-08,2.01232363294916,"10-08","2005-01-01","2005-2006","Region 6","H3",0.242483851703598
2005-10-15,1.99716998583643,"10-15","2005-01-01","2005-2006","Region 6","H3",0.240657845856881
2005-10-23,1.98197244106708,"10-23","2005-01-01","2005-2006","Region 6","H3",0.238826550367542
2005-10-30,1.96672264233797,"10-30","2005-01-01","2005-2006","Region 6","H3",0.236988958305812
2005-11-05,1.95141235542594,"11-05","2005-01-01","2005-2006","Region 6","H3",0.235144077452489
2005-11-12,1.93603349547849,"11-12","2005-01-01","2005-2006","Region 6","H3",0.233290933587452
2005-11-20,1.92057815439906,"11-20","2005-01-01","2005-2006","Region 6","H3",0.23142857378957
2005-11-27,1.9050386282802,"11-27","2005-01-01","2005-2006","Region 6","H3",0.229556069742382
2005-12-03,1.88940744483603,"12-03","2005-01-01","2005-2006","Region 6","H3",0.227672521039695
2005-12-10,1.87367739078371,"12-10","2005-01-01","2005-2006","Region 6","H3",0.225777058485035
2005-12-18,1.85784153912144,"12-18","2005-01-01","2005-2006","Region 6","H3",0.22386884737863
2005-12-25,1.84189327624849,"12-25","2005-01-01","2005-2006","Region 6","H3",0.22194709078536
2006-01-01,1.82582632887035,"01-01","2006-01-01","2005-2006","Region 6","H3",0.220011032776807
2006-01-07,1.80963479062964,"01-07","2006-01-01","2005-2006","Region 6","H3",0.218059961640272
2006-01-14,1.79331314840073,"01-14","2006-01-01","2005-2006","Region 6","H3",0.216093213047258
2006-01-22,1.77685630818332,"01-22","2006-01-01","2005-2006","Region 6","H3",0.214110173173626
2006-01-29,1.76025962052682,"01-29","2006-01-01","2005-2006","Region 6","H3",0.212110281763232
2006-02-04,1.74351890541463,"02-04","2006-01-01","2005-2006","Region 6","H3",0.210093035126453
2006-02-11,1.72663047653355,"02-11","2006-01-01","2005-2006","Region 6","H3",0.208057989064649
2006-02-19,1.70959116485041,"02-19","2006-01-01","2005-2006","Region 6","H3",0.20600476171113
2006-02-26,1.69239834141405,"02-26","2006-01-01","2005-2006","Region 6","H3",0.203933036278776
2006-03-04,1.67504993929715,"03-04","2006-01-01","2005-2006","Region 6","H3",0.201842563704022
2006-03-11,1.65754447458853,"03-11","2006-01-01","2005-2006","Region 6","H3",0.199733165176417
2006-03-19,1.63988106634292,"03-19","2006-01-01","2005-2006","Region 6","H3",0.197604734542557
2006-03-26,1.62205945539129,"03-26","2006-01-01","2005-2006","Region 6","H3",0.195457240572722
2006-04-02,1.6040800219113,"04-02","2006-01-01","2005-2006","Region 6","H3",0.193290729078104
2006-04-08,1.58594380165429,"04-08","2006-01-01","2005-2006","Region 6","H3",0.191105324866149
2006-04-15,1.56765250072211,"04-15","2006-01-01","2005-2006","Region 6","H3",0.188901233521158
2006-04-23,1.54920850878446,"04-23","2006-01-01","2005-2006","Region 6","H3",0.186678742996968
2006-04-30,1.53061491062578,"04-30","2006-01-01","2005-2006","Region 6","H3",0.18443822500835
2006-05-06,1.51187549590908,"05-06","2006-01-01","2005-2006","Region 6","H3",0.182180136207535
2006-05-13,1.49299476704375,"05-13","2006-01-01","2005-2006","Region 6","H3",0.179905019132293
2006-05-21,1.47397794504498,"05-21","2006-01-01","2005-2006","Region 6","H3",0.17761350291198
2006-05-28,1.45483097327365,"05-28","2006-01-01","2005-2006","Region 6","H3",0.175306303718195
2006-06-04,1.4355605189484,"06-04","2006-01-01","2005-2006","Region 6","H3",0.172984224946991
2006-06-10,1.41617397232573,"06-10","2006-01-01","2005-2006","Region 6","H3",0.170648157120064
2006-06-17,1.39667944344897,"06-17","2006-01-01","2005-2006","Region 6","H3",0.168299077493018
2006-06-25,1.37708575637442,"06-25","2006-01-01","2005-2006","Region 6","H3",0.165938049359612
2006-07-02,1.35740244079102,"07-02","2006-01-01","2006-2007","Region 6","H1",0.163566221041934
2006-07-08,1.33763972096034,"07-08","2006-01-01","2006-2007","Region 6","H1",0.161184824557682
2006-07-15,1.31780850191552,"07-15","2006-01-01","2006-2007","Region 6","H1",0.158795173957139
2006-07-23,1.29792035287118,"07-23","2006-01-01","2006-2007","Region 6","H1",0.156398663324075
2006-07-30,1.27798748781157,"07-30","2006-01-01","2006-2007","Region 6","H1",0.153996764436639
2006-08-05,1.25802274324123,"08-05","2006-01-01","2006-2007","Region 6","H1",0.151591024086316
2006-08-12,1.23803955310025,"08-12","2006-01-01","2006-2007","Region 6","H1",0.149183061055236
2006-08-20,1.2180519208663,"08-20","2006-01-01","2006-2007","Region 6","H1",0.146774562754484
2006-08-27,1.19807438888621,"08-27","2006-01-01","2006-2007","Region 6","H1",0.144367281528568
2006-09-03,1.17812200500138,"09-03","2006-01-01","2006-2007","Region 6","H1",0.141963030633809
2006-09-09,1.15821028655432,"09-09","2006-01-01","2006-2007","Region 6","H1",0.139563679901142
2006-09-16,1.13835518188582,"09-16","2006-01-01","2006-2007","Region 6","H1",0.137171151096548
2006-09-24,1.11857302945561,"09-24","2006-01-01","2006-2007","Region 6","H1",0.13478741299512
2006-10-01,1.09888051474199,"10-01","2006-01-01","2006-2007","Region 6","H1",0.13241447618749
2006-10-07,1.07929462509779,"10-07","2006-01-01","2006-2007","Region 6","H1",0.130054387639999
2006-10-14,1.0598326027613,"10-14","2006-01-01","2006-2007","Region 6","H1",0.127709225032544
2006-10-22,1.04051189624067,"10-22","2006-01-01","2006-2007","Region 6","H1",0.125381090900415
2006-10-29,1.02135011030791,"10-29","2006-01-01","2006-2007","Region 6","H1",0.123072106608616
2006-11-05,1.00236495485519,"11-05","2006-01-01","2006-2007","Region 6","H1",0.120784406189066
2006-11-11,0.983574192879354,"11-11","2006-01-01","2006-2007","Region 6","H1",0.11852013007277
2006-11-18,0.964995587871869,"11-18","2006-01-01","2006-2007","Region 6","H1",0.116281418750331
2006-11-26,0.946646850899393,"11-26","2006-01-01","2006-2007","Region 6","H1",0.114070406395195
2006-12-03,0.928545587665412,"12-03","2006-01-01","2006-2007","Region 6","H1",0.111889214484606
2006-12-09,0.910709245845224,"12-09","2006-01-01","2006-2007","Region 6","H1",0.109739945453499
2006-12-16,0.89315506298528,"12-16","2006-01-01","2006-2007","Region 6","H1",0.107624676416406
2006-12-24,0.875900015253327,"12-24","2006-01-01","2006-2007","Region 6","H1",0.105545452991871
2006-12-31,0.858960767318037,"12-31","2006-01-01","2006-2007","Region 6","H1",0.103504283262978
2007-01-06,0.84235362362602,"01-06","2007-01-01","2006-2007","Region 6","H1",0.101503131906258
2007-01-13,0.826094481330396,"01-13","2007-01-01","2006-2007","Region 6","H1",0.0995439145196088
2007-01-21,0.810198785108814,"01-21","2007-01-01","2006-2007","Region 6","H1",0.0976284921778901
2007-01-28,0.794681484090041,"01-28","2007-01-01","2006-2007","Region 6","H1",0.0957586662426047
2007-02-04,0.779556991087556,"02-04","2007-01-01","2006-2007","Region 6","H1",0.0939361734495682
2007-02-10,0.764839144316125,"02-10","2007-01-01","2006-2007","Region 6","H1",0.092162681295779
2007-02-17,0.750541171743644,"02-17","2007-01-01","2006-2007","Region 6","H1",0.0904397837438348
2007-02-25,0.736675658205803,"02-25","2007-01-01","2006-2007","Region 6","H1",0.0887689972592689
2007-03-04,0.723254515386035,"03-04","2007-01-01","2006-2007","Region 6","H1",0.0871517571931509
2007-03-10,0.710288954737807,"03-10","2007-01-01","2006-2007","Region 6","H1",0.0855894145192385
2007-03-17,0.697789463401294,"03-17","2007-01-01","2006-2007","Region 6","H1",0.08408323293195
2007-03-25,0.68576578314185,"03-25","2007-01-01","2006-2007","Region 6","H1",0.0826343863084626
2007-04-01,0.67422689231416,"04-01","2007-01-01","2006-2007","Region 6","H1",0.0812439565354022
2007-04-08,0.663180990833409,"04-08","2007-01-01","2006-2007","Region 6","H1",0.0799129316978785
2007-04-14,0.652635488113829,"04-14","2007-01-01","2006-2007","Region 6","H1",0.078642204626087
2007-04-21,0.64259699391552,"04-21","2007-01-01","2006-2007","Region 6","H1",0.0774325717923549
2007-04-29,0.633071312022785,"04-29","2007-01-01","2006-2007","Region 6","H1",0.0762847325493857
2007-05-06,0.624063436661518,"05-06","2007-01-01","2006-2007","Region 6","H1",0.075199288698555
2007-05-12,0.615577551549358,"05-12","2007-01-01","2006-2007","Region 6","H1",0.0741767443754556
2007-05-19,0.607617031460531,"05-19","2007-01-01","2006-2007","Region 6","H1",0.0732175062384599
2007-05-27,0.600184446177562,"05-27","2007-01-01","2006-2007","Region 6","H1",0.0723218839448985
2007-06-03,0.593281566694166,"06-03","2007-01-01","2006-2007","Region 6","H1",0.0714900908985054
2007-06-09,0.586909373527734,"06-09","2007-01-01","2006-2007","Region 6","H1",0.0707222452510679
2007-06-16,0.581068066995666,"06-16","2007-01-01","2006-2007","Region 6","H1",0.0700183711407184
2007-06-24,0.575757079307393,"06-24","2007-01-01","2006-2007","Region 6","H1",0.0693784001490168
2007-07-01,0.570975088323017,"07-01","2007-01-01","2007-2008","Region 6","H3",0.0688021729588587
2007-07-08,0.566720032830079,"07-08","2007-01-01","2007-2008","Region 6","H3",0.0682894411953162
2007-07-14,0.562989129191705,"07-14","2007-01-01","2007-2008","Region 6","H3",0.0678398694317316
2007-07-21,0.55977888922236,"07-21","2007-01-01","2007-2008","Region 6","H3",0.0674530373437345
2007-07-29,0.557085139151301,"07-29","2007-01-01","2007-2008","Region 6","H3",0.0671284419943275
2007-08-05,0.55490303953852,"08-05","2007-01-01","2007-2008","Region 6","H3",0.0668655002337456
2007-08-11,0.553227106013312,"08-11","2007-01-01","2007-2008","Region 6","H3",0.0666635511984425
2007-08-18,0.552051230711538,"08-18","2007-01-01","2007-2008","Region 6","H3",0.0665218588942681
2007-08-26,0.551368704293901,"08-26","2007-01-01","2007-2008","Region 6","H3",0.066439614849658
2007-09-02,0.551172238434166,"09-02","2007-01-01","2007-2008","Region 6","H3",0.0664159408254521
2007-09-09,0.551453988672953,"09-09","2007-01-01","2007-2008","Region 6","H3",0.0664498915687623
2007-09-15,0.552205577539589,"09-15","2007-01-01","2007-2008","Region 6","H3",0.066540457599144
2007-09-22,0.553418117851309,"09-22","2007-01-01","2007-2008","Region 6","H3",0.0666865680161354
2007-09-30,0.555082236105819,"09-30","2007-01-01","2007-2008","Region 6","H3",0.0668870933180483
2007-10-07,0.557188095889799,"10-07","2007-01-01","2007-2008","Region 6","H3",0.0671408482226802
2007-10-13,0.55972542123238,"10-13","2007-01-01","2007-2008","Region 6","H3",0.0674465944813932
2007-10-20,0.562683519838686,"10-20","2007-01-01","2007-2008","Region 6","H3",0.0678030436787447
2007-10-28,0.566051306144555,"10-28","2007-01-01","2007-2008","Region 6","H3",0.0682088600105666
2007-11-04,0.569817324139006,"11-04","2007-01-01","2007-2008","Region 6","H3",0.0686626630340599
2007-11-10,0.573969769906452,"11-10","2007-01-01","2007-2008","Region 6","H3",0.0691630303841193
2007-11-17,0.578496513845573,"11-17","2007-01-01","2007-2008","Region 6","H3",0.0697085004506936
2007-11-25,0.583385122526479,"11-25","2007-01-01","2007-2008","Region 6","H3",0.0702975750125624
2007-12-02,0.588622880152134,"12-02","2007-01-01","2007-2008","Region 6","H3",0.0709287218234248
2007-12-09,0.594196809594133,"12-09","2007-01-01","2007-2008","Region 6","H3",0.0716003771466985
2007-12-15,0.60009369297663,"12-15","2007-01-01","2007-2008","Region 6","H3",0.0723109482358723
2007-12-22,0.606300091785843,"12-22","2007-01-01","2007-2008","Region 6","H3",0.0730588157576889
2007-12-30,0.612802366485668,"12-30","2007-01-01","2007-2008","Region 6","H3",0.0738423361558157
2008-01-06,0.619586695623076,"01-06","2008-01-01","2007-2008","Region 6","H3",0.0746598439530346
2008-01-13,0.626639094409666,"01-13","2008-01-01","2007-2008","Region 6","H3",0.0755096539903077
2008-01-20,0.633945432768399,"01-20","2008-01-01","2007-2008","Region 6","H3",0.0763900636013993
2008-01-27,0.641491452836888,"01-27","2008-01-01","2007-2008","Region 6","H3",0.0772993547220121
2008-02-03,0.649262785920923,"02-03","2008-01-01","2007-2008","Region 6","H3",0.0782357959326769
2008-02-10,0.657244968893935,"02-10","2008-01-01","2007-2008","Region 6","H3",0.0791976444348794
2008-02-17,0.665423460040178,"02-17","2008-01-01","2007-2008","Region 6","H3",0.0801831479601541
2008-02-24,0.673783654341169,"02-24","2008-01-01","2007-2008","Region 6","H3",0.0811905466120914
2008-03-02,0.682310898206767,"03-02","2008-01-01","2007-2008","Region 6","H3",0.0822180746414252
2008-03-09,0.690990503653959,"03-09","2008-01-01","2007-2008","Region 6","H3",0.0832639621545675
2008-03-16,0.699807761938064,"03-16","2008-01-01","2007-2008","Region 6","H3",0.0843264367561612
2008-03-23,0.7087479566426,"03-23","2008-01-01","2007-2008","Region 6","H3",0.0854037251264015
2008-03-30,0.717796376235692,"03-30","2008-01-01","2007-2008","Region 6","H3",0.0864940545340762
2008-04-06,0.726938326102356,"04-06","2008-01-01","2007-2008","Region 6","H3",0.0875956542864486
2008-04-13,0.736159140063537,"04-13","2008-01-01","2007-2008","Region 6","H3",0.0887067571172953
2008-04-20,0.745444191394232,"04-20","2008-01-01","2007-2008","Region 6","H3",0.0898256005145836
2008-04-27,0.754778903354572,"04-27","2008-01-01","2007-2008","Region 6","H3",0.0909504279894613
2008-05-04,0.764148759249194,"05-04","2008-01-01","2007-2008","Region 6","H3",0.0920794902884048
2008-05-11,0.773539312031766,"05-11","2008-01-01","2007-2008","Region 6","H3",0.0932110465505586
2008-05-18,0.782936193473011,"05-18","2008-01-01","2007-2008","Region 6","H3",0.0943433654124784
2008-05-25,0.792325122912171,"05-25","2008-01-01","2007-2008","Region 6","H3",0.0954747260626757
2008-06-01,0.801691915613332,"06-01","2008-01-01","2007-2008","Region 6","H3",0.0966034192485516
2008-06-08,0.811022490749695,"06-08","2008-01-01","2007-2008","Region 6","H3",0.097727748238496
2008-06-15,0.820302879040402,"06-15","2008-01-01","2007-2008","Region 6","H3",0.0988460297421215
2008-06-22,0.829519230066198,"06-22","2008-01-01","2007-2008","Region 6","H3",0.0999565947917961
2008-06-29,0.838657819291835,"06-29","2008-01-01","2007-2008","Region 6","H3",0.101057789588839
2008-07-06,0.847705054824844,"07-06","2008-01-01","2008-2009","Region 6","H1",0.102147976317948
2008-07-13,0.856647483941881,"07-13","2008-01-01","2008-2009","Region 6","H1",0.103225533933622
2008-07-20,0.865471799415714,"07-20","2008-01-01","2008-2009","Region 6","H1",0.104288858922559
2008-07-27,0.874164845677482,"07-27","2008-01-01","2008-2009","Region 6","H1",0.105336366046202
2008-08-03,0.88271362485073,"08-03","2008-01-01","2008-2009","Region 6","H1",0.106366489067843
