"region","H3_max_Rt","season","year.new","HA_titer_tree_lag2","HA_wolf_lag2","NA_bhatt_ep_lag1","ha_lbi_shannon","na_lbi_shannon","ha_lbi_shannon_lag1","na_lbi_shannon_lag1","prior_dom_type_national","H1_cum_intensity","IVB_cum_intensity","H3_epi_size_prior","H1_epi_size_prior","IVB_epi_size_prior","vac_combined","vac_cov_combined","weighted_VE","vac_combined_prior","vac_cov_combined_prior","weighted_VE_prior_season","usa_bhatt_ep_mean","usa_wolf_ep_mean","pred","model","dataType","object","resid"
"Region 9",1.05157025694672,"2013-2014",2013,1.134,7.676,3.76,0.740629262418528,0.707676200506794,0.815142548513931,0.741560557107973,"H3",39.7681336802949,8.07691788043845,50.691803629248,2.90699546824225,21.2558363556765,7.1398077943761,0.223795,31.9033391915642,9.01087071321696,0.21838,41.2623441396509,3.58673469387755,8.49275362318841,1.05639820275531,"Lasso","Training","lasso",-0.00482794580859447
"Region 1",1.33254223319545,"2014-2015",2014,1.336,6.462,5.462,0.860523280574156,0.769222818332956,0.740629262418528,0.707676200506794,"H1",0.237254328715342,7.7342209123337,14.0246988790427,30.9744618819511,8.84574484531255,1.860778980246,0.238875,7.78976025220722,7.1398077943761,0.223795,31.9033391915642,4.87295081967213,9.63649635036496,1.3588965841121,"Conditional
Random Forest","Training","party RF",-0.0263543509166519
"Region 1",1.33254223319545,"2014-2015",2014,1.336,6.462,5.462,0.860523280574156,0.769222818332956,0.740629262418528,0.707676200506794,"H1",0.237254328715342,7.7342209123337,14.0246988790427,30.9744618819511,8.84574484531255,1.860778980246,0.238875,7.78976025220722,7.1398077943761,0.223795,31.9033391915642,4.87295081967213,9.63649635036496,1.3763506800359,"Lasso","Training","lasso",-0.0438084468404487
"Region 10",1.23967992317796,"2014-2015",2014,1.336,6.462,5.462,0.860523280574156,0.769222818332956,0.740629262418528,0.707676200506794,"H1",0.129866883884775,5.03693273175539,2.31459477339259,38.8188158070585,1.79193021698921,1.860778980246,0.238875,7.78976025220722,7.1398077943761,0.223795,31.9033391915642,4.87295081967213,9.63649635036496,1.36544249985319,"Conditional
Random Forest","Training","party RF",-0.125762576675221
"Region 10",1.23967992317796,"2014-2015",2014,1.336,6.462,5.462,0.860523280574156,0.769222818332956,0.740629262418528,0.707676200506794,"H1",0.129866883884775,5.03693273175539,2.31459477339259,38.8188158070585,1.79193021698921,1.860778980246,0.238875,7.78976025220722,7.1398077943761,0.223795,31.9033391915642,4.87295081967213,9.63649635036496,1.38360106227999,"Lasso","Training","lasso",-0.143921139102021
"Region 2",1.36664935253862,"2014-2015",2014,1.336,6.462,5.462,0.860523280574156,0.769222818332956,0.740629262418528,0.707676200506794,"H1",0.598047789580442,8.06863650331844,7.04851457378533,25.881851188829,13.4411484014268,1.860778980246,0.238875,7.78976025220722,7.1398077943761,0.223795,31.9033391915642,4.87295081967213,9.63649635036496,1.36141861183626,"Conditional
Random Forest","Training","party RF",0.00523074070235907
"Region 2",1.36664935253862,"2014-2015",2014,1.336,6.462,5.462,0.860523280574156,0.769222818332956,0.740629262418528,0.707676200506794,"H1",0.598047789580442,8.06863650331844,7.04851457378533,25.881851188829,13.4411484014268,1.860778980246,0.238875,7.78976025220722,7.1398077943761,0.223795,31.9033391915642,4.87295081967213,9.63649635036496,1.38782099737995,"Lasso","Training","lasso",-0.0211716448413333
"Region 3",1.4530685467825,"2014-2015",2014,1.336,6.462,5.462,0.860523280574156,0.769222818332956,0.740629262418528,0.707676200506794,"H1",0.136240591427888,6.34827421819068,4.07697687908597,40.1693671955642,6.00069770602021,1.860778980246,0.238875,7.78976025220722,7.1398077943761,0.223795,31.9033391915642,4.87295081967213,9.63649635036496,1.36413839775445,"Conditional
Random Forest","Training","party RF",0.0889301490280472
"Region 3",1.4530685467825,"2014-2015",2014,1.336,6.462,5.462,0.860523280574156,0.769222818332956,0.740629262418528,0.707676200506794,"H1",0.136240591427888,6.34827421819068,4.07697687908597,40.1693671955642,6.00069770602021,1.860778980246,0.238875,7.78976025220722,7.1398077943761,0.223795,31.9033391915642,4.87295081967213,9.63649635036496,1.38660453017061,"Lasso","Training","lasso",0.0664640166118884
"Region 4",1.27155718123793,"2014-2015",2014,1.336,6.462,5.462,0.860523280574156,0.769222818332956,0.740629262418528,0.707676200506794,"H1",0.114586832542953,8.10647794206339,1.51885417758751,29.1480877874304,5.16478259493853,1.860778980246,0.238875,7.78976025220722,7.1398077943761,0.223795,31.9033391915642,4.87295081967213,9.63649635036496,1.3659759298081,"Conditional
Random Forest","Training","party RF",-0.0944187485701695
"Region 4",1.27155718123793,"2014-2015",2014,1.336,6.462,5.462,0.860523280574156,0.769222818332956,0.740629262418528,0.707676200506794,"H1",0.114586832542953,8.10647794206339,1.51885417758751,29.1480877874304,5.16478259493853,1.860778980246,0.238875,7.78976025220722,7.1398077943761,0.223795,31.9033391915642,4.87295081967213,9.63649635036496,1.39870538033367,"Lasso","Training","lasso",-0.127148199095734
"Region 5",1.48715034639693,"2014-2015",2014,1.336,6.462,5.462,0.860523280574156,0.769222818332956,0.740629262418528,0.707676200506794,"H1",0.125340496454632,10.8000082927894,2.25101701536301,38.3529373547938,3.89462967053348,1.860778980246,0.238875,7.78976025220722,7.1398077943761,0.223795,31.9033391915642,4.87295081967213,9.63649635036496,1.37195118904679,"Conditional
Random Forest","Training","party RF",0.115199157350137
"Region 5",1.48715034639693,"2014-2015",2014,1.336,6.462,5.462,0.860523280574156,0.769222818332956,0.740629262418528,0.707676200506794,"H1",0.125340496454632,10.8000082927894,2.25101701536301,38.3529373547938,3.89462967053348,1.860778980246,0.238875,7.78976025220722,7.1398077943761,0.223795,31.9033391915642,4.87295081967213,9.63649635036496,1.40955636443326,"Lasso","Training","lasso",0.0775939819636691
"Region 6",1.32459155521793,"2014-2015",2014,1.336,6.462,5.462,0.860523280574156,0.769222818332956,0.740629262418528,0.707676200506794,"H1",0.057524860016588,13.3343771701165,3.44879639107004,39.9352538013246,7.16957510886716,1.860778980246,0.238875,7.78976025220722,7.1398077943761,0.223795,31.9033391915642,4.87295081967213,9.63649635036496,1.36938624320551,"Conditional
Random Forest","Training","party RF",-0.0447946879875802
"Region 6",1.32459155521793,"2014-2015",2014,1.336,6.462,5.462,0.860523280574156,0.769222818332956,0.740629262418528,0.707676200506794,"H1",0.057524860016588,13.3343771701165,3.44879639107004,39.9352538013246,7.16957510886716,1.860778980246,0.238875,7.78976025220722,7.1398077943761,0.223795,31.9033391915642,4.87295081967213,9.63649635036496,1.41922738942158,"Lasso","Training","lasso",-0.0946358342036553
"Region 7",1.49153997462048,"2014-2015",2014,1.336,6.462,5.462,0.860523280574156,0.769222818332956,0.740629262418528,0.707676200506794,"H1",0.153029668953936,9.45687814037143,1.28714917244007,29.3796496348919,0.679495012956223,1.860778980246,0.238875,7.78976025220722,7.1398077943761,0.223795,31.9033391915642,4.87295081967213,9.63649635036496,1.37179731941136,"Conditional
Random Forest","Training","party RF",0.119742655209117
"Region 7",1.49153997462048,"2014-2015",2014,1.336,6.462,5.462,0.860523280574156,0.769222818332956,0.740629262418528,0.707676200506794,"H1",0.153029668953936,9.45687814037143,1.28714917244007,29.3796496348919,0.679495012956223,1.860778980246,0.238875,7.78976025220722,7.1398077943761,0.223795,31.9033391915642,4.87295081967213,9.63649635036496,1.4049937363652,"Lasso","Training","lasso",0.0865462382552733
"Region 8",1.46116361974729,"2014-2015",2014,1.336,6.462,5.462,0.860523280574156,0.769222818332956,0.740629262418528,0.707676200506794,"H1",0.254103855014744,9.67431783731464,1.6110430206144,34.019916273805,2.32142335219154,1.860778980246,0.238875,7.78976025220722,7.1398077943761,0.223795,31.9033391915642,4.87295081967213,9.63649635036496,1.3717573883586,"Conditional
Random Forest","Training","party RF",0.0894062313886939
"Region 8",1.46116361974729,"2014-2015",2014,1.336,6.462,5.462,0.860523280574156,0.769222818332956,0.740629262418528,0.707676200506794,"H1",0.254103855014744,9.67431783731464,1.6110430206144,34.019916273805,2.32142335219154,1.860778980246,0.238875,7.78976025220722,7.1398077943761,0.223795,31.9033391915642,4.87295081967213,9.63649635036496,1.40507510277748,"Lasso","Training","lasso",0.0560885169698142
"Region 9",1.27548129467778,"2014-2015",2014,1.336,6.462,5.462,0.860523280574156,0.769222818332956,0.740629262418528,0.707676200506794,"H1",0.333864939573454,10.032967713482,5.74467687054466,39.7681336802949,8.07691788043845,1.860778980246,0.238875,7.78976025220722,7.1398077943761,0.223795,31.9033391915642,4.87295081967213,9.63649635036496,1.36320624834809,"Conditional
Random Forest","Training","party RF",-0.0877249536703169
"Region 9",1.27548129467778,"2014-2015",2014,1.336,6.462,5.462,0.860523280574156,0.769222818332956,0.740629262418528,0.707676200506794,"H1",0.333864939573454,10.032967713482,5.74467687054466,39.7681336802949,8.07691788043845,1.860778980246,0.238875,7.78976025220722,7.1398077943761,0.223795,31.9033391915642,4.87295081967213,9.63649635036496,1.39970223146481,"Lasso","Training","lasso",-0.124220936787033
"Region 1",0.998435985739037,"2015-2016",2015,1.154,5.838,5.848,0.768711916551496,0.724615767969962,0.860523280574156,0.769222818332956,"H3",17.2190725791859,7.57551441346033,41.9045427807784,0.237254328715342,7.7342209123337,9.777856,0.227392,43,1.860778980246,0.238875,7.78976025220722,5.83141762452107,8.73857868020305,1.0700397865994,"Conditional
Random Forest","Training","party RF",-0.071603800860359
"Region 1",0.998435985739037,"2015-2016",2015,1.154,5.838,5.848,0.768711916551496,0.724615767969962,0.860523280574156,0.769222818332956,"H3",17.2190725791859,7.57551441346033,41.9045427807784,0.237254328715342,7.7342209123337,9.777856,0.227392,43,1.860778980246,0.238875,7.78976025220722,5.83141762452107,8.73857868020305,1.07896237026285,"Lasso","Training","lasso",-0.0805263845238138
"Region 10",0.99014069294151,"2015-2016",2015,1.154,5.838,5.848,0.768711916551496,0.724615767969962,0.860523280574156,0.769222818332956,"H3",10.117591693441,12.2432593338386,41.0314179947926,0.129866883884775,5.03693273175539,9.777856,0.227392,43,1.860778980246,0.238875,7.78976025220722,5.83141762452107,8.73857868020305,1.0948321635527,"Conditional
Random Forest","Training","party RF",-0.104691470611187
"Region 10",0.99014069294151,"2015-2016",2015,1.154,5.838,5.848,0.768711916551496,0.724615767969962,0.860523280574156,0.769222818332956,"H3",10.117591693441,12.2432593338386,41.0314179947926,0.129866883884775,5.03693273175539,9.777856,0.227392,43,1.860778980246,0.238875,7.78976025220722,5.83141762452107,8.73857868020305,1.12724588622502,"Lasso","Training","lasso",-0.137105193283511
"Region 2",1.04195608195234,"2015-2016",2015,1.154,5.838,5.848,0.768711916551496,0.724615767969962,0.860523280574156,0.769222818332956,"H3",20.4011909532321,7.36191851347208,47.3326292715357,0.598047789580442,8.06863650331844,9.777856,0.227392,43,1.860778980246,0.238875,7.78976025220722,5.83141762452107,8.73857868020305,1.07121176717211,"Conditional
Random Forest","Training","party RF",-0.0292556852197685
"Region 2",1.04195608195234,"2015-2016",2015,1.154,5.838,5.848,0.768711916551496,0.724615767969962,0.860523280574156,0.769222818332956,"H3",20.4011909532321,7.36191851347208,47.3326292715357,0.598047789580442,8.06863650331844,9.777856,0.227392,43,1.860778980246,0.238875,7.78976025220722,5.83141762452107,8.73857868020305,1.05759498292207,"Lasso","Training","lasso",-0.0156389009697255
"Region 3",0.899931329439492,"2015-2016",2015,1.154,5.838,5.848,0.768711916551496,0.724615767969962,0.860523280574156,0.769222818332956,"H3",14.149333959045,8.43111812372688,54.119504344331,0.136240591427888,6.34827421819068,9.777856,0.227392,43,1.860778980246,0.238875,7.78976025220722,5.83141762452107,8.73857868020305,1.07730742866383,"Conditional
Random Forest","Training","party RF",-0.177376099224336
"Region 3",0.899931329439492,"2015-2016",2015,1.154,5.838,5.848,0.768711916551496,0.724615767969962,0.860523280574156,0.769222818332956,"H3",14.149333959045,8.43111812372688,54.119504344331,0.136240591427888,6.34827421819068,9.777856,0.227392,43,1.860778980246,0.238875,7.78976025220722,5.83141762452107,8.73857868020305,1.07424626368585,"Lasso","Training","lasso",-0.174314934246359
"Region 4",1.06499870085272,"2015-2016",2015,1.154,5.838,5.848,0.768711916551496,0.724615767969962,0.860523280574156,0.769222818332956,"H3",15.8203373124671,9.17032429941335,38.0260558284005,0.114586832542953,8.10647794206339,9.777856,0.227392,43,1.860778980246,0.238875,7.78976025220722,5.83141762452107,8.73857868020305,1.0728795754867,"Conditional
Random Forest","Training","party RF",-0.00788087463397513
"Region 4",1.06499870085272,"2015-2016",2015,1.154,5.838,5.848,0.768711916551496,0.724615767969962,0.860523280574156,0.769222818332956,"H3",15.8203373124671,9.17032429941335,38.0260558284005,0.114586832542953,8.10647794206339,9.777856,0.227392,43,1.860778980246,0.238875,7.78976025220722,5.83141762452107,8.73857868020305,1.09749854720069,"Lasso","Training","lasso",-0.0324998463479704
"Region 5",0.953816675547579,"2015-2016",2015,1.154,5.838,5.848,0.768711916551496,0.724615767969962,0.860523280574156,0.769222818332956,"H3",15.9260911843781,4.3153961845157,45.7083598344937,0.125340496454632,10.8000082927894,9.777856,0.227392,43,1.860778980246,0.238875,7.78976025220722,5.83141762452107,8.73857868020305,1.07095980553236,"Conditional
Random Forest","Training","party RF",-0.11714312998478
"Region 5",0.953816675547579,"2015-2016",2015,1.154,5.838,5.848,0.768711916551496,0.724615767969962,0.860523280574156,0.769222818332956,"H3",15.9260911843781,4.3153961845157,45.7083598344937,0.125340496454632,10.8000082927894,9.777856,0.227392,43,1.860778980246,0.238875,7.78976025220722,5.83141762452107,8.73857868020305,1.06291555976729,"Lasso","Training","lasso",-0.109098884219712
"Region 6",1.09827648069626,"2015-2016",2015,1.154,5.838,5.848,0.768711916551496,0.724615767969962,0.860523280574156,0.769222818332956,"H3",6.09192470689319,9.07788719977381,52.9993643788578,0.057524860016588,13.3343771701165,9.777856,0.227392,43,1.860778980246,0.238875,7.78976025220722,5.83141762452107,8.73857868020305,1.0940982285538,"Conditional
Random Forest","Training","party RF",0.00417825214245915
"Region 6",1.09827648069626,"2015-2016",2015,1.154,5.838,5.848,0.768711916551496,0.724615767969962,0.860523280574156,0.769222818332956,"H3",6.09192470689319,9.07788719977381,52.9993643788578,0.057524860016588,13.3343771701165,9.777856,0.227392,43,1.860778980246,0.238875,7.78976025220722,5.83141762452107,8.73857868020305,1.10839592902012,"Lasso","Training","lasso",-0.0101194483238569
"Region 7",0.867176657423087,"2015-2016",2015,1.154,5.838,5.848,0.768711916551496,0.724615767969962,0.860523280574156,0.769222818332956,"H3",6.14968711573043,2.33667054656271,39.0456451161446,0.153029668953936,9.45687814037143,9.777856,0.227392,43,1.860778980246,0.238875,7.78976025220722,5.83141762452107,8.73857868020305,1.09052059413928,"Conditional
Random Forest","Training","party RF",-0.22334393671619
"Region 7",0.867176657423087,"2015-2016",2015,1.154,5.838,5.848,0.768711916551496,0.724615767969962,0.860523280574156,0.769222818332956,"H3",6.14968711573043,2.33667054656271,39.0456451161446,0.153029668953936,9.45687814037143,9.777856,0.227392,43,1.860778980246,0.238875,7.78976025220722,5.83141762452107,8.73857868020305,1.10054475387601,"Lasso","Training","lasso",-0.233368096452921
"Region 8",1.12001827032433,"2015-2016",2015,1.154,5.838,5.848,0.768711916551496,0.724615767969962,0.860523280574156,0.769222818332956,"H3",10.9229783472431,7.64023062191083,50.0768157470027,0.254103855014744,9.67431783731464,9.777856,0.227392,43,1.860778980246,0.238875,7.78976025220722,5.83141762452107,8.73857868020305,1.07224154899875,"Conditional
Random Forest","Training","party RF",0.0477767213255749
"Region 8",1.12001827032433,"2015-2016",2015,1.154,5.838,5.848,0.768711916551496,0.724615767969962,0.860523280574156,0.769222818332956,"H3",10.9229783472431,7.64023062191083,50.0768157470027,0.254103855014744,9.67431783731464,9.777856,0.227392,43,1.860778980246,0.238875,7.78976025220722,5.83141762452107,8.73857868020305,1.08903023527993,"Lasso","Training","lasso",0.0309880350443981
"Region 9",1.09972775329791,"2015-2016",2015,1.154,5.838,5.848,0.768711916551496,0.724615767969962,0.860523280574156,0.769222818332956,"H3",10.786713657948,10.514669740966,59.1946400113333,0.333864939573454,10.032967713482,9.777856,0.227392,43,1.860778980246,0.238875,7.78976025220722,5.83141762452107,8.73857868020305,1.07913420411448,"Conditional
Random Forest","Training","party RF",0.0205935491834346
"Region 9",1.09972775329791,"2015-2016",2015,1.154,5.838,5.848,0.768711916551496,0.724615767969962,0.860523280574156,0.769222818332956,"H3",10.786713657948,10.514669740966,59.1946400113333,0.333864939573454,10.032967713482,9.777856,0.227392,43,1.860778980246,0.238875,7.78976025220722,5.83141762452107,8.73857868020305,1.0876591802803,"Lasso","Training","lasso",0.0120685730176076
"Region 1",1.34195739815503,"2016-2017",2016,1.692,6.538,5.996,0.729422435880222,0.676529387050792,0.768711916551496,0.724615767969962,"H1",0.385117442476718,12.8444547323119,1.8050908213354,17.2190725791859,7.57551441346033,7.22534525178292,0.239723,30.1403922518195,9.777856,0.227392,43,7.09623430962343,7.38874680306905,1.34239261643153,"Conditional
Random Forest","Training","party RF",-0.000435218276496618
"Region 1",1.34195739815503,"2016-2017",2016,1.692,6.538,5.996,0.729422435880222,0.676529387050792,0.768711916551496,0.724615767969962,"H1",0.385117442476718,12.8444547323119,1.8050908213354,17.2190725791859,7.57551441346033,7.22534525178292,0.239723,30.1403922518195,9.777856,0.227392,43,7.09623430962343,7.38874680306905,1.38990429173544,"Lasso","Training","lasso",-0.0479468935804033
"Region 10",1.66297498441818,"2016-2017",2016,1.692,6.538,5.996,0.729422435880222,0.676529387050792,0.768711916551496,0.724615767969962,"H1",0.294909444863964,3.4250578621439,1.39497920823433,10.117591693441,12.2432593338386,7.22534525178292,0.239723,30.1403922518195,9.777856,0.227392,43,7.09623430962343,7.38874680306905,1.33841539333096,"Conditional
Random Forest","Training","party RF",0.324559591087219
"Region 10",1.66297498441818,"2016-2017",2016,1.692,6.538,5.996,0.729422435880222,0.676529387050792,0.768711916551496,0.724615767969962,"H1",0.294909444863964,3.4250578621439,1.39497920823433,10.117591693441,12.2432593338386,7.22534525178292,0.239723,30.1403922518195,9.777856,0.227392,43,7.09623430962343,7.38874680306905,1.34867035554539,"Lasso","Training","lasso",0.314304628872787
"Region 2",1.54921299000524,"2016-2017",2016,1.692,6.538,5.996,0.729422435880222,0.676529387050792,0.768711916551496,0.724615767969962,"H1",0.446364359881523,12.0279850447413,2.39433364065015,20.4011909532321,7.36191851347208,7.22534525178292,0.239723,30.1403922518195,9.777856,0.227392,43,7.09623430962343,7.38874680306905,1.34329652654973,"Conditional
Random Forest","Training","party RF",0.205916463455508
"Region 2",1.54921299000524,"2016-2017",2016,1.692,6.538,5.996,0.729422435880222,0.676529387050792,0.768711916551496,0.724615767969962,"H1",0.446364359881523,12.0279850447413,2.39433364065015,20.4011909532321,7.36191851347208,7.22534525178292,0.239723,30.1403922518195,9.777856,0.227392,43,7.09623430962343,7.38874680306905,1.38506674439372,"Lasso","Training","lasso",0.164146245611511
"Region 3",1.25348968240315,"2016-2017",2016,1.692,6.538,5.996,0.729422435880222,0.676529387050792,0.768711916551496,0.724615767969962,"H1",0.599087005210504,12.9736394034117,0.898975602055593,14.149333959045,8.43111812372688,7.22534525178292,0.239723,30.1403922518195,9.777856,0.227392,43,7.09623430962343,7.38874680306905,1.33638568353233,"Conditional
Random Forest","Training","party RF",-0.0828960011291875
"Region 3",1.25348968240315,"2016-2017",2016,1.692,6.538,5.996,0.729422435880222,0.676529387050792,0.768711916551496,0.724615767969962,"H1",0.599087005210504,12.9736394034117,0.898975602055593,14.149333959045,8.43111812372688,7.22534525178292,0.239723,30.1403922518195,9.777856,0.227392,43,7.09623430962343,7.38874680306905,1.39116802511088,"Lasso","Training","lasso",-0.137678342707733
"Region 4",1.12895485767832,"2016-2017",2016,1.692,6.538,5.996,0.729422435880222,0.676529387050792,0.768711916551496,0.724615767969962,"H1",1.58109316506316,18.3654415796519,3.71888878977544,15.8203373124671,9.17032429941335,7.22534525178292,0.239723,30.1403922518195,9.777856,0.227392,43,7.09623430962343,7.38874680306905,1.33544939759834,"Conditional
Random Forest","Training","party RF",-0.206494539920023
"Region 4",1.12895485767832,"2016-2017",2016,1.692,6.538,5.996,0.729422435880222,0.676529387050792,0.768711916551496,0.724615767969962,"H1",1.58109316506316,18.3654415796519,3.71888878977544,15.8203373124671,9.17032429941335,7.22534525178292,0.239723,30.1403922518195,9.777856,0.227392,43,7.09623430962343,7.38874680306905,1.40718840047494,"Lasso","Training","lasso",-0.278233542796621
"Region 5",1.28270736536877,"2016-2017",2016,1.692,6.538,5.996,0.729422435880222,0.676529387050792,0.768711916551496,0.724615767969962,"H1",0.569756154434194,17.1702994771023,1.55457362114219,15.9260911843781,4.3153961845157,7.22534525178292,0.239723,30.1403922518195,9.777856,0.227392,43,7.09623430962343,7.38874680306905,1.34167023438462,"Conditional
Random Forest","Training","party RF",-0.0589628690158468
"Region 5",1.28270736536877,"2016-2017",2016,1.692,6.538,5.996,0.729422435880222,0.676529387050792,0.768711916551496,0.724615767969962,"H1",0.569756154434194,17.1702994771023,1.55457362114219,15.9260911843781,4.3153961845157,7.22534525178292,0.239723,30.1403922518195,9.777856,0.227392,43,7.09623430962343,7.38874680306905,1.40902789234455,"Lasso","Training","lasso",-0.126320526975782
"Region 6",1.28201987029651,"2016-2017",2016,1.692,6.538,5.996,0.729422435880222,0.676529387050792,0.768711916551496,0.724615767969962,"H1",2.37416039966513,11.1565169556666,5.12276954388149,6.09192470689319,9.07788719977381,7.22534525178292,0.239723,30.1403922518195,9.777856,0.227392,43,7.09623430962343,7.38874680306905,1.33204090957663,"Conditional
Random Forest","Training","party RF",-0.0500210392801157
"Region 6",1.28201987029651,"2016-2017",2016,1.692,6.538,5.996,0.729422435880222,0.676529387050792,0.768711916551496,0.724615767969962,"H1",2.37416039966513,11.1565169556666,5.12276954388149,6.09192470689319,9.07788719977381,7.22534525178292,0.239723,30.1403922518195,9.777856,0.227392,43,7.09623430962343,7.38874680306905,1.36970148310993,"Lasso","Training","lasso",-0.0876816128134186
"Region 7",1.31685430185843,"2016-2017",2016,1.692,6.538,5.996,0.729422435880222,0.676529387050792,0.768711916551496,0.724615767969962,"H1",0.633451762141525,10.5663823399202,0.714042140894804,6.14968711573043,2.33667054656271,7.22534525178292,0.239723,30.1403922518195,9.777856,0.227392,43,7.09623430962343,7.38874680306905,1.33871222107561,"Conditional
Random Forest","Training","party RF",-0.0218579192171766
"Region 7",1.31685430185843,"2016-2017",2016,1.692,6.538,5.996,0.729422435880222,0.676529387050792,0.768711916551496,0.724615767969962,"H1",0.633451762141525,10.5663823399202,0.714042140894804,6.14968711573043,2.33667054656271,7.22534525178292,0.239723,30.1403922518195,9.777856,0.227392,43,7.09623430962343,7.38874680306905,1.38055000641824,"Lasso","Training","lasso",-0.0636957045598119
"Region 8",1.4243473678063,"2016-2017",2016,1.692,6.538,5.996,0.729422435880222,0.676529387050792,0.768711916551496,0.724615767969962,"H1",0.684413510649267,5.28733717253782,2.97591004791812,10.9229783472431,7.64023062191083,7.22534525178292,0.239723,30.1403922518195,9.777856,0.227392,43,7.09623430962343,7.38874680306905,1.33536820740368,"Conditional
Random Forest","Training","party RF",0.0889791604026233
"Region 8",1.4243473678063,"2016-2017",2016,1.692,6.538,5.996,0.729422435880222,0.676529387050792,0.768711916551496,0.724615767969962,"H1",0.684413510649267,5.28733717253782,2.97591004791812,10.9229783472431,7.64023062191083,7.22534525178292,0.239723,30.1403922518195,9.777856,0.227392,43,7.09623430962343,7.38874680306905,1.35303755808712,"Lasso","Training","lasso",0.0713098097191789
"Region 9",1.15456446306203,"2016-2017",2016,1.692,6.538,5.996,0.729422435880222,0.676529387050792,0.768711916551496,0.724615767969962,"H1",0.517163498566901,3.17827938494292,5.99639033829886,10.786713657948,10.514669740966,7.22534525178292,0.239723,30.1403922518195,9.777856,0.227392,43,7.09623430962343,7.38874680306905,1.33066897610196,"Conditional
Random Forest","Training","party RF",-0.176104513039926
"Region 9",1.15456446306203,"2016-2017",2016,1.692,6.538,5.996,0.729422435880222,0.676529387050792,0.768711916551496,0.724615767969962,"H1",0.517163498566901,3.17827938494292,5.99639033829886,10.786713657948,10.514669740966,7.22534525178292,0.239723,30.1403922518195,9.777856,0.227392,43,7.09623430962343,7.38874680306905,1.33930576827468,"Lasso","Training","lasso",-0.184741305212655
"Region 1",1.34787123696992,"2017-2018",2017,1.756,7.158,5.73,0.84438375653932,0.805608637496846,0.729422435880222,0.676529387050792,"H3",9.18139007410173,24.3470241681114,31.0877377949312,0.385117442476718,12.8444547323119,4.96722176358681,0.2527,19.6565958194967,7.22534525178292,0.239723,30.1403922518195,9.69856459330144,7.68238993710692,1.38561220161339,"Conditional
Random Forest","Training","party RF",-0.0377409646434743
"Region 1",1.34787123696992,"2017-2018",2017,1.756,7.158,5.73,0.84438375653932,0.805608637496846,0.729422435880222,0.676529387050792,"H3",9.18139007410173,24.3470241681114,31.0877377949312,0.385117442476718,12.8444547323119,4.96722176358681,0.2527,19.6565958194967,7.22534525178292,0.239723,30.1403922518195,9.69856459330144,7.68238993710692,1.36861964299318,"Lasso","Training","lasso",-0.0207484060232603
"Region 10",1.45857707621332,"2017-2018",2017,1.756,7.158,5.73,0.84438375653932,0.805608637496846,0.729422435880222,0.676529387050792,"H3",8.28498492458499,25.4145856106737,32.9364575924945,0.294909444863964,3.4250578621439,4.96722176358681,0.2527,19.6565958194967,7.22534525178292,0.239723,30.1403922518195,9.69856459330144,7.68238993710692,1.38641370348006,"Conditional
Random Forest","Training","party RF",0.0721633727332656
"Region 10",1.45857707621332,"2017-2018",2017,1.756,7.158,5.73,0.84438375653932,0.805608637496846,0.729422435880222,0.676529387050792,"H3",8.28498492458499,25.4145856106737,32.9364575924945,0.294909444863964,3.4250578621439,4.96722176358681,0.2527,19.6565958194967,7.22534525178292,0.239723,30.1403922518195,9.69856459330144,7.68238993710692,1.37368880502796,"Lasso","Training","lasso",0.0848882711853596
"Region 2",1.3194573137644,"2017-2018",2017,1.756,7.158,5.73,0.84438375653932,0.805608637496846,0.729422435880222,0.676529387050792,"H3",8.47618947002638,33.5629418972077,51.1747720863519,0.446364359881523,12.0279850447413,4.96722176358681,0.2527,19.6565958194967,7.22534525178292,0.239723,30.1403922518195,9.69856459330144,7.68238993710692,1.37670690906503,"Conditional
Random Forest","Training","party RF",-0.05724959530063
"Region 2",1.3194573137644,"2017-2018",2017,1.756,7.158,5.73,0.84438375653932,0.805608637496846,0.729422435880222,0.676529387050792,"H3",8.47618947002638,33.5629418972077,51.1747720863519,0.446364359881523,12.0279850447413,4.96722176358681,0.2527,19.6565958194967,7.22534525178292,0.239723,30.1403922518195,9.69856459330144,7.68238993710692,1.38000500692128,"Lasso","Training","lasso",-0.0605476931568822
"Region 3",1.43513994317129,"2017-2018",2017,1.756,7.158,5.73,0.84438375653932,0.805608637496846,0.729422435880222,0.676529387050792,"H3",10.0120485035743,20.9286453395816,33.0124547666779,0.599087005210504,12.9736394034117,4.96722176358681,0.2527,19.6565958194967,7.22534525178292,0.239723,30.1403922518195,9.69856459330144,7.68238993710692,1.3762479482791,"Conditional
Random Forest","Training","party RF",0.0588919948921933
"Region 3",1.43513994317129,"2017-2018",2017,1.756,7.158,5.73,0.84438375653932,0.805608637496846,0.729422435880222,0.676529387050792,"H3",10.0120485035743,20.9286453395816,33.0124547666779,0.599087005210504,12.9736394034117,4.96722176358681,0.2527,19.6565958194967,7.22534525178292,0.239723,30.1403922518195,9.69856459330144,7.68238993710692,1.34714556351377,"Lasso","Training","lasso",0.0879943796575222
