"date","diff_weeks","month.day","new.year","season","region","dom_type","diff"
2003-01-25,1.59160791774643,"01-25","2003-01-01","2002-2003","Region 3","H1",0.191787847629402
2003-02-02,1.61638540510085,"02-02","2003-01-01","2002-2003","Region 3","H1",0.194773520744233
2003-02-09,1.6410063776602,"02-09","2003-01-01","2002-2003","Region 3","H1",0.197740333915397
2003-02-15,1.66546685742776,"02-15","2003-01-01","2002-2003","Region 3","H1",0.200687807796556
2003-02-22,1.68976260184992,"02-22","2003-01-01","2002-2003","Region 3","H1",0.203615431162416
2003-03-02,1.7138890700584,"03-02","2003-01-01","2002-2003","Region 3","H1",0.206522656840933
2003-03-09,1.73784138948267,"03-09","2003-01-01","2002-2003","Region 3","H1",0.209408897690134
2003-03-16,1.76161432282716,"03-16","2003-01-01","2002-2003","Region 3","H1",0.212273522618887
2003-03-22,1.78520223540412,"03-22","2003-01-01","2002-2003","Region 3","H1",0.215115852650526
2003-03-29,1.8085990628094,"03-29","2003-01-01","2002-2003","Region 3","H1",0.217935157027806
2003-04-06,1.83179827892588,"04-06","2003-01-01","2002-2003","Region 3","H1",0.220730649357329
2003-04-13,1.85479286423608,"04-13","2003-01-01","2002-2003","Region 3","H1",0.223501483791238
2003-04-19,1.87757527442353,"04-19","2003-01-01","2002-2003","Region 3","H1",0.226246751243695
2003-04-26,1.90013740924057,"04-26","2003-01-01","2002-2003","Region 3","H1",0.228965475639468
2003-05-04,1.92247058161915,"05-04","2003-01-01","2002-2003","Region 3","H1",0.231656610191808
2003-05-11,1.94456548700064,"05-11","2003-01-01","2002-2003","Region 3","H1",0.234319033706696
2003-05-17,1.96641217286085,"05-17","2003-01-01","2002-2003","Region 3","H1",0.236951546910638
2003-05-24,1.98800000840761,"05-24","2003-01-01","2002-2003","Region 3","H1",0.239552868799231
2003-05-31,2.00931765443037,"05-31","2003-01-01","2002-2003","Region 3","H1",0.242121633004061
2003-06-08,2.03035303328424,"06-08","2003-01-01","2002-2003","Region 3","H1",0.244656384175797
2003-06-15,2.05109329899558,"06-15","2003-01-01","2002-2003","Region 3","H1",0.247155574381933
2003-06-21,2.07152480748183,"06-21","2003-01-01","2002-2003","Region 3","H1",0.249617559518289
2003-06-28,2.09163308688555,"06-28","2003-01-01","2002-2003","Region 3","H1",0.252040595734288
2003-07-06,2.11140280803185,"07-06","2003-01-01","2003-2004","Region 3","H3",0.254422835873085
2003-07-13,2.13081775502915,"07-13","2003-01-01","2003-2004","Region 3","H3",0.25676232592898
2003-07-19,2.14986079604622,"07-19","2003-01-01","2003-2004","Region 3","H3",0.259057001526066
2003-07-26,2.16851385431387,"07-26","2003-01-01","2003-2004","Region 3","H3",0.261304684423952
2003-08-03,2.18675787941732,"08-03","2003-01-01","2003-2004","Region 3","H3",0.263503079058506
2003-08-10,2.20457281896608,"08-10","2003-01-01","2003-2004","Region 3","H3",0.265649769128095
2003-08-17,2.2219375907517,"08-17","2003-01-01","2003-2004","Region 3","H3",0.267742214238606
2003-08-23,2.23883005553058,"08-23","2003-01-01","2003-2004","Region 3","H3",0.269777746623796
2003-08-30,2.25522699059996,"08-30","2003-01-01","2003-2004","Region 3","H3",0.271753567961206
2003-09-07,2.27110406436907,"09-07","2003-01-01","2003-2004","Region 3","H3",0.273666746308007
2003-09-14,2.28643581216652,"09-14","2003-01-01","2003-2004","Region 3","H3",0.275514213185801
2003-09-20,2.30119561356779,"09-20","2003-01-01","2003-2004","Region 3","H3",0.277292760848592
2003-09-27,2.31535567157475,"09-27","2003-01-01","2003-2004","Region 3","H3",0.278999039773937
2003-10-05,2.32888699403198,"10-05","2003-01-01","2003-2004","Region 3","H3",0.280629556423619
2003-10-12,2.34175937772324,"10-12","2003-01-01","2003-2004","Region 3","H3",0.282180671327282
2003-10-18,2.35394139565506,"10-18","2003-01-01","2003-2004","Region 3","H3",0.283648597550114
2003-10-25,2.36540038810448,"10-25","2003-01-01","2003-2004","Region 3","H3",0.285029399614098
2003-11-01,2.37610245808322,"11-01","2003-01-01","2003-2004","Region 3","H3",0.28631899295145
2003-11-09,2.38601247195216,"11-09","2003-01-01","2003-2004","Region 3","H3",0.287513143978664
2003-11-16,2.39509406600695,"11-16","2003-01-01","2003-2004","Region 3","H3",0.288607470890081
2003-11-22,2.40330965994812,"11-22","2003-01-01","2003-2004","Region 3","H3",0.289597445281012
2003-11-29,2.41062047824574,"11-29","2003-01-01","2003-2004","Region 3","H3",0.290478394722189
2003-12-07,2.41698658050995,"12-07","2003-01-01","2003-2004","Region 3","H3",0.291245506419378
2003-12-14,2.42236690208143,"12-14","2003-01-01","2003-2004","Region 3","H3",0.291893832104518
2003-12-20,2.42671930616003,"12-20","2003-01-01","2003-2004","Region 3","H3",0.292418294317191
2003-12-27,2.43000064889179,"12-27","2003-01-01","2003-2004","Region 3","H3",0.292813694247564
2004-01-03,2.43216685893148,"01-03","2004-01-01","2003-2004","Region 3","H3",0.293074721323638
2004-01-10,2.43317303308682,"01-10","2004-01-01","2003-2004","Region 3","H3",0.293195964736316
2004-01-17,2.43297354972479,"01-17","2004-01-01","2003-2004","Region 3","H3",0.293171927104802
2004-01-24,2.43152220167647,"01-24","2004-01-01","2003-2004","Region 3","H3",0.292997040491556
2004-01-31,2.42877235040531,"01-31","2004-01-01","2003-2004","Region 3","H3",0.292665684979489
2004-02-07,2.42467710319843,"02-07","2004-01-01","2003-2004","Region 3","H3",0.292172210023401
2004-02-14,2.41918951508977,"02-14","2004-01-01","2003-2004","Region 3","H3",0.291510958781621
2004-02-21,2.41226281711927,"02-21","2004-01-01","2003-2004","Region 3","H3",0.290676295621097
2004-02-28,2.40385067235906,"02-28","2004-01-01","2003-2004","Region 3","H3",0.289662636968411
2004-03-06,2.39390746088549,"03-06","2004-01-01","2003-2004","Region 3","H3",0.288464485648744
2004-03-13,2.38238859452943,"03-13","2004-01-01","2003-2004","Region 3","H3",0.287076468813111
2004-03-20,2.36925086178465,"03-20","2004-01-01","2003-2004","Region 3","H3",0.28549337949962
2004-03-27,2.35445280268198,"03-27","2004-01-01","2003-2004","Region 3","H3",0.2837102218056
2004-04-03,2.33795511273573,"04-03","2004-01-01","2003-2004","Region 3","H3",0.281722259562908
2004-04-10,2.31972107423146,"04-10","2004-01-01","2003-2004","Region 3","H3",0.279525068307868
2004-04-17,2.29971701214948,"04-17","2004-01-01","2003-2004","Region 3","H3",0.277114590219785
2004-04-24,2.27791277091083,"04-24","2004-01-01","2003-2004","Region 3","H3",0.274487191568567
2004-05-01,2.25428220690829,"05-01","2004-01-01","2003-2004","Region 3","H3",0.271639722064437
2004-05-08,2.22880369046889,"05-08","2004-01-01","2003-2004","Region 3","H3",0.268569575344118
2004-05-15,2.20146060952476,"05-15","2004-01-01","2003-2004","Region 3","H3",0.265274749662894
2004-05-22,2.17224186590104,"05-22","2004-01-01","2003-2004","Region 3","H3",0.261753907697013
2004-05-29,2.14114235382764,"05-29","2004-01-01","2003-2004","Region 3","H3",0.25800643420409
2004-06-05,2.10816340912963,"06-05","2004-01-01","2003-2004","Region 3","H3",0.254032490150283
2004-06-12,2.07331321663866,"06-12","2004-01-01","2003-2004","Region 3","H3",0.249833061803145
2004-06-19,2.03660716279544,"06-19","2004-01-01","2003-2004","Region 3","H3",0.245410003220019
2004-06-26,1.99806812027749,"06-26","2004-01-01","2003-2004","Region 3","H3",0.240766070545519
2004-07-03,1.95772665187834,"07-03","2004-01-01","2004-2005","Region 3","H3",0.235904946578859
2004-07-10,1.91562112185352,"07-10","2004-01-01","2004-2005","Region 3","H3",0.230831254190982
2004-07-17,1.8717977045789,"07-17","2004-01-01","2004-2005","Region 3","H3",0.225550557367882
2004-07-24,1.82631028263993,"07-24","2004-01-01","2004-2005","Region 3","H3",0.220069348930418
2004-07-31,1.77922022934353,"07-31","2004-01-01","2004-2005","Region 3","H3",0.214395024327121
2004-08-07,1.73059607402353,"08-07","2004-01-01","2004-2005","Region 3","H3",0.208535841303689
2004-08-14,1.68051305225018,"08-14","2004-01-01","2004-2005","Region 3","H3",0.202500865703488
2004-08-21,1.62905254696755,"08-21","2004-01-01","2004-2005","Region 3","H3",0.196299904124928
2004-08-28,1.57630143044829,"08-28","2004-01-01","2004-2005","Region 3","H3",0.189943424627389
2004-09-04,1.52235132054052,"09-04","2004-01-01","2004-2005","Region 3","H3",0.183442467109389
2004-09-11,1.46729776775818,"09-11","2004-01-01","2004-2005","Region 3","H3",0.176808545353441
2004-09-18,1.41123939213663,"09-18","2004-01-01","2004-2005","Region 3","H3",0.17005354301764
2004-09-25,1.354276990287,"09-25","2004-01-01","2004-2005","Region 3","H3",0.16318960603622
2004-10-02,1.29651263365038,"10-02","2004-01-01","2004-2005","Region 3","H3",0.156229033959699
2004-10-09,1.23804877855905,"10-09","2004-01-01","2004-2005","Region 3","H3",0.149184172717768
2004-10-16,1.17898740741407,"10-16","2004-01-01","2004-2005","Region 3","H3",0.14206731113167
2004-10-23,1.11942921820606,"10-23","2004-01-01","2004-2005","Region 3","H3",0.134890583251929
2004-10-30,1.05947287691153,"10-30","2004-01-01","2004-2005","Region 3","H3",0.127665878272518
2004-11-06,0.999214344189998,"11-06","2004-01-01","2004-2005","Region 3","H3",0.120404759398259
2004-11-13,0.938746284503736,"11-13","2004-01-01","2004-2005","Region 3","H3",0.113118392644081
2004-11-20,0.878157562482625,"11-20","2004-01-01","2004-2005","Region 3","H3",0.105817486147274
2004-11-27,0.817532828243416,"11-27","2004-01-01","2004-2005","Region 3","H3",0.0985122401986953
2004-12-04,0.756952190585266,"12-04","2004-01-01","2004-2005","Region 3","H3",0.0912123078630205
2004-12-11,0.696490974622444,"12-11","2004-01-01","2004-2005","Region 3","H3",0.0839267657736192
2004-12-18,0.636219558534701,"12-18","2004-01-01","2004-2005","Region 3","H3",0.0766640944610693
2004-12-25,0.576203282731437,"12-25","2004-01-01","2004-2005","Region 3","H3",0.0694321674074906
2005-01-01,0.516502423817628,"01-01","2005-01-01","2004-2005","Region 3","H3",0.0622382479094536
2005-01-08,0.457172225273374,"01-08","2005-01-01","2004-2005","Region 3","H3",0.0550889927748482
2005-01-16,0.39826297665298,"01-16","2005-01-01","2004-2005","Region 3","H3",0.0479904618663266
2005-01-23,0.339820133303795,"01-23","2005-01-01","2004-2005","Region 3","H3",0.0409481325273567
2005-01-29,0.281884469027948,"01-29","2005-01-01","2004-2005","Region 3","H3",0.0339669179778734
2005-02-05,0.224492254693906,"02-05","2005-01-01","2004-2005","Region 3","H3",0.0270511888368697
2005-02-13,0.167675456488858,"02-13","2005-01-01","2004-2005","Region 3","H3",0.0202047970116964
2005-02-20,0.111461948236326,"02-20","2005-01-01","2004-2005","Region 3","H3",0.0134311012822132
2005-02-27,0.0558757329457396,"02-27","2005-01-01","2004-2005","Region 3","H3",0.00673299399738593
2005-03-05,0.000937169480612976,"03-05","2005-01-01","2004-2005","Region 3","H3",0.000112928388673272
2005-03-12,-0.0533367990915363,"03-12","2005-01-01","2004-2005","Region 3","H3",-0.0064270539139384
2005-03-20,-0.106932418285551,"03-20","2005-01-01","2004-2005","Region 3","H3",-0.0128852955028211
2005-03-27,-0.159838898385646,"03-27","2005-01-01","2004-2005","Region 3","H3",-0.019260496223368
2005-04-02,-0.212048195811218,"04-02","2005-01-01","2004-2005","Region 3","H3",-0.025551686828697
2005-04-09,-0.26355480102013,"04-09","2005-01-01","2004-2005","Region 3","H3",-0.0317582034221187
2005-04-17,-0.314355533951794,"04-17","2005-01-01","2004-2005","Region 3","H3",-0.0378796628081433
2005-04-24,-0.364449347714076,"04-24","2005-01-01","2004-2005","Region 3","H3",-0.0439159388368648
2005-04-30,-0.413837140971872,"04-30","2005-01-01","2004-2005","Region 3","H3",-0.0498671397968914
2005-05-07,-0.462521579295041,"05-07","2005-01-01","2004-2005","Region 3","H3",-0.055733586887873
2005-05-14,-0.510506925563045,"05-14","2005-01-01","2004-2005","Region 3","H3",-0.0615157937843571
2005-05-22,-0.55779887939744,"05-22","2005-01-01","2004-2005","Region 3","H3",-0.067214447287495
2005-05-29,-0.604404425495688,"05-29","2005-01-01","2004-2005","Region 3","H3",-0.0728303890493528
2005-06-04,-0.650331690666186,"06-04","2005-01-01","2004-2005","Region 3","H3",-0.0783645983457141
2005-06-11,-0.695589809310575,"06-11","2005-01-01","2004-2005","Region 3","H3",-0.0838181758667744
2005-06-19,-0.740188797061428,"06-19","2005-01-01","2004-2005","Region 3","H3",-0.0891923284905544
2005-06-26,-0.784139432258671,"06-26","2005-01-01","2004-2005","Region 3","H3",-0.0944883550008769
2005-07-02,-0.827453144933499,"07-02","2005-01-01","2005-2006","Region 3","H3",-0.0997076327099911
2005-07-09,-0.870141912962021,"07-09","2005-01-01","2005-2006","Region 3","H3",-0.104851604945146
2005-07-17,-0.912218165050786,"07-17","2005-01-01","2005-2006","Region 3","H3",-0.109921769358404
2005-07-24,-0.953694690220789,"07-24","2005-01-01","2005-2006","Region 3","H3",-0.114919667019509
2005-07-31,-0.994584553464636,"07-31","2005-01-01","2005-2006","Region 3","H3",-0.119846872252631
2005-08-06,-1.03490101726212,"08-06","2005-01-01","2005-2006","Region 3","H3",-0.12470498317903
2005-08-13,-1.07465746865179,"08-13","2005-01-01","2005-2006","Region 3","H3",-0.129495612929229
2005-08-21,-1.11386735156936,"08-21","2005-01-01","2005-2006","Region 3","H3",-0.134220381489823
2005-08-28,-1.15254410417798,"08-28","2005-01-01","2005-2006","Region 3","H3",-0.13888090815182
2005-09-03,-1.19070110092928,"09-03","2005-01-01","2005-2006","Region 3","H3",-0.143478804529023
2005-09-10,-1.22835159910858,"09-10","2005-01-01","2005-2006","Region 3","H3",-0.148015668116763
2005-09-18,-1.26550868963109,"09-18","2005-01-01","2005-2006","Region 3","H3",-0.152493076362867
2005-09-25,-1.30218525186975,"09-25","2005-01-01","2005-2006","Region 3","H3",-0.15691258122444
2005-10-01,-1.33839391230781,"10-01","2005-01-01","2005-2006","Region 3","H3",-0.161275704185523
2005-10-08,-1.37414700682174,"10-08","2005-01-01","2005-2006","Region 3","H3",-0.165583931712202
2005-10-15,-1.40945654641153,"10-15","2005-01-01","2005-2006","Region 3","H3",-0.16983871112314
2005-10-23,-1.44433418620658,"10-23","2005-01-01","2005-2006","Region 3","H3",-0.174041446854786
2005-10-30,-1.47879119758511,"10-30","2005-01-01","2005-2006","Region 3","H3",-0.178193497101801
2005-11-05,-1.51283844325537,"11-05","2005-01-01","2005-2006","Region 3","H3",-0.182296170814341
2005-11-12,-1.54648635515512,"11-12","2005-01-01","2005-2006","Region 3","H3",-0.186350725034965
2005-11-20,-1.5797449150347,"11-20","2005-01-01","2005-2006","Region 3","H3",-0.190358362558904
2005-11-27,-1.61262363759637,"11-27","2005-01-01","2005-2006","Region 3","H3",-0.19432022990236
2005-12-03,-1.64513155606995,"12-03","2005-01-01","2005-2006","Region 3","H3",-0.198237415564385
2005-12-10,-1.67727721011137,"12-10","2005-01-01","2005-2006","Region 3","H3",-0.202110948568651
2005-12-18,-1.70906863591648,"12-18","2005-01-01","2005-2006","Region 3","H3",-0.205941797272184
2005-12-25,-1.7405133584485,"12-25","2005-01-01","2005-2006","Region 3","H3",-0.209730868428766
2006-01-01,-1.77161838568209,"01-01","2006-01-01","2005-2006","Region 3","H3",-0.213479006495351
2006-01-07,-1.8023902047719,"01-07","2006-01-01","2005-2006","Region 3","H3",-0.217186993170381
2006-01-14,-1.8328347800575,"01-14","2006-01-01","2005-2006","Region 3","H3",-0.220855547153377
2006-01-22,-1.86295755282029,"01-22","2006-01-01","2005-2006","Region 3","H3",-0.224485324115649
2006-01-29,-1.89276344271139,"01-29","2006-01-01","2005-2006","Region 3","H3",-0.228076916872354
2006-02-04,-1.92225685077226,"02-04","2006-01-01","2005-2006","Region 3","H3",-0.231630855746482
2006-02-11,-1.9514416639727,"02-11","2006-01-01","2005-2006","Region 3","H3",-0.235147609115681
2006-02-19,-1.98032126119262,"02-19","2006-01-01","2005-2006","Region 3","H3",-0.238627584133056
2006-02-26,-2.00889852057632,"02-26","2006-01-01","2005-2006","Region 3","H3",-0.242071127613354
2006-03-04,-2.03717582818919,"03-04","2006-01-01","2005-2006","Region 3","H3",-0.245478527076097
2006-03-11,-2.06515508790848,"03-11","2006-01-01","2005-2006","Region 3","H3",-0.248850011937409
2006-03-19,-2.09283773248028,"03-19","2006-01-01","2005-2006","Region 3","H3",-0.252185754842378
2006-03-26,-2.12022473567626,"03-26","2006-01-01","2005-2006","Region 3","H3",-0.255485873129936
2006-04-02,-2.14731662548382,"04-02","2006-01-01","2005-2006","Region 3","H3",-0.258750430422264
2006-04-08,-2.17411349826416,"04-08","2006-01-01","2005-2006","Region 3","H3",-0.26197943833083
2006-04-15,-2.20061503381264,"04-15","2006-01-01","2005-2006","Region 3","H3",-0.265172858271159
2006-04-23,-2.22682051125651,"04-23","2006-01-01","2005-2006","Region 3","H3",-0.268330603378495
2006-04-30,-2.25272882572475,"04-30","2006-01-01","2005-2006","Region 3","H3",-0.271452540516508
2006-05-06,-2.27833850572507,"05-06","2006-01-01","2005-2006","Region 3","H3",-0.274538492371217
2006-05-13,-2.30364773116319,"05-13","2006-01-01","2005-2006","Region 3","H3",-0.277588239622297
2006-05-21,-2.32865435193944,"05-21","2006-01-01","2005-2006","Region 3","H3",-0.280601523183963
2006-05-28,-2.35335590705811,"05-28","2006-01-01","2005-2006","Region 3","H3",-0.283578046507632
2006-06-04,-2.3777496441849,"06-04","2006-01-01","2005-2006","Region 3","H3",-0.28651747793859
2006-06-10,-2.40183253958849,"06-10","2006-01-01","2005-2006","Region 3","H3",-0.289419453118932
2006-06-17,-2.42560131840235,"06-17","2006-01-01","2005-2006","Region 3","H3",-0.292283577429111
2006-06-25,-2.44905247514392,"06-25","2006-01-01","2005-2006","Region 3","H3",-0.295109428460472
2006-07-02,-2.47218229442877,"07-02","2006-01-01","2006-2007","Region 3","H1",-0.297896558511307
2006-07-08,-2.49498687181847,"07-08","2006-01-01","2006-2007","Region 3","H1",-0.30064449709901
2006-07-15,-2.51746213474224,"07-15","2006-01-01","2006-2007","Region 3","H1",-0.30335275348112
2006-07-23,-2.53960386343365,"07-23","2006-01-01","2006-2007","Region 3","H1",-0.306020819178187
2006-07-30,-2.56140771182547,"07-30","2006-01-01","2006-2007","Region 3","H1",-0.308648170491585
2006-08-05,-2.58286922834746,"08-05","2006-01-01","2006-2007","Region 3","H1",-0.311234271009634
2006-08-12,-2.60398387657419,"08-12","2006-01-01","2006-2007","Region 3","H1",-0.313778574095654
2006-08-20,-2.62474705567215,"08-20","2006-01-01","2006-2007","Region 3","H1",-0.316280525351828
2006-08-27,-2.64515412059797,"08-27","2006-01-01","2006-2007","Region 3","H1",-0.318739565053074
2006-09-03,-2.66520040200215,"09-03","2006-01-01","2006-2007","Region 3","H1",-0.321155130545438
2006-09-09,-2.68488122579585,"09-09","2006-01-01","2006-2007","Region 3","H1",-0.323526658603876
2006-09-16,-2.70419193234103,"09-16","2006-01-01","2006-2007","Region 3","H1",-0.325853587744657
2006-09-24,-2.72312789522751,"09-24","2006-01-01","2006-2007","Region 3","H1",-0.328135360487991
2006-10-01,-2.74168453960385,"10-01","2006-01-01","2006-2007","Region 3","H1",-0.330371425566884
2006-10-07,-2.7598573600322,"10-07","2006-01-01","2006-2007","Region 3","H1",-0.332561240078642
2006-10-14,-2.77764193784069,"10-14","2006-01-01","2006-2007","Region 3","H1",-0.334704271575819
2006-10-22,-2.79503395795048,"10-22","2006-01-01","2006-2007","Region 3","H1",-0.336800000093874
2006-10-29,-2.81202922515786,"10-29","2006-01-01","2006-2007","Region 3","H1",-0.33884792011315
2006-11-05,-2.82862367985538,"11-05","2006-01-01","2006-2007","Region 3","H1",-0.340847542453259
2006-11-11,-2.84481341317917,"11-11","2006-01-01","2006-2007","Region 3","H1",-0.342798396098334
2006-11-18,-2.86059468157313,"11-18","2006-01-01","2006-2007","Region 3","H1",-0.344700029951993
2006-11-26,-2.8759639207636,"11-26","2006-01-01","2006-2007","Region 3","H1",-0.346552014521292
2006-12-03,-2.89091775914139,"12-03","2006-01-01","2006-2007","Region 3","H1",-0.348353943529244
2006-12-09,-2.90545303055094,"12-09","2006-01-01","2006-2007","Region 3","H1",-0.350105435455909
2006-12-16,-2.91956678648903,"12-16","2006-01-01","2006-2007","Region 3","H1",-0.351806135008325
2006-12-24,-2.93325630771814,"12-24","2006-01-01","2006-2007","Region 3","H1",-0.35345571451992
2006-12-31,-2.946519115302,"12-31","2006-01-01","2006-2007","Region 3","H1",-0.355053875280287
2007-01-06,-2.95935298107303,"01-06","2007-01-01","2006-2007","Region 3","H1",-0.3566003487965
2007-01-13,-2.9717559375432,"01-13","2007-01-01","2006-2007","Region 3","H1",-0.358094897987373
2007-01-21,-2.98372628727199,"01-21","2007-01-01","2006-2007","Region 3","H1",-0.35953731831229
2007-01-28,-2.99526261170628,"01-28","2007-01-01","2006-2007","Region 3","H1",-0.360927438836407
2007-02-04,-3.00636377950855,"02-04","2007-01-01","2006-2007","Region 3","H1",-0.362265123234199
2007-02-10,-3.01702895439097,"02-10","2007-01-01","2006-2007","Region 3","H1",-0.363550270733456
2007-02-17,-3.02725760247349,"02-17","2007-01-01","2006-2007","Region 3","H1",-0.364782817001939
2007-02-25,-3.03704949918527,"02-25","2007-01-01","2006-2007","Region 3","H1",-0.365962734978987
2007-03-04,-3.04640473572863,"03-04","2007-01-01","2006-2007","Region 3","H1",-0.36709003565443
2007-03-10,-3.05532372512564,"03-10","2007-01-01","2006-2007","Region 3","H1",-0.36816476879719
2007-03-17,-3.06380720786684,"03-17","2007-01-01","2006-2007","Region 3","H1",-0.369187023635957
2007-03-25,-3.07185625718217,"03-25","2007-01-01","2006-2007","Region 3","H1",-0.370156929494327
2007-04-01,-3.07947228395334,"04-01","2007-01-01","2006-2007","Region 3","H1",-0.371074656382742
2007-04-08,-3.08665704128671,"04-08","2007-01-01","2006-2007","Region 3","H1",-0.37194041554952
2007-04-14,-3.09341262876515,"04-14","2007-01-01","2006-2007","Region 3","H1",-0.372754459993203
2007-04-21,-3.09974149639644,"04-21","2007-01-01","2006-2007","Region 3","H1",-0.37351708493833
2007-04-29,-3.10564644827497,"04-29","2007-01-01","2006-2007","Region 3","H1",-0.374228628276681
2007-05-06,-3.11113064597264,"05-06","2007-01-01","2006-2007","Region 3","H1",-0.374889470975867
2007-05-12,-3.11619761167334,"05-12","2007-01-01","2006-2007","Region 3","H1",-0.375500037457043
2007-05-19,-3.1208512310647,"05-19","2007-01-01","2006-2007","Region 3","H1",-0.376060795943353
2007-05-27,-3.12509575599897,"05-27","2007-01-01","2006-2007","Region 3","H1",-0.376572258780574
2007-06-03,-3.1289358069339,"06-03","2007-01-01","2006-2007","Region 3","H1",-0.377034982731232
2007-06-09,-3.13237637516263,"06-09","2007-01-01","2006-2007","Region 3","H1",-0.377449569243307
2007-06-16,-3.13542282484044,"06-16","2007-01-01","2006-2007","Region 3","H1",-0.377816664694457
2007-06-24,-3.13808089481429,"06-24","2007-01-01","2006-2007","Region 3","H1",-0.378136960612471
2007-07-01,-3.14035670025958,"07-01","2007-01-01","2007-2008","Region 3","H3",-0.378411193872503
2007-07-08,-3.14225673412677,"07-08","2007-01-01","2007-2008","Region 3","H3",-0.378640146871384
2007-07-14,-3.14378786839877,"07-14","2007-01-01","2007-2008","Region 3","H3",-0.378824647679141
2007-07-21,-3.14495735515824,"07-21","2007-01-01","2007-2008","Region 3","H3",-0.378965570167607
2007-07-29,-3.14577282746212,"07-29","2007-01-01","2007-2008","Region 3","H3",-0.379063834115794
2007-08-05,-3.14624230001867,"08-05","2007-01-01","2007-2008","Region 3","H3",-0.379120405291482
2007-08-11,-3.14637416966069,"08-11","2007-01-01","2007-2008","Region 3","H3",-0.379136295508243
2007-08-18,-3.14617721560647,"08-18","2007-01-01","2007-2008","Region 3","H3",-0.379112562656879
2007-08-26,-3.14566059949811,"08-26","2007-01-01","2007-2008","Region 3","H3",-0.379050310710047
2007-09-02,-3.14483386520495,"09-02","2007-01-01","2007-2008","Region 3","H3",-0.378950689698566
2007-09-09,-3.14370693837774,"09-09","2007-01-01","2007-2008","Region 3","H3",-0.378814895657699
2007-09-15,-3.14229012573736,"09-15","2007-01-01","2007-2008","Region 3","H3",-0.378644170541442
2007-09-22,-3.14059411407958,"09-22","2007-01-01","2007-2008","Region 3","H3",-0.3784398021026
2007-09-30,-3.13862996897564,"09-30","2007-01-01","2007-2008","Region 3","H3",-0.378203123736202
2007-10-07,-3.13640913314596,"10-07","2007-01-01","2007-2008","Region 3","H3",-0.377935514283545
2007-10-13,-3.1339434244826,"10-13","2007-01-01","2007-2008","Region 3","H3",-0.377638397793891
2007-10-20,-3.13124503369366,"10-20","2007-01-01","2007-2008","Region 3","H3",-0.377313243240622
2007-10-28,-3.12832652154072,"10-28","2007-01-01","2007-2008","Region 3","H3",-0.376961564188356
2007-11-04,-3.12520081563842,"11-04","2007-01-01","2007-2008","Region 3","H3",-0.376584918407293
2007-11-10,-3.12188120678286,"11-10","2007-01-01","2007-2008","Region 3","H3",-0.376184907430796
2007-11-17,-3.11838134477343,"11-17","2007-01-01","2007-2008","Region 3","H3",-0.375763176051915
2007-11-25,-3.11471523369035,"11-25","2007-01-01","2007-2008","Region 3","H3",-0.375321411754343
2007-12-02,-3.11089722658806,"12-02","2007-01-01","2007-2008","Region 3","H3",-0.374861344072964
2007-12-09,-3.10694201956207,"12-09","2007-01-01","2007-2008","Region 3","H3",-0.374384743878917
2007-12-15,-3.10286464514487,"12-15","2007-01-01","2007-2008","Region 3","H3",-0.373893422583808
2007-12-22,-3.09868046498391,"12-22","2007-01-01","2007-2008","Region 3","H3",-0.373389231257404
2007-12-30,-3.09440516175243,"12-30","2007-01-01","2007-2008","Region 3","H3",-0.372874059652899
2008-01-06,-3.09005473024152,"01-06","2008-01-01","2007-2008","Region 3","H3",-0.372349835133509
2008-01-13,-3.08564546757938,"01-13","2008-01-01","2007-2008","Region 3","H3",-0.371818521493903
2008-01-20,-3.0811939625215,"01-20","2008-01-01","2007-2008","Region 3","H3",-0.371282117669668
2008-01-27,-3.07671708375269,"01-27","2008-01-01","2007-2008","Region 3","H3",-0.370742656327716
2008-02-03,-3.07223196714009,"02-03","2008-01-01","2007-2008","Region 3","H3",-0.37020220233028
2008-02-10,-3.06775600187343,"02-10","2008-01-01","2007-2008","Region 3","H3",-0.369662851064817
2008-02-17,-3.06330681542658,"02-17","2008-01-01","2007-2008","Region 3","H3",-0.36912672663189
2008-02-24,-3.0589022572723,"02-24","2008-01-01","2007-2008","Region 3","H3",-0.368595979882802
2008-03-02,-3.05456038127967,"03-02","2008-01-01","2007-2008","Region 3","H3",-0.368072786298493
2008-03-09,-3.05029942672149,"03-09","2008-01-01","2007-2008","Region 3","H3",-0.367559343700949
2008-03-16,-3.04613779781704,"03-16","2008-01-01","2007-2008","Region 3","H3",-0.36705786978811
2008-03-23,-3.04209404173346,"03-23","2008-01-01","2007-2008","Region 3","H3",-0.366570599483055
2008-03-30,-3.0381868249673,"03-30","2008-01-01","2007-2008","Region 3","H3",-0.366099782087987
2008-04-06,-3.03443490802632,"04-06","2008-01-01","2007-2008","Region 3","H3",-0.365647678233406
2008-04-13,-3.03085711832995,"04-13","2008-01-01","2007-2008","Region 3","H3",-0.36521655661263
2008-04-20,-3.0274723212462,"04-20","2008-01-01","2007-2008","Region 3","H3",-0.364808690491762
2008-04-27,-3.02429938918171,"04-27","2008-01-01","2007-2008","Region 3","H3",-0.364426353985053
2008-05-04,-3.02135716864158,"05-04","2008-01-01","2007-2008","Region 3","H3",-0.364071818085633
2008-05-11,-3.01866444517568,"05-11","2008-01-01","2007-2008","Region 3","H3",-0.363747346441562
