"date","diff_weeks","month.day","new.year","season","region","dom_type","diff"
2003-02-22,3.18373874790286,"02-22","2003-01-01","2002-2003","Region 5","H1",0.383638705906397
2003-03-02,3.18166397075626,"03-02","2003-01-01","2002-2003","Region 5","H1",0.383388696441867
2003-03-09,3.17941153237366,"03-09","2003-01-01","2002-2003","Region 5","H1",0.383117278899581
2003-03-16,3.17698783491894,"03-16","2003-01-01","2002-2003","Region 5","H1",0.382825224736642
2003-03-22,3.17439904709938,"03-22","2003-01-01","2002-2003","Region 5","H1",0.382513277278761
2003-03-29,3.17165109110675,"03-29","2003-01-01","2002-2003","Region 5","H1",0.382182150146677
2003-04-06,3.16874963041311,"04-06","2003-01-01","2002-2003","Region 5","H1",0.381832525785545
2003-04-13,3.1657000584367,"04-13","2003-01-01","2002-2003","Region 5","H1",0.381465054099192
2003-04-19,3.16250748809122,"04-19","2003-01-01","2002-2003","Region 5","H1",0.381080351190807
2003-04-26,3.15917674222887,"04-26","2003-01-01","2002-2003","Region 5","H1",0.380678998211334
2003-05-04,3.15571234498536,"05-04","2003-01-01","2002-2003","Region 5","H1",0.380261540316549
2003-05-11,3.15211851403307,"05-11","2003-01-01","2002-2003","Region 5","H1",0.379828485733572
2003-05-17,3.14839915374691,"05-17","2003-01-01","2002-2003","Region 5","H1",0.379380304937354
2003-05-24,3.14455784928558,"05-24","2003-01-01","2002-2003","Region 5","H1",0.37891742993748
2003-05-31,3.14059786159014,"05-31","2003-01-01","2002-2003","Region 5","H1",0.378440253675488
2003-06-08,3.13652212330015,"06-08","2003-01-01","2002-2003","Region 5","H1",0.377949129532775
2003-06-15,3.13233323558739,"06-15","2003-01-01","2002-2003","Region 5","H1",0.377444370949059
2003-06-21,3.12803346590608,"06-21","2003-01-01","2002-2003","Region 5","H1",0.376926251151284
2003-06-28,3.12362474665832,"06-28","2003-01-01","2002-2003","Region 5","H1",0.376395002992801
2003-07-06,3.1191086747729,"07-06","2003-01-01","2003-2004","Region 5","H3",0.37585081890262
2003-07-13,3.11448651219561,"07-13","2003-01-01","2003-2004","Region 5","H3",0.375293850944489
2003-07-19,3.10975918728879,"07-19","2003-01-01","2003-2004","Region 5","H3",0.374724210985543
2003-07-26,3.104927297138,"07-26","2003-01-01","2003-2004","Region 5","H3",0.37414197097425
2003-08-03,3.09999111076319,"08-03","2003-01-01","2003-2004","Region 5","H3",0.373547163327363
2003-08-10,3.09495057323208,"08-10","2003-01-01","2003-2004","Region 5","H3",0.372939781425571
2003-08-17,3.08980531067257,"08-17","2003-01-01","2003-2004","Region 5","H3",0.372319780217501
2003-08-23,3.08455463618142,"08-23","2003-01-01","2003-2004","Region 5","H3",0.371687076931703
2003-08-30,3.07919755662515,"08-30","2003-01-01","2003-2004","Region 5","H3",0.371041551896159
2003-09-07,3.07373278032903,"09-07","2003-01-01","2003-2004","Region 5","H3",0.370383049464798
2003-09-14,3.06815872564873,"09-14","2003-01-01","2003-2004","Region 5","H3",0.36971137905038
2003-09-20,3.06247353041826,"09-20","2003-01-01","2003-2004","Region 5","H3",0.369026316262964
2003-09-27,3.05667506226621,"09-27","2003-01-01","2003-2004","Region 5","H3",0.368327604153009
2003-10-05,3.05076092979075,"10-05","2003-01-01","2003-2004","Region 5","H3",0.367614954557957
2003-10-12,3.04472849458149,"10-12","2003-01-01","2003-2004","Region 5","H3",0.366888049550859
2003-10-18,3.03857488407425,"10-18","2003-01-01","2003-2004","Region 5","H3",0.366146542989365
2003-10-25,3.03229700522164,"10-25","2003-01-01","2003-2004","Region 5","H3",0.365390062163029
2003-11-01,3.02589155895966,"11-01","2003-01-01","2003-2004","Region 5","H3",0.364618209536517
2003-11-09,3.01935505544662,"11-09","2003-01-01","2003-2004","Region 5","H3",0.363830564585892
2003-11-16,3.01268383004729,"11-16","2003-01-01","2003-2004","Region 5","H3",0.363026685724696
2003-11-22,3.00587406003077,"11-22","2003-01-01","2003-2004","Region 5","H3",0.362206112316033
2003-11-29,2.9989217819464,"11-29","2003-01-01","2003-2004","Region 5","H3",0.361368366766356
2003-12-07,2.99182290963713,"12-07","2003-01-01","2003-2004","Region 5","H3",0.360512956696068
2003-12-14,2.98457325284504,"12-14","2003-01-01","2003-2004","Region 5","H3",0.359639377181476
2003-12-20,2.97716853635853,"12-20","2003-01-01","2003-2004","Region 5","H3",0.358747113062015
2003-12-27,2.96960441964546,"12-27","2003-01-01","2003-2004","Region 5","H3",0.357835641306037
2004-01-03,2.96187651691141,"01-03","2004-01-01","2003-2004","Region 5","H3",0.356904433427811
2004-01-10,2.95398041751676,"01-10","2004-01-01","2003-2004","Region 5","H3",0.355952957947775
2004-01-17,2.94591170668113,"01-17","2004-01-01","2003-2004","Region 5","H3",0.354980682887406
2004-01-24,2.93766598639881,"01-24","2004-01-01","2003-2004","Region 5","H3",0.353987078289523
2004-01-31,2.92923889648386,"01-31","2004-01-01","2003-2004","Region 5","H3",0.352971618754202
2004-02-07,2.92062613565893,"02-07","2004-01-01","2003-2004","Region 5","H3",0.351933785979973
2004-02-14,2.91182348259799,"02-14","2004-01-01","2003-2004","Region 5","H3",0.350873071299452
2004-02-21,2.90282681682926,"02-21","2004-01-01","2003-2004","Region 5","H3",0.349788978198138
2004-02-28,2.89363213940163,"02-28","2004-01-01","2003-2004","Region 5","H3",0.348681024804698
2004-03-06,2.88423559321531,"03-06","2004-01-01","2003-2004","Region 5","H3",0.347548746340807
2004-03-13,2.87463348291577,"03-13","2004-01-01","2003-2004","Region 5","H3",0.346391697518346
2004-03-20,2.86482229424879,"03-20","2004-01-01","2003-2004","Region 5","H3",0.345209454871683
2004-03-27,2.85479871277446,"03-27","2004-01-01","2003-2004","Region 5","H3",0.344001619012696
2004-04-03,2.84455964183847,"04-03","2004-01-01","2003-2004","Region 5","H3",0.342767816796307
2004-04-10,2.8341022197006,"04-10","2004-01-01","2003-2004","Region 5","H3",0.341507703384449
2004-04-17,2.82342383572286,"04-17","2004-01-01","2003-2004","Region 5","H3",0.340220964196727
2004-04-24,2.81252214552288,"04-24","2004-01-01","2003-2004","Region 5","H3",0.338907316736405
2004-05-01,2.801395085003,"05-01","2004-01-01","2003-2004","Region 5","H3",0.337566512280888
2004-05-08,2.79004088317003,"05-08","2004-01-01","2003-2004","Region 5","H3",0.336198337426507
2004-05-15,2.77845807366756,"05-15","2004-01-01","2003-2004","Region 5","H3",0.334802615478148
2004-05-22,2.76664550494893,"05-22","2004-01-01","2003-2004","Region 5","H3",0.333379207675096
2004-05-29,2.75460234902741,"05-29","2004-01-01","2003-2004","Region 5","H3",0.33192801424542
2004-06-05,2.74232810874797,"06-05","2004-01-01","2003-2004","Region 5","H3",0.330448975282223
2004-06-12,2.72982262353474,"06-12","2004-01-01","2003-2004","Region 5","H3",0.328942071436204
2004-06-19,2.71708607357735,"06-19","2004-01-01","2003-2004","Region 5","H3",0.32740732442011
2004-06-26,2.70411898242981,"06-26","2004-01-01","2003-2004","Region 5","H3",0.325844797321902
2004-07-03,2.69092221800592,"07-03","2004-01-01","2004-2005","Region 5","H3",0.324254594724699
2004-07-10,2.67749699196562,"07-10","2004-01-01","2004-2005","Region 5","H3",0.322636862632832
2004-07-17,2.66384485749785,"07-17","2004-01-01","2004-2005","Region 5","H3",0.320991788204685
2004-07-24,2.64996770551575,"07-24","2004-01-01","2004-2005","Region 5","H3",0.319319599294214
2004-07-31,2.63586775929109,"07-31","2004-01-01","2004-2005","Region 5","H3",0.317620563804401
2004-08-07,2.62154756756474,"08-07","2004-01-01","2004-2005","Region 5","H3",0.315894988857071
2004-08-14,2.60700999618034,"08-14","2004-01-01","2004-2005","Region 5","H3",0.314143219784747
2004-08-21,2.59225821829759,"08-21","2004-01-01","2004-2005","Region 5","H3",0.312365638951369
2004-08-28,2.57729570325074,"08-28","2004-01-01","2004-2005","Region 5","H3",0.310562664409736
2004-09-04,2.56212620412612,"09-04","2004-01-01","2004-2005","Region 5","H3",0.308734748404615
2004-09-11,2.54675374414006,"09-11","2004-01-01","2004-2005","Region 5","H3",0.306882375731281
2004-09-18,2.53118260190554,"09-18","2004-01-01","2004-2005","Region 5","H3",0.305006061960162
2004-09-25,2.51541729568172,"09-25","2004-01-01","2004-2005","Region 5","H3",0.303106351538912
2004-10-02,2.49946256670569,"10-02","2004-01-01","2004-2005","Region 5","H3",0.301183815783904
2004-10-09,2.48332336170998,"10-09","2004-01-01","2004-2005","Region 5","H3",0.299239050773587
2004-10-16,2.46700481473243,"10-16","2004-01-01","2004-2005","Region 5","H3",0.297272675156597
2004-10-23,2.45051222832764,"10-23","2004-01-01","2004-2005","Region 5","H3",0.295285327887745
2004-10-30,2.43385105429044,"10-30","2004-01-01","2004-2005","Region 5","H3",0.293277665905202
2004-11-06,2.41702687400239,"11-06","2004-01-01","2004-2005","Region 5","H3",0.291250361762268
2004-11-13,2.40004537851201,"11-13","2004-01-01","2004-2005","Region 5","H3",0.289204101227049
2004-11-20,2.38291234845826,"11-20","2004-01-01","2004-2005","Region 5","H3",0.287139580863245
2004-11-27,2.36563363394485,"11-27","2004-01-01","2004-2005","Region 5","H3",0.285057505605023
2004-12-04,2.34821513447041,"12-04","2004-01-01","2004-2005","Region 5","H3",0.282958586338607
2004-12-11,2.33066277901615,"12-11","2004-01-01","2004-2005","Region 5","H3",0.280843537502858
2004-12-18,2.31298250638888,"12-18","2004-01-01","2004-2005","Region 5","H3",0.278713074720614
2004-12-25,2.29518024591284,"12-25","2004-01-01","2004-2005","Region 5","H3",0.276567912472067
2005-01-01,2.27726189855894,"01-01","2005-01-01","2004-2005","Region 5","H3",0.274408761820853
2005-01-08,2.25923331859508,"01-08","2005-01-01","2004-2005","Region 5","H3",0.272236328202918
2005-01-16,2.24110029583533,"01-16","2005-01-01","2004-2005","Region 5","H3",0.270051309287562
2005-01-23,2.22286853856066,"01-23","2005-01-01","2004-2005","Region 5","H3",0.267854392919389
2005-01-29,2.20454365717747,"01-29","2005-01-01","2004-2005","Region 5","H3",0.265646255149175
2005-02-05,2.1861311486748,"02-05","2005-01-01","2004-2005","Region 5","H3",0.263427558360971
2005-02-13,2.16763638193496,"02-13","2005-01-01","2004-2005","Region 5","H3",0.261198949502036
2005-02-20,2.14906458394629,"02-20","2005-01-01","2004-2005","Region 5","H3",0.258961058421487
2005-02-27,2.13042082696129,"02-27","2005-01-01","2004-2005","Region 5","H3",0.256714496322863
2005-03-05,2.11171001663753,"03-05","2005-01-01","2004-2005","Region 5","H3",0.254459854335107
2005-03-12,2.09293688119316,"03-12","2005-01-01","2004-2005","Region 5","H3",0.252197702205813
2005-03-20,2.07410596160385,"03-20","2005-01-01","2004-2005","Region 5","H3",0.249928587119963
2005-03-27,2.05522160286265,"03-27","2005-01-01","2004-2005","Region 5","H3",0.247653032646746
2005-04-02,2.03628794631975,"04-02","2005-01-01","2004-2005","Region 5","H3",0.2453715378165
2005-04-09,2.01730892311426,"04-09","2005-01-01","2004-2005","Region 5","H3",0.243084576329249
2005-04-17,1.99828824870645,"04-17","2005-01-01","2004-2005","Region 5","H3",0.24079259589584
2005-04-24,1.97922941851425,"04-24","2005-01-01","2004-2005","Region 5","H3",0.238496017712143
2005-04-30,1.96013570465487,"04-30","2005-01-01","2004-2005","Region 5","H3",0.236195236066418
2005-05-07,1.94101015378843,"05-07","2005-01-01","2004-2005","Region 5","H3",0.233890618079474
2005-05-14,1.92185558605787,"05-14","2005-01-01","2004-2005","Region 5","H3",0.231582503576928
2005-05-22,1.90267459511622,"05-22","2005-01-01","2004-2005","Region 5","H3",0.229271205092496
2005-05-29,1.88346954923007,"05-29","2005-01-01","2004-2005","Region 5","H3",0.226957008000951
2005-06-04,1.86424259344529,"06-04","2005-01-01","2004-2005","Region 5","H3",0.224640170779099
2005-06-11,1.84499565279944,"06-11","2005-01-01","2004-2005","Region 5","H3",0.222320925392871
2005-06-19,1.82573043656284,"06-19","2005-01-01","2004-2005","Region 5","H3",0.219999477808366
2005-06-26,1.80644844348881,"06-26","2005-01-01","2004-2005","Region 5","H3",0.217676008624504
2005-07-02,1.78715096805173,"07-02","2005-01-01","2005-2006","Region 5","H3",0.215350673824713
2005-07-09,1.76783910765018,"07-09","2005-01-01","2005-2006","Region 5","H3",0.213023605644896
2005-07-17,1.74851377075077,"07-17","2005-01-01","2005-2006","Region 5","H3",0.210694913554762
2005-07-24,1.72917568594692,"07-24","2005-01-01","2005-2006","Region 5","H3",0.208364685349403
2005-07-31,1.70982541190556,"07-31","2005-01-01","2005-2006","Region 5","H3",0.206032988347866
2005-08-06,1.69046334817322,"08-06","2005-01-01","2005-2006","Region 5","H3",0.203699870695281
2005-08-13,1.67108974681169,"08-13","2005-01-01","2005-2006","Region 5","H3",0.201365362764949
2005-08-21,1.6517047248318,"08-21","2005-01-01","2005-2006","Region 5","H3",0.19902947865661
2005-08-28,1.63230827739286,"08-28","2005-01-01","2005-2006","Region 5","H3",0.196692217786961
2005-09-03,1.61290029173308,"09-03","2005-01-01","2005-2006","Region 5","H3",0.194353566568273
2005-09-10,1.59348056179537,"09-10","2005-01-01","2005-2006","Region 5","H3",0.192013500170783
2005-09-18,1.57404880351058,"09-18","2005-01-01","2005-2006","Region 5","H3",0.18967198436432
2005-09-25,1.55460467069878,"09-25","2005-01-01","2005-2006","Region 5","H3",0.1873289774344
2005-10-01,1.53514777154708,"10-01","2005-01-01","2005-2006","Region 5","H3",0.184984432167792
2005-10-08,1.51567768562036,"10-08","2005-01-01","2005-2006","Region 5","H3",0.182638297902306
2005-10-15,1.49619398135917,"10-15","2005-01-01","2005-2006","Region 5","H3",0.180290522635272
2005-10-23,1.47669623401661,"10-23","2005-01-01","2005-2006","Region 5","H3",0.177941055184929
2005-10-30,1.45718404398363,"10-30","2005-01-01","2005-2006","Region 5","H3",0.175589847398617
2005-11-05,1.4376570554496,"11-05","2005-01-01","2005-2006","Region 5","H3",0.173236856401358
2005-11-12,1.41811497534226,"11-12","2005-01-01","2005-2006","Region 5","H3",0.170882046878109
2005-11-20,1.39855759248844,"11-20","2005-01-01","2005-2006","Region 5","H3",0.168525393382623
2005-11-27,1.37898479693416,"11-27","2005-01-01","2005-2006","Region 5","H3",0.166166882665511
2005-12-03,1.35939659935977,"12-03","2005-01-01","2005-2006","Region 5","H3",0.163806516013748
2005-12-10,1.33979315052289,"12-10","2005-01-01","2005-2006","Region 5","H3",0.161444311593539
2005-12-18,1.32017476065889,"12-18","2005-01-01","2005-2006","Region 5","H3",0.159080306788074
2005-12-25,1.30054191876626,"12-25","2005-01-01","2005-2006","Region 5","H3",0.156714560521387
2006-01-01,1.28089531170054,"01-01","2006-01-01","2005-2006","Region 5","H3",0.154347155559184
2006-01-07,1.26123584299885,"01-07","2006-01-01","2005-2006","Region 5","H3",0.151978200777172
2006-01-14,1.24156465135355,"01-14","2006-01-01","2005-2006","Region 5","H3",0.14960783338713
2006-01-22,1.22188312865183,"01-22","2006-01-01","2005-2006","Region 5","H3",0.147236221110674
2006-01-29,1.20219293749575,"01-29","2006-01-01","2005-2006","Region 5","H3",0.144863564290405
2006-02-04,1.1824960281152,"02-04","2006-01-01","2005-2006","Region 5","H3",0.142490097927913
2006-02-11,1.16279465458508,"02-11","2006-01-01","2005-2006","Region 5","H3",0.14011609363794
2006-02-19,1.14309139025672,"02-19","2006-01-01","2005-2006","Region 5","H3",0.137741861507856
2006-02-26,1.12338914231279,"02-26","2006-01-01","2005-2006","Region 5","H3",0.135367751851517
2006-03-04,1.10369116535504,"03-04","2006-01-01","2005-2006","Region 5","H3",0.132994156846581
2006-03-11,1.08400107393423,"03-11","2006-01-01","2005-2006","Region 5","H3",0.130621512044355
2006-03-19,1.06432285393284,"03-19","2006-01-01","2005-2006","Region 5","H3",0.128250297741407
2006-03-26,1.04466087271248,"03-26","2006-01-01","2005-2006","Region 5","H3",0.125881040202326
2006-04-02,1.02501988794041,"04-02","2006-01-01","2005-2006","Region 5","H3",0.123514312723305
2006-04-08,1.00540505501222,"04-08","2006-01-01","2005-2006","Region 5","H3",0.121150736526579
2006-04-15,0.985821932991904,"04-15","2006-01-01","2005-2006","Region 5","H3",0.11879098147619
2006-04-23,0.966276488994435,"04-23","2006-01-01","2005-2006","Region 5","H3",0.116435766606096
2006-04-30,0.946775100941878,"04-30","2006-01-01","2005-2006","Region 5","H3",0.114085860452273
2006-05-06,0.927324558629645,"05-06","2006-01-01","2005-2006","Region 5","H3",0.111742081181201
2006-05-13,0.907932063046713,"05-13","2006-01-01","2005-2006","Region 5","H3",0.109405296507951
2006-05-21,0.888605223901159,"05-21","2006-01-01","2005-2006","Region 5","H3",0.107076423398012
2006-05-28,0.869352055310901,"05-28","2006-01-01","2005-2006","Region 5","H3",0.104756427548029
2006-06-04,0.850180969628742,"06-04","2006-01-01","2005-2006","Region 5","H3",0.102446322641724
2006-06-10,0.831100769380713,"06-10","2006-01-01","2005-2006","Region 5","H3",0.10014716937847
2006-06-17,0.812120637307279,"06-17","2006-01-01","2005-2006","Region 5","H3",0.097860074273264
2006-06-25,0.793250124508097,"06-25","2006-01-01","2005-2006","Region 5","H3",0.095586188228174
2006-07-02,0.774499136702637,"07-02","2006-01-01","2006-2007","Region 5","H1",0.0933267048767553
2006-07-08,0.755877918631014,"07-08","2006-01-01","2006-2007","Region 5","H1",0.091082858704357
2006-07-15,0.737397036631615,"07-15","2006-01-01","2006-2007","Region 5","H1",0.0888559229487368
2006-07-23,0.719067359444652,"07-23","2006-01-01","2006-2007","Region 5","H1",0.0866472072869004
2006-07-30,0.700900037303243,"07-30","2006-01-01","2006-2007","Region 5","H1",0.0844580553155881
2006-08-05,0.682906479386075,"08-05","2006-01-01","2006-2007","Region 5","H1",0.082289841834334
2006-08-12,0.665098329717887,"08-12","2006-01-01","2006-2007","Region 5","H1",0.0801439699414875
2006-08-20,0.647487441615868,"08-20","2006-01-01","2006-2007","Region 5","H1",0.0780218679550192
2006-08-27,0.630085850791364,"08-27","2006-01-01","2006-2007","Region 5","H1",0.0759249861712915
2006-09-03,0.612905747226983,"09-03","2006-01-01","2006-2007","Region 5","H1",0.0738547934762664
2006-09-09,0.595959445959062,"09-09","2006-01-01","2006-2007","Region 5","H1",0.0718127738248086
2006-09-16,0.579259356904376,"09-16","2006-01-01","2006-2007","Region 5","H1",0.0698004226048219
2006-09-24,0.562817953877947,"09-24","2006-01-01","2006-2007","Region 5","H1",0.0678192429039122
2006-10-01,0.546647742955535,"10-01","2006-01-01","2006-2007","Region 5","H1",0.0658707416970862
2006-10-07,0.530761230339884,"10-07","2006-01-01","2006-2007","Region 5","H1",0.0639564259746517
2006-10-14,0.515170889894002,"10-14","2006-01-01","2006-2007","Region 5","H1",0.0620777988299974
2006-10-22,0.499889130507521,"10-22","2006-01-01","2006-2007","Region 5","H1",0.0602363555272565
2006-10-29,0.484928263463535,"10-29","2006-01-01","2006-2007","Region 5","H1",0.0584335795690303
2006-11-05,0.470300469973161,"11-05","2006-01-01","2006-2007","Region 5","H1",0.0566709387843209
2006-11-11,0.456017769043534,"11-11","2006-01-01","2006-2007","Region 5","H1",0.0549498814566431
2006-11-18,0.442091985841869,"11-18","2006-01-01","2006-2007","Region 5","H1",0.0532718325119113
2006-11-26,0.428534720713815,"11-26","2006-01-01","2006-2007","Region 5","H1",0.0516381897851698
2006-12-03,0.4153573190085,"12-03","2006-01-01","2006-2007","Region 5","H1",0.0500503203845271
2006-12-09,0.402570841855649,"12-09","2006-01-01","2006-2007","Region 5","H1",0.0485095571698152
2006-12-16,0.390186038031855,"12-16","2006-01-01","2006-2007","Region 5","H1",0.0470171953624921
2006-12-24,0.378213317043839,"12-24","2006-01-01","2006-2007","Region 5","H1",0.0455744893021891
2006-12-31,0.366662723546211,"12-31","2006-01-01","2006-2007","Region 5","H1",0.0441826493640661
2007-01-06,0.355543913200222,"01-06","2007-01-01","2006-2007","Region 5","H1",0.0428428390498049
2007-01-13,0.344866130068224,"01-13","2007-01-01","2006-2007","Region 5","H1",0.0415561722636537
2007-01-21,0.334638185626304,"01-21","2007-01-01","2006-2007","Region 5","H1",0.0403237107834631
2007-01-28,0.324868439464918,"01-28","2007-01-01","2006-2007","Region 5","H1",0.0391464619351218
2007-02-04,0.315564781734445,"02-04","2007-01-01","2006-2007","Region 5","H1",0.0380253764772569
2007-02-10,0.306734617379685,"02-10","2007-01-01","2006-2007","Region 5","H1",0.0369613467014997
2007-02-17,0.298384852194423,"02-17","2007-01-01","2006-2007","Region 5","H1",0.0359552047520679
2007-02-25,0.290521880714444,"02-25","2007-01-01","2006-2007","Region 5","H1",0.0350077211668821
2007-03-04,0.283151575955123,"03-04","2007-01-01","2006-2007","Region 5","H1",0.03411960364095
2007-03-10,0.276279280987677,"03-10","2007-01-01","2006-2007","Region 5","H1",0.0332914960113103
2007-03-17,0.269909802336904,"03-17","2007-01-01","2006-2007","Region 5","H1",0.0325239774614637
2007-03-25,0.264047405172387,"03-25","2007-01-01","2006-2007","Region 5","H1",0.0318175619419157
2007-04-01,0.258695810255191,"04-01","2007-01-01","2006-2007","Region 5","H1",0.0311726978022558
2007-04-08,0.253858192592788,"04-08","2007-01-01","2006-2007","Region 5","H1",0.030589767629076
2007-04-14,0.249537181746549,"04-14","2007-01-01","2006-2007","Region 5","H1",0.0300690882830239
2007-04-21,0.245734863728534,"04-21","2007-01-01","2006-2007","Region 5","H1",0.0296109111273649
2007-04-29,0.242452784417713,"04-29","2007-01-01","2006-2007","Region 5","H1",0.0292154224396341
2007-05-06,0.239691954419869,"05-06","2007-01-01","2006-2007","Region 5","H1",0.0288827439972531
2007-05-12,0.237452855290674,"05-12","2007-01-01","2006-2007","Region 5","H1",0.028612933827406
2007-05-19,0.23573544703731,"05-19","2007-01-01","2006-2007","Region 5","H1",0.028405987110981
2007-05-27,0.234539176810945,"05-27","2007-01-01","2006-2007","Region 5","H1",0.0282618372300087
2007-06-03,0.23386298870004,"06-03","2007-01-01","2006-2007","Region 5","H1",0.0281803569477501
2007-06-09,0.233705334532968,"06-09","2007-01-01","2006-2007","Region 5","H1",0.0281613597104057
2007-06-16,0.234064185597599,"06-16","2007-01-01","2006-2007","Region 5","H1",0.0282046010593195
2007-06-24,0.234937045185553,"06-24","2007-01-01","2006-2007","Region 5","H1",0.0283097801425534
2007-07-01,0.236320961869287,"07-01","2007-01-01","2007-2008","Region 5","H3",0.0284765413147694
2007-07-08,0.238212543421453,"07-08","2007-01-01","2007-2008","Region 5","H3",0.0287044758145041
2007-07-14,0.240607971287643,"07-14","2007-01-01","2007-2008","Region 5","H3",0.0289931235081262
2007-07-21,0.243503015525826,"07-21","2007-01-01","2007-2008","Region 5","H3",0.0293419746900298
2007-07-29,0.246893050128409,"07-29","2007-01-01","2007-2008","Region 5","H3",0.0297504719289347
2007-08-05,0.250773068645877,"08-05","2007-01-01","2007-2008","Region 5","H3",0.0302180119505257
2007-08-11,0.255137700034183,"08-11","2007-01-01","2007-2008","Region 5","H3",0.0307439475470538
2007-08-18,0.259981224651688,"08-18","2007-01-01","2007-2008","Region 5","H3",0.0313275895049593
2007-08-26,0.265297590335179,"08-26","2007-01-01","2007-2008","Region 5","H3",0.0319682085420216
2007-09-02,0.271080428488418,"09-02","2007-01-01","2007-2008","Region 5","H3",0.0326650372460213
2007-09-09,0.27732307012072,"09-09","2007-01-01","2007-2008","Region 5","H3",0.0334172720073789
2007-09-15,0.28401856177717,"09-15","2007-01-01","2007-2008","Region 5","H3",0.0342240749387374
2007-09-22,0.291159681306233,"09-22","2007-01-01","2007-2008","Region 5","H3",0.0350845757749499
2007-09-30,0.298738953414692,"09-30","2007-01-01","2007-2008","Region 5","H3",0.0359978737474412
2007-10-07,0.306748664963924,"10-07","2007-01-01","2007-2008","Region 5","H3",0.0369630394274
2007-10-13,0.315180879965662,"10-13","2007-01-01","2007-2008","Region 5","H3",0.0379791165327599
2007-10-20,0.324027454239331,"10-20","2007-01-01","2007-2008","Region 5","H3",0.0390451236943999
2007-10-28,0.333280049696968,"10-28","2007-01-01","2007-2008","Region 5","H3",0.0401600561774691
2007-11-04,0.342930148225506,"11-04","2007-01-01","2007-2008","Region 5","H3",0.0413228875541945
2007-11-10,0.352969065139863,"11-10","2007-01-01","2007-2008","Region 5","H3",0.0425325713249695
2007-11-17,0.363387962183728,"11-17","2007-01-01","2007-2008","Region 5","H3",0.0437880424849425
2007-11-25,0.374177860058392,"11-25","2007-01-01","2007-2008","Region 5","H3",0.0450882190337327
2007-12-02,0.385329650463027,"12-02","2007-01-01","2007-2008","Region 5","H3",0.046432003426278
2007-12-09,0.396834107632957,"12-09","2007-01-01","2007-2008","Region 5","H3",0.0478182839631892
2007-12-15,0.408681899365267,"12-15","2007-01-01","2007-2008","Region 5","H3",0.0492459361193298
2007-12-22,0.42086359752379,"12-22","2007-01-01","2007-2008","Region 5","H3",0.0507138238096613
2007-12-30,0.433369688018057,"12-30","2007-01-01","2007-2008","Region 5","H3",0.0522208005917007
2008-01-06,0.446190580253119,"01-06","2008-01-01","2007-2008","Region 5","H3",0.0537657108042188
2008-01-13,0.459316616049384,"01-13","2008-01-01","2007-2008","Region 5","H3",0.0553473906420751
2008-01-20,0.472738078033601,"01-20","2008-01-01","2007-2008","Region 5","H3",0.0569646691673274
2008-01-27,0.486445197504047,"01-27","2008-01-01","2007-2008","Region 5","H3",0.0586163692569815
2008-02-03,0.500428161774689,"02-03","2008-01-01","2007-2008","Region 5","H3",0.0603013084879589
2008-02-10,0.514677121004675,"02-10","2008-01-01","2007-2008","Region 5","H3",0.0620182999600468
2008-02-17,0.529182194521026,"02-17","2008-01-01","2007-2008","Region 5","H3",0.0637661530577784
2008-02-24,0.543933476643675,"02-24","2008-01-01","2007-2008","Region 5","H3",0.0655436741523471
2008-03-02,0.558921042023282,"03-02","2008-01-01","2007-2008","Region 5","H3",0.0673496672448102
2008-03-09,0.574134950503343,"03-09","2008-01-01","2007-2008","Region 5","H3",0.0691829345519702
2008-03-16,0.589565251519189,"03-16","2008-01-01","2007-2008","Region 5","H3",0.0710422770364517
2008-03-23,0.60520198804734,"03-23","2008-01-01","2007-2008","Region 5","H3",0.0729264948825958
2008-03-30,0.62103520011963,"03-30","2008-01-01","2007-2008","Region 5","H3",0.0748343879199111
2008-04-06,0.637054927917279,"04-06","2008-01-01","2007-2008","Region 5","H3",0.076764755995907
2008-04-13,0.653251214460878,"04-13","2008-01-01","2007-2008","Region 5","H3",0.0787163993002354
2008-04-20,0.669614107912932,"04-20","2008-01-01","2007-2008","Region 5","H3",0.080688118642146
2008-04-27,0.68613366351035,"04-27","2008-01-01","2007-2008","Region 5","H3",0.0826787156833501
2008-05-04,0.702799945144894,"05-04","2008-01-01","2007-2008","Region 5","H3",0.0846869931284638
2008-05-11,0.719603026610297,"05-11","2008-01-01","2007-2008","Region 5","H3",0.0867117548752853
2008-05-18,0.736532992535441,"05-18","2008-01-01","2007-2008","Region 5","H3",0.0887518061272417
2008-05-25,0.753579939023658,"05-25","2008-01-01","2007-2008","Region 5","H3",0.0908059534704254
2008-06-01,0.770733974018973,"06-01","2008-01-01","2007-2008","Region 5","H3",0.0928730049177247
2008-06-08,0.787985217420865,"06-08","2008-01-01","2007-2008","Region 5","H3",0.0949517699226541
2008-06-15,0.805323800969969,"06-15","2008-01-01","2007-2008","Region 5","H3",0.0970410593655801
2008-06-22,0.822739867928022,"06-22","2008-01-01","2007-2008","Region 5","H3",0.099139685515156
2008-06-29,0.840223572576348,"06-29","2008-01-01","2007-2008","Region 5","H3",0.101246461967888
2008-07-06,0.857765079558263,"07-06","2008-01-01","2008-2009","Region 5","H1",0.103360203568898
2008-07-13,0.87535456309192,"07-13","2008-01-01","2008-2009","Region 5","H1",0.105479726317069
2008-07-20,0.892982206081429,"07-20","2008-01-01","2008-2009","Region 5","H1",0.107603847257938
