"season","region","H3_shannon_entropy_res","h3_vs_h1","iva_vs_ivb","h3_vs_total_flu","h1_vs_total_flu","ivb_vs_iva","H3_cum_intensity","H1_cum_intensity","IVB_cum_intensity","H3_max_Rt","season_start","H3_max_intensity","H1_max_intensity","IVB_max_intensity","dom_type","prior_dom_type_national","H3_season_duration","peak_diff","peak_diff_bayes","peak_diff_median","peak_diff_median_bayes","H3_onset_index_week","H3_onset_index_week_bayes","H3_epi_size_prior","H1_epi_size_prior","IVB_epi_size_prior","H3_onset_week","H3_onset_week_bayes","H3_peak_week","adult_18_49_vac_cov","adult_65_vac_cov","weighted_VE_prior_season","weighted_VE","year.new","HA_std_lbi","NA_std_lbi","usa_bhatt_ep_mean","usa_wolf_ep_mean","HA_koel_lag1","HA_stem_ep_lag1","HA_titer_tree_lag1","HA_wolf_lag1","HA_wolf_nonepitope_lag1","NA_bhatt_ep_lag1","NA_bhatt_nonepitope_lag1","NA_krammer_ep_lag1","HA_koel_lag2","HA_stem_ep_lag2","HA_titer_tree_lag2","HA_wolf_lag2","HA_wolf_nonepitope_lag2","NA_bhatt_ep_lag2","NA_bhatt_nonepitope_lag2","NA_krammer_ep_lag2","ha_lbi_shannon","na_lbi_shannon","total_b","total_a","total_h3","total_h1","total_specimens","total_flu","onset_days_from_Oct1","peak_days_from_Oct1","onset_days_from_Oct1_bayes","onset_timing_sd","peak_timing_sd","onset_timing_sd_bayes","onset_timing_mad_bayes","iqr_onset_bayes","onset_median_bayes","pred","model","dataType","object","resid"
"2010-2011","Region 6",0.384235201158441,0.785401485788412,0.647255861891265,0.508355715614659,0.135936992450273,0.352744138108735,26.0843700096635,7.23052147381098,18.2654989509058,1.25915316027941,2010-10-03,3.45941284386284,1.20132484811025,2.3233904443012,"co-circ","H1",28,63,63,66.5,66.5,9.26167,9,0,35.7355821934599,0.422917910184951,2010-11-28,2010-11-28,2011-01-30,26.3,70.4,55,50.8881268752679,"2010",2.13162039426931,1.90384459553907,3.80851063829787,7.8319783197832,0.25,0.204,0.88,6.266,2.442,4.184,0.55,1.778,1.616,0.3,1.276,7.478,2.162,5.29,0.522,2.54,6.85745644783141,5.22279407837356,2738,5024,3945.85706460098,1055.14293539902,43929,7762,56,119,56,12.4347184215093,20.6733860044476,12.4347184215093,5.1891,14,45.5,0.318244095564905,"Lasso","Training","lasso",0.0659911055935358
"2010-2011","Region 7",0.324907270137337,0.577623126703717,0.696241258741259,0.402165052814258,0.293202080052875,0.303758741258741,20.2232002959463,15.186568108672,16.1475590951616,1.54444768270458,2010-10-03,2.44561664551218,2.91648082580914,2.45014388846944,"co-circ","H1",27,84,91,66.5,66.5,7.59025,7,0.0367573797101312,90.5227881198133,0.183554800115208,2010-11-21,2010-11-14,2011-02-13,26.3,70.4,55,50.8881268752679,"2010",2.13162039426931,1.90384459553907,3.80851063829787,7.8319783197832,0.25,0.204,0.88,6.266,2.442,4.184,0.55,1.778,1.616,0.3,1.276,7.478,2.162,5.29,0.522,2.54,6.85745644783141,5.22279407837356,695,1593,920.153640839021,670.846359160979,16511,2288,49,133,42,12.4347184215093,20.6733860044476,12.4347184215093,5.1891,14,45.5,0.244928752821026,"Conditional
Random Forest","Training","party RF",0.0799785173163106
"2010-2011","Region 7",0.324907270137337,0.577623126703717,0.696241258741259,0.402165052814258,0.293202080052875,0.303758741258741,20.2232002959463,15.186568108672,16.1475590951616,1.54444768270458,2010-10-03,2.44561664551218,2.91648082580914,2.45014388846944,"co-circ","H1",27,84,91,66.5,66.5,7.59025,7,0.0367573797101312,90.5227881198133,0.183554800115208,2010-11-21,2010-11-14,2011-02-13,26.3,70.4,55,50.8881268752679,"2010",2.13162039426931,1.90384459553907,3.80851063829787,7.8319783197832,0.25,0.204,0.88,6.266,2.442,4.184,0.55,1.778,1.616,0.3,1.276,7.478,2.162,5.29,0.522,2.54,6.85745644783141,5.22279407837356,695,1593,920.153640839021,670.846359160979,16511,2288,49,133,42,12.4347184215093,20.6733860044476,12.4347184215093,5.1891,14,45.5,0.318244095564905,"Lasso","Training","lasso",0.00666317457243193
"2010-2011","Region 8",0.151696326433717,0.700580898280713,0.706998633672385,0.495309737861436,0.210474382375394,0.293001366327615,19.2432137167255,8.75804730036654,12.2411247468654,1.16152996701733,2010-10-03,1.53390750907592,1.11652943319382,1.79285127928976,"co-circ","H1",33,49,28,66.5,66.5,4.85799,8,0.0104157719144052,89.272237859887,0.304291273533261,2010-10-31,2010-11-21,2010-12-19,26.3,70.4,55,50.8881268752679,"2010",2.13162039426931,1.90384459553907,3.80851063829787,7.8319783197832,0.25,0.204,0.88,6.266,2.442,4.184,0.55,1.778,1.616,0.3,1.276,7.478,2.162,5.29,0.522,2.54,6.85745644783141,5.22279407837356,1930,4657,3262.60524329328,1386.39475670672,37493,6587,28,77,49,12.4347184215093,20.6733860044476,12.4347184215093,5.1891,14,45.5,0.244080495319784,"Conditional
Random Forest","Training","party RF",-0.0923841688860674
"2010-2011","Region 8",0.151696326433717,0.700580898280713,0.706998633672385,0.495309737861436,0.210474382375394,0.293001366327615,19.2432137167255,8.75804730036654,12.2411247468654,1.16152996701733,2010-10-03,1.53390750907592,1.11652943319382,1.79285127928976,"co-circ","H1",33,49,28,66.5,66.5,4.85799,8,0.0104157719144052,89.272237859887,0.304291273533261,2010-10-31,2010-11-21,2010-12-19,26.3,70.4,55,50.8881268752679,"2010",2.13162039426931,1.90384459553907,3.80851063829787,7.8319783197832,0.25,0.204,0.88,6.266,2.442,4.184,0.55,1.778,1.616,0.3,1.276,7.478,2.162,5.29,0.522,2.54,6.85745644783141,5.22279407837356,1930,4657,3262.60524329328,1386.39475670672,37493,6587,28,77,49,12.4347184215093,20.6733860044476,12.4347184215093,5.1891,14,45.5,0.318244095564905,"Lasso","Training","lasso",-0.166547769131188
"2010-2011","Region 9",0.183801506999397,0.553366601669083,0.769729919326552,0.425942829660752,0.3437870896658,0.230270080673448,31.2303381831954,23.3795221696909,17.3695554696534,1.27562887866888,2010-10-03,2.5896296659862,3.27061653404374,1.62014320012954,"co-circ","H1",31,77,70,66.5,66.5,5.69676,7,0.0330320080167219,67.6698887338303,0.916776671922516,2010-11-07,2010-11-14,2011-01-23,26.3,70.4,55,50.8881268752679,"2010",2.13162039426931,1.90384459553907,3.80851063829787,7.8319783197832,0.25,0.204,0.88,6.266,2.442,4.184,0.55,1.778,1.616,0.3,1.276,7.478,2.162,5.29,0.522,2.54,6.85745644783141,5.22279407837356,1313,4389,2428.72601472561,1960.27398527439,28707,5702,35,112,42,12.4347184215093,20.6733860044476,12.4347184215093,5.1891,14,45.5,0.24338859027151,"Conditional
Random Forest","Training","party RF",-0.059587083272113
"2010-2011","Region 9",0.183801506999397,0.553366601669083,0.769729919326552,0.425942829660752,0.3437870896658,0.230270080673448,31.2303381831954,23.3795221696909,17.3695554696534,1.27562887866888,2010-10-03,2.5896296659862,3.27061653404374,1.62014320012954,"co-circ","H1",31,77,70,66.5,66.5,5.69676,7,0.0330320080167219,67.6698887338303,0.916776671922516,2010-11-07,2010-11-14,2011-01-23,26.3,70.4,55,50.8881268752679,"2010",2.13162039426931,1.90384459553907,3.80851063829787,7.8319783197832,0.25,0.204,0.88,6.266,2.442,4.184,0.55,1.778,1.616,0.3,1.276,7.478,2.162,5.29,0.522,2.54,6.85745644783141,5.22279407837356,1313,4389,2428.72601472561,1960.27398527439,28707,5702,35,112,42,12.4347184215093,20.6733860044476,12.4347184215093,5.1891,14,45.5,0.318244095564905,"Lasso","Training","lasso",-0.134442588565508
"2011-2012","Region 1",0.332812104732599,0.807708858192235,0.823605706874189,0.66523362509996,0.15837208177423,0.176394293125811,7.32263279334917,1.86084251006459,2.06416830461979,1.15260594094346,2011-10-02,1.08351638744755,0.341677924341489,0.213888949210425,"H3","co-circ",25,147,140,94.5,94.5,8,9,31.9000488693674,16.4235030341131,7.67605665755382,2011-11-20,2011-11-27,2012-04-15,27.3,70.2,50.8881268752679,38.3000572883264,"2011",2.04351418230484,1.7454795255062,5.45128205128205,7.91690544412607,0.508,0.176,0.568,6.414,3.23,4.314,0.508,1.63,0.67,0.108,0.9,6.42,3.26,5.26,0.658,2.328,5.94723453410547,5.30831847219398,136,635,512.895124952069,122.104875047931,8231,771,49,196,56,22.6345360505185,13.3020466261566,22.6345360505185,25.9455,22.75,70,0.254630643806892,"Conditional
Random Forest","Training","party RF",0.0781814609257064
"2011-2012","Region 1",0.332812104732599,0.807708858192235,0.823605706874189,0.66523362509996,0.15837208177423,0.176394293125811,7.32263279334917,1.86084251006459,2.06416830461979,1.15260594094346,2011-10-02,1.08351638744755,0.341677924341489,0.213888949210425,"H3","co-circ",25,147,140,94.5,94.5,8,9,31.9000488693674,16.4235030341131,7.67605665755382,2011-11-20,2011-11-27,2012-04-15,27.3,70.2,50.8881268752679,38.3000572883264,"2011",2.04351418230484,1.7454795255062,5.45128205128205,7.91690544412607,0.508,0.176,0.568,6.414,3.23,4.314,0.508,1.63,0.67,0.108,0.9,6.42,3.26,5.26,0.658,2.328,5.94723453410547,5.30831847219398,136,635,512.895124952069,122.104875047931,8231,771,49,196,56,22.6345360505185,13.3020466261566,22.6345360505185,25.9455,22.75,70,0.316562125652911,"Lasso","Training","lasso",0.0162499790796879
"2011-2012","Region 10",0.218178403095375,0.687707689348829,0.583752093802345,0.401450803581352,0.181882529751982,0.416247906197655,12.9262771570158,6.12652029433851,11.1019052684108,1.12299851330219,2011-10-02,1.80659652624677,0.881910108799974,1.406109606876,"H3","co-circ",31,98,77,94.5,94.5,11.35,14,26.3287279345929,19.718747009505,2.9646393530287,2011-12-11,2012-01-01,2012-03-18,27.3,70.2,50.8881268752679,38.3000572883264,"2011",2.04351418230484,1.7454795255062,5.45128205128205,7.91690544412607,0.508,0.176,0.568,6.414,3.23,4.314,0.508,1.63,0.67,0.108,0.9,6.42,3.26,5.26,0.658,2.328,5.94723453410547,5.30831847219398,994,1394,958.664518952267,434.335481047733,16705,2388,70,168,91,22.6345360505185,13.3020466261566,22.6345360505185,25.9455,22.75,70,0.23977758414802,"Conditional
Random Forest","Training","party RF",-0.0215991810526454
"2011-2012","Region 10",0.218178403095375,0.687707689348829,0.583752093802345,0.401450803581352,0.181882529751982,0.416247906197655,12.9262771570158,6.12652029433851,11.1019052684108,1.12299851330219,2011-10-02,1.80659652624677,0.881910108799974,1.406109606876,"H3","co-circ",31,98,77,94.5,94.5,11.35,14,26.3287279345929,19.718747009505,2.9646393530287,2011-12-11,2012-01-01,2012-03-18,27.3,70.2,50.8881268752679,38.3000572883264,"2011",2.04351418230484,1.7454795255062,5.45128205128205,7.91690544412607,0.508,0.176,0.568,6.414,3.23,4.314,0.508,1.63,0.67,0.108,0.9,6.42,3.26,5.26,0.658,2.328,5.94723453410547,5.30831847219398,994,1394,958.664518952267,434.335481047733,16705,2388,70,168,91,22.6345360505185,13.3020466261566,22.6345360505185,25.9455,22.75,70,0.316562125652911,"Lasso","Training","lasso",-0.0983837225575357
"2011-2012","Region 2",0.230116350710568,0.607986368772754,0.78076062639821,0.474691818124589,0.303831671808297,0.21923937360179,5.67612261694319,3.74369387722438,2.71211697565847,1.09301477849982,2011-10-02,0.71689824668525,0.5555455197548,0.429250663170246,"H3","co-circ",28,91,91,94.5,94.5,11.2996,11,36.5807070550482,9.32735874140526,10.123465299842,2011-12-11,2011-12-11,2012-03-11,27.3,70.2,50.8881268752679,38.3000572883264,"2011",2.04351418230484,1.7454795255062,5.45128205128205,7.91690544412607,0.508,0.176,0.568,6.414,3.23,4.314,0.508,1.63,0.67,0.108,0.9,6.42,3.26,5.26,0.658,2.328,5.94723453410547,5.30831847219398,196,698,424.374485403382,271.625514596618,13063,894,70,161,70,22.6345360505185,13.3020466261566,22.6345360505185,25.9455,22.75,70,0.234747170509105,"Conditional
Random Forest","Training","party RF",-0.00463081979853674
"2011-2012","Region 2",0.230116350710568,0.607986368772754,0.78076062639821,0.474691818124589,0.303831671808297,0.21923937360179,5.67612261694319,3.74369387722438,2.71211697565847,1.09301477849982,2011-10-02,0.71689824668525,0.5555455197548,0.429250663170246,"H3","co-circ",28,91,91,94.5,94.5,11.2996,11,36.5807070550482,9.32735874140526,10.123465299842,2011-12-11,2011-12-11,2012-03-11,27.3,70.2,50.8881268752679,38.3000572883264,"2011",2.04351418230484,1.7454795255062,5.45128205128205,7.91690544412607,0.508,0.176,0.568,6.414,3.23,4.314,0.508,1.63,0.67,0.108,0.9,6.42,3.26,5.26,0.658,2.328,5.94723453410547,5.30831847219398,196,698,424.374485403382,271.625514596618,13063,894,70,161,70,22.6345360505185,13.3020466261566,22.6345360505185,25.9455,22.75,70,0.316562125652911,"Lasso","Training","lasso",-0.0864457749423423
"2011-2012","Region 3",0.303466255405142,0.842686679186897,0.763552479815456,0.643435503600607,0.117810171139878,0.236447520184544,10.0357941700979,1.88369547537797,3.65656165170969,1.23426375818246,2011-10-02,1.49470554381647,0.291934676526655,0.50493972040738,"H3","co-circ",28,63,70,94.5,94.5,14.5178,14,31.0970636078803,26.1155770747689,8.64281908467344,2012-01-08,2012-01-01,2012-03-11,27.3,70.2,50.8881268752679,38.3000572883264,"2011",2.04351418230484,1.7454795255062,5.45128205128205,7.91690544412607,0.508,0.176,0.568,6.414,3.23,4.314,0.508,1.63,0.67,0.108,0.9,6.42,3.26,5.26,0.658,2.328,5.94723453410547,5.30831847219398,410,1324,1115.71716324345,204.282836756548,23105,1734,98,161,91,22.6345360505185,13.3020466261566,22.6345360505185,25.9455,22.75,70,0.254327209858618,"Conditional
Random Forest","Training","party RF",0.0491390455465241
"2011-2012","Region 3",0.303466255405142,0.842686679186897,0.763552479815456,0.643435503600607,0.117810171139878,0.236447520184544,10.0357941700979,1.88369547537797,3.65656165170969,1.23426375818246,2011-10-02,1.49470554381647,0.291934676526655,0.50493972040738,"H3","co-circ",28,63,70,94.5,94.5,14.5178,14,31.0970636078803,26.1155770747689,8.64281908467344,2012-01-08,2012-01-01,2012-03-11,27.3,70.2,50.8881268752679,38.3000572883264,"2011",2.04351418230484,1.7454795255062,5.45128205128205,7.91690544412607,0.508,0.176,0.568,6.414,3.23,4.314,0.508,1.63,0.67,0.108,0.9,6.42,3.26,5.26,0.658,2.328,5.94723453410547,5.30831847219398,410,1324,1115.71716324345,204.282836756548,23105,1734,98,161,91,22.6345360505185,13.3020466261566,22.6345360505185,25.9455,22.75,70,0.316562125652911,"Lasso","Training","lasso",-0.0130958702477688
"2011-2012","Region 4",0.0897387252641086,0.718016527852553,0.723680574744405,0.519614613552317,0.193289503607119,0.276319425255595,10.526300535685,4.23603111650543,3.00145273570061,1.09647344226719,2011-10-02,0.989349789991432,0.489719114513074,0.387783263508203,"H3","co-circ",31,119,119,94.5,94.5,5.47019,5,20.5214737311688,19.8638446132952,24.8454271895897,2011-10-30,2011-10-30,2012-02-26,27.3,70.2,50.8881268752679,38.3000572883264,"2011",2.04351418230484,1.7454795255062,5.45128205128205,7.91690544412607,0.508,0.176,0.568,6.414,3.23,4.314,0.508,1.63,0.67,0.108,0.9,6.42,3.26,5.26,0.658,2.328,5.94723453410547,5.30831847219398,1000,2619,1880.48528644584,699.514713554163,41458,3619,28,147,28,22.6345360505185,13.3020466261566,22.6345360505185,25.9455,22.75,70,0.217085881820504,"Conditional
Random Forest","Training","party RF",-0.127347156556395
"2011-2012","Region 4",0.0897387252641086,0.718016527852553,0.723680574744405,0.519614613552317,0.193289503607119,0.276319425255595,10.526300535685,4.23603111650543,3.00145273570061,1.09647344226719,2011-10-02,0.989349789991432,0.489719114513074,0.387783263508203,"H3","co-circ",31,119,119,94.5,94.5,5.47019,5,20.5214737311688,19.8638446132952,24.8454271895897,2011-10-30,2011-10-30,2012-02-26,27.3,70.2,50.8881268752679,38.3000572883264,"2011",2.04351418230484,1.7454795255062,5.45128205128205,7.91690544412607,0.508,0.176,0.568,6.414,3.23,4.314,0.508,1.63,0.67,0.108,0.9,6.42,3.26,5.26,0.658,2.328,5.94723453410547,5.30831847219398,1000,2619,1880.48528644584,699.514713554163,41458,3619,28,147,28,22.6345360505185,13.3020466261566,22.6345360505185,25.9455,22.75,70,0.316562125652911,"Lasso","Training","lasso",-0.226823400388802
"2011-2012","Region 5",0.279580899313892,0.928522373140548,0.882028112449799,0.818982836148565,0.0625432682691053,0.117971887550201,30.1671402690067,2.22576191663375,4.26420483625597,1.25641334095304,2011-10-02,4.52132900530533,0.306184808485688,0.494383944785827,"H3","co-circ",30,84,77,94.5,94.5,12.3871,13,24.2060761310037,18.731872588009,14.2104070560512,2011-12-18,2011-12-25,2012-03-11,27.3,70.2,50.8881268752679,38.3000572883264,"2011",2.04351418230484,1.7454795255062,5.45128205128205,7.91690544412607,0.508,0.176,0.568,6.414,3.23,4.314,0.508,1.63,0.67,0.108,0.9,6.42,3.26,5.26,0.658,2.328,5.94723453410547,5.30831847219398,470,3514,3262.82761921588,249.172380784115,19945,3984,77,161,84,22.6345360505185,13.3020466261566,22.6345360505185,25.9455,22.75,70,0.252042327330664,"Conditional
Random Forest","Training","party RF",0.0275385719832277
"2011-2012","Region 5",0.279580899313892,0.928522373140548,0.882028112449799,0.818982836148565,0.0625432682691053,0.117971887550201,30.1671402690067,2.22576191663375,4.26420483625597,1.25641334095304,2011-10-02,4.52132900530533,0.306184808485688,0.494383944785827,"H3","co-circ",30,84,77,94.5,94.5,12.3871,13,24.2060761310037,18.731872588009,14.2104070560512,2011-12-18,2011-12-25,2012-03-11,27.3,70.2,50.8881268752679,38.3000572883264,"2011",2.04351418230484,1.7454795255062,5.45128205128205,7.91690544412607,0.508,0.176,0.568,6.414,3.23,4.314,0.508,1.63,0.67,0.108,0.9,6.42,3.26,5.26,0.658,2.328,5.94723453410547,5.30831847219398,470,3514,3262.82761921588,249.172380784115,19945,3984,77,161,84,22.6345360505185,13.3020466261566,22.6345360505185,25.9455,22.75,70,0.316562125652911,"Lasso","Training","lasso",-0.036981226339019
"2011-2012","Region 6",0.195379922809551,0.360178997896163,0.881863560732113,0.317628733585634,0.548427838793733,0.118136439267887,4.77952863234261,7.99789207029373,1.63586056284344,1.06749863022571,2011-10-02,0.667427497844517,1.30307273388691,0.169743465654767,"H3","co-circ",32,63,70,94.5,94.5,15,14,26.0843700096635,7.23052147381098,18.2654989509058,2012-01-08,2012-01-01,2012-03-11,27.3,70.2,50.8881268752679,38.3000572883264,"2011",2.04351418230484,1.7454795255062,5.45128205128205,7.91690544412607,0.508,0.176,0.568,6.414,3.23,4.314,0.508,1.63,0.67,0.108,0.9,6.42,3.26,5.26,0.658,2.328,5.94723453410547,5.30831847219398,284,2120,763.579475539865,1318.42052446014,33335,2404,98,161,91,22.6345360505185,13.3020466261566,22.6345360505185,25.9455,22.75,70,0.214464376352872,"Conditional
Random Forest","Training","party RF",-0.0190844535433204
"2011-2012","Region 6",0.195379922809551,0.360178997896163,0.881863560732113,0.317628733585634,0.548427838793733,0.118136439267887,4.77952863234261,7.99789207029373,1.63586056284344,1.06749863022571,2011-10-02,0.667427497844517,1.30307273388691,0.169743465654767,"H3","co-circ",32,63,70,94.5,94.5,15,14,26.0843700096635,7.23052147381098,18.2654989509058,2012-01-08,2012-01-01,2012-03-11,27.3,70.2,50.8881268752679,38.3000572883264,"2011",2.04351418230484,1.7454795255062,5.45128205128205,7.91690544412607,0.508,0.176,0.568,6.414,3.23,4.314,0.508,1.63,0.67,0.108,0.9,6.42,3.26,5.26,0.658,2.328,5.94723453410547,5.30831847219398,284,2120,763.579475539865,1318.42052446014,33335,2404,98,161,91,22.6345360505185,13.3020466261566,22.6345360505185,25.9455,22.75,70,0.316562125652911,"Lasso","Training","lasso",-0.121182202843359
"2011-2012","Region 7",0.44154187210172,0.895284020462317,0.969206680584551,0.867715253652673,0.101491426931878,0.0307933194154489,30.5089459509389,3.36615006046503,0.906467508460288,1.45684883997921,2011-10-02,5.33979003708796,0.644296325602689,0.115260944640482,"H3","co-circ",28,77,112,94.5,94.5,12.4341,7,20.2232002959463,15.186568108672,16.1475590951616,2011-12-18,2011-11-13,2012-03-04,27.3,70.2,50.8881268752679,38.3000572883264,"2011",2.04351418230484,1.7454795255062,5.45128205128205,7.91690544412607,0.508,0.176,0.568,6.414,3.23,4.314,0.508,1.63,0.67,0.108,0.9,6.42,3.26,5.26,0.658,2.328,5.94723453410547,5.30831847219398,59,1857,1662.54242599852,194.457574001478,14722,1916,77,154,42,22.6345360505185,13.3020466261566,22.6345360505185,25.9455,22.75,70,0.247903924621481,"Conditional
Random Forest","Training","party RF",0.193637947480239
"2011-2012","Region 7",0.44154187210172,0.895284020462317,0.969206680584551,0.867715253652673,0.101491426931878,0.0307933194154489,30.5089459509389,3.36615006046503,0.906467508460288,1.45684883997921,2011-10-02,5.33979003708796,0.644296325602689,0.115260944640482,"H3","co-circ",28,77,112,94.5,94.5,12.4341,7,20.2232002959463,15.186568108672,16.1475590951616,2011-12-18,2011-11-13,2012-03-04,27.3,70.2,50.8881268752679,38.3000572883264,"2011",2.04351418230484,1.7454795255062,5.45128205128205,7.91690544412607,0.508,0.176,0.568,6.414,3.23,4.314,0.508,1.63,0.67,0.108,0.9,6.42,3.26,5.26,0.658,2.328,5.94723453410547,5.30831847219398,59,1857,1662.54242599852,194.457574001478,14722,1916,77,154,42,22.6345360505185,13.3020466261566,22.6345360505185,25.9455,22.75,70,0.316562125652911,"Lasso","Training","lasso",0.12497974644881
"2011-2012","Region 8",0.0962010903529924,0.59176222532227,0.960843373493976,0.568590812884952,0.391978738046044,0.0391566265060241,16.1616049867638,10.6865019515558,0.949887371236896,1.14839671492986,2011-10-02,1.67399807105354,1.73561763195121,0.109000580357474,"H3","co-circ",33,119,126,94.5,94.5,6.57668,6,19.2432137167255,8.75804730036654,12.2411247468654,2011-11-13,2011-11-06,2012-03-11,27.3,70.2,50.8881268752679,38.3000572883264,"2011",2.04351418230484,1.7454795255062,5.45128205128205,7.91690544412607,0.508,0.176,0.568,6.414,3.23,4.314,0.508,1.63,0.67,0.108,0.9,6.42,3.26,5.26,0.658,2.328,5.94723453410547,5.30831847219398,143,3509,2076.49364865585,1431.50635134415,28943,3652,42,161,35,22.6345360505185,13.3020466261566,22.6345360505185,25.9455,22.75,70,0.219911241085683,"Conditional
Random Forest","Training","party RF",-0.123710150732691
"2011-2012","Region 8",0.0962010903529924,0.59176222532227,0.960843373493976,0.568590812884952,0.391978738046044,0.0391566265060241,16.1616049867638,10.6865019515558,0.949887371236896,1.14839671492986,2011-10-02,1.67399807105354,1.73561763195121,0.109000580357474,"H3","co-circ",33,119,126,94.5,94.5,6.57668,6,19.2432137167255,8.75804730036654,12.2411247468654,2011-11-13,2011-11-06,2012-03-11,27.3,70.2,50.8881268752679,38.3000572883264,"2011",2.04351418230484,1.7454795255062,5.45128205128205,7.91690544412607,0.508,0.176,0.568,6.414,3.23,4.314,0.508,1.63,0.67,0.108,0.9,6.42,3.26,5.26,0.658,2.328,5.94723453410547,5.30831847219398,143,3509,2076.49364865585,1431.50635134415,28943,3652,42,161,35,22.6345360505185,13.3020466261566,22.6345360505185,25.9455,22.75,70,0.316562125652911,"Lasso","Training","lasso",-0.220361035299918
"2011-2012","Region 9",0.100532516768032,0.69561016273318,0.813265541945921,0.56571577597829,0.247549765967631,0.186734458054079,27.7542060529971,13.1284831570875,6.01675290308361,1.0966770644167,2011-10-02,2.48359731965235,1.65852251488308,0.608005888473129,"H3","co-circ",33,105,98,94.5,94.5,11.3288,12,31.2303381831954,23.3795221696909,17.3695554696534,2011-12-11,2011-12-18,2012-03-25,27.3,70.2,50.8881268752679,38.3000572883264,"2011",2.04351418230484,1.7454795255062,5.45128205128205,7.91690544412607,0.508,0.176,0.568,6.414,3.23,4.314,0.508,1.63,0.67,0.108,0.9,6.42,3.26,5.26,0.658,2.328,5.94723453410547,5.30831847219398,808,3519,2447.85216265806,1071.14783734194,24744,4327,70,175,77,22.6345360505185,13.3020466261566,22.6345360505185,25.9455,22.75,70,0.208092535380798,"Conditional
Random Forest","Training","party RF",-0.107560018612766
"2011-2012","Region 9",0.100532516768032,0.69561016273318,0.813265541945921,0.56571577597829,0.247549765967631,0.186734458054079,27.7542060529971,13.1284831570875,6.01675290308361,1.0966770644167,2011-10-02,2.48359731965235,1.65852251488308,0.608005888473129,"H3","co-circ",33,105,98,94.5,94.5,11.3288,12,31.2303381831954,23.3795221696909,17.3695554696534,2011-12-11,2011-12-18,2012-03-25,27.3,70.2,50.8881268752679,38.3000572883264,"2011",2.04351418230484,1.7454795255062,5.45128205128205,7.91690544412607,0.508,0.176,0.568,6.414,3.23,4.314,0.508,1.63,0.67,0.108,0.9,6.42,3.26,5.26,0.658,2.328,5.94723453410547,5.30831847219398,808,3519,2447.85216265806,1071.14783734194,24744,4327,70,175,77,22.6345360505185,13.3020466261566,22.6345360505185,25.9455,22.75,70,0.316562125652911,"Lasso","Training","lasso",-0.216029608884879
"2012-2013","Region 1",0.509776925955234,0.963036522609241,0.848817080207732,0.817441849254584,0.03079819690814,0.151182919792268,54.7079279643413,2.27204597909735,12.7573546108473,1.69780667432209,2012-09-30,10.4622711928448,0.260989581399503,1.09989683403939,"H3","H3",29,56,28,56,56,5.46561,9,7.32263279334917,1.86084251006459,2.06416830461979,2012-10-28,2012-11-25,2012-12-23,30.5,71.6,38.3000572883264,41.2623441396509,"2012",2.32850400566399,1.49737340709821,3.13592233009709,5.99013806706114,0.516,0.218,0.812,6.152,3.366,3.31,0.578,1,0.77,0.286,0.99,8.924,3.882,5.14,0.466,1.806,7.04733594135368,5.00262881016003,524,2942,2833.25344951639,106.746550483613,14585,3466,28,84,56,7.52477389841198,10.4610388266813,7.52477389841198,10.3782,7,31.5,0.336241078085415,"Conditional
Random Forest","Training","party RF",0.173535847869818
"2012-2013","Region 1",0.509776925955234,0.963036522609241,0.848817080207732,0.817441849254584,0.03079819690814,0.151182919792268,54.7079279643413,2.27204597909735,12.7573546108473,1.69780667432209,2012-09-30,10.4622711928448,0.260989581399503,1.09989683403939,"H3","H3",29,56,28,56,56,5.46561,9,7.32263279334917,1.86084251006459,2.06416830461979,2012-10-28,2012-11-25,2012-12-23,30.5,71.6,38.3000572883264,41.2623441396509,"2012",2.32850400566399,1.49737340709821,3.13592233009709,5.99013806706114,0.516,0.218,0.812,6.152,3.366,3.31,0.578,1,0.77,0.286,0.99,8.924,3.882,5.14,0.466,1.806,7.04733594135368,5.00262881016003,524,2942,2833.25344951639,106.746550483613,14585,3466,28,84,56,7.52477389841198,10.4610388266813,7.52477389841198,10.3782,7,31.5,0.270168348350821,"Lasso","Training","lasso",0.239608577604413
"2012-2013","Region 10",0.28013784585922,0.973269857376468,0.819229825852342,0.797331695765858,0.0218981300864842,0.180770174147658,43.3928656174822,1.15300512302561,8.76007971689127,1.19160329568756,2012-09-30,5.74572026511411,0.198029111785409,0.882216891100198,"H3","H3",33,49,28,56,56,6.45056,9,12.9262771570158,6.12652029433851,11.1019052684108,2012-11-04,2012-11-25,2012-12-23,30.5,71.6,38.3000572883264,41.2623441396509,"2012",2.32850400566399,1.49737340709821,3.13592233009709,5.99013806706114,0.516,0.218,0.812,6.152,3.366,3.31,0.578,1,0.77,0.286,0.99,8.924,3.882,5.14,0.466,1.806,7.04733594135368,5.00262881016003,737,3340,3250.7213236374,89.2786763625959,21334,4077,35,84,56,7.52477389841198,10.4610388266813,7.52477389841198,10.3782,7,31.5,0.314487874380878,"Conditional
Random Forest","Training","party RF",-0.0343500285216585
