"date","diff_weeks","month.day","new.year","season","region","dom_type","diff"
2003-03-09,2.15327323558236,"03-09","2003-01-01","2002-2003","Region 4","H1",0.259468198546705
2003-03-16,2.15672006441117,"03-16","2003-01-01","2002-2003","Region 4","H1",0.259883539457524
2003-03-22,2.16057476080481,"03-22","2003-01-01","2002-2003","Region 4","H1",0.260348028177615
2003-03-29,2.16483785444421,"03-29","2003-01-01","2002-2003","Region 4","H1",0.260861728533229
2003-04-06,2.16950953715132,"04-06","2003-01-01","2002-2003","Region 4","H1",0.2614246636388
2003-04-13,2.17458964697425,"04-13","2003-01-01","2002-2003","Region 4","H1",0.262036813979217
2003-04-19,2.18007765224822,"04-19","2003-01-01","2002-2003","Region 4","H1",0.262698115489179
2003-04-26,2.18597263565031,"04-26","2003-01-01","2002-2003","Region 4","H1",0.263408457631796
2003-05-04,2.19227327827042,"05-04","2003-01-01","2002-2003","Region 4","H1",0.264167681479152
2003-05-11,2.19897784372635,"05-11","2003-01-01","2002-2003","Region 4","H1",0.26497557779818
2003-05-17,2.2060841623565,"05-17","2003-01-01","2002-2003","Region 4","H1",0.265831885145894
2003-05-24,2.2135896155301,"05-24","2003-01-01","2002-2003","Region 4","H1",0.266736287978776
2003-05-31,2.22149112012127,"05-31","2003-01-01","2002-2003","Region 4","H1",0.267688414781914
2003-06-08,2.22978511320055,"06-08","2003-01-01","2002-2003","Region 4","H1",0.268687836224339
2003-06-15,2.23846753700487,"06-15","2003-01-01","2002-2003","Region 4","H1",0.26973406334791
2003-06-21,2.24753382425447,"06-21","2003-01-01","2002-2003","Region 4","H1",0.270826545798018
2003-06-28,2.25697888389355,"06-28","2003-01-01","2002-2003","Region 4","H1",0.271964670105338
2003-07-06,2.26679708733915,"07-06","2003-01-01","2003-2004","Region 4","H3",0.27314775802883
2003-07-13,2.27698225533121,"07-13","2003-01-01","2003-2004","Region 4","H3",0.274375064971175
2003-07-19,2.2875276454845,"07-19","2003-01-01","2003-2004","Region 4","H3",0.275645778478793
2003-07-26,2.29842594065133,"07-26","2003-01-01","2003-2004","Region 4","H3",0.276959016839554
2003-08-03,2.30966923821127,"08-03","2003-01-01","2003-2004","Region 4","H3",0.278313827792198
2003-08-10,2.32124904041153,"08-10","2003-01-01","2003-2004","Region 4","H3",0.279709187362353
2003-08-17,2.33315624588784,"08-17","2003-01-01","2003-2004","Region 4","H3",0.281143998840808
2003-08-23,2.34538114250196,"08-23","2003-01-01","2003-2004","Region 4","H3",0.282617091920436
2003-08-30,2.35791340163621,"08-30","2003-01-01","2003-2004","Region 4","H3",0.284127222008691
2003-09-07,2.37074207408974,"09-07","2003-01-01","2003-2004","Region 4","H3",0.285673069733103
2003-09-14,2.38385558772318,"09-14","2003-01-01","2003-2004","Region 4","H3",0.28725324065747
2003-09-20,2.39724174699958,"09-20","2003-01-01","2003-2004","Region 4","H3",0.288866265226536
2003-09-27,2.4108877345687,"09-27","2003-01-01","2003-2004","Region 4","H3",0.290510598956897
2003-10-05,2.42478011503908,"10-05","2003-01-01","2003-2004","Region 4","H3",0.292184622891532
2003-10-12,2.43890484107762,"10-12","2003-01-01","2003-2004","Region 4","H3",0.293886644334805
2003-10-18,2.45324726196989,"10-18","2003-01-01","2003-2004","Region 4","H3",0.295614897883969
2003-10-25,2.46779213476488,"10-25","2003-01-01","2003-2004","Region 4","H3",0.29736754677211
2003-11-01,2.48252363811662,"11-01","2003-01-01","2003-2004","Region 4","H3",0.299142684536049
2003-11-09,2.49742538892108,"11-09","2003-01-01","2003-2004","Region 4","H3",0.30093833702108
2003-11-16,2.51248046183003,"11-16","2003-01-01","2003-2004","Region 4","H3",0.302752464732381
2003-11-22,2.52767141170485,"11-22","2003-01-01","2003-2004","Region 4","H3",0.304582965540685
2003-11-29,2.54298029905152,"11-29","2003-01-01","2003-2004","Region 4","H3",0.306427677747179
2003-12-07,2.55838871845452,"12-07","2003-01-01","2003-2004","Region 4","H3",0.308284383509775
2003-12-14,2.57387783000138,"12-14","2003-01-01","2003-2004","Region 4","H3",0.31015081262975
2003-12-20,2.58942839366192,"12-20","2003-01-01","2003-2004","Region 4","H3",0.312024646694424
2003-12-27,2.60502080655687,"12-27","2003-01-01","2003-2004","Region 4","H3",0.313903523568011
2004-01-03,2.62063514302017,"01-03","2004-01-01","2003-2004","Region 4","H3",0.315785042219098
2004-01-10,2.63625119732758,"01-10","2004-01-01","2003-2004","Region 4","H3",0.317666767869421
2004-01-17,2.65184852893289,"01-17","2004-01-01","2003-2004","Region 4","H3",0.319546237444805
2004-01-24,2.66740651002128,"01-24","2004-01-01","2003-2004","Region 4","H3",0.321420965305311
2004-01-31,2.6829043751585,"01-31","2004-01-01","2003-2004","Region 4","H3",0.323288449227939
2004-02-07,2.69832127278513,"02-07","2004-01-01","2003-2004","Region 4","H3",0.325146176611653
2004-02-14,2.7136363182771,"02-14","2004-01-01","2003-2004","Region 4","H3",0.326991630871148
2004-02-21,2.72882864826851,"02-21","2004-01-01","2003-2004","Region 4","H3",0.328822297982715
2004-02-28,2.74387747590998,"02-28","2004-01-01","2003-2004","Region 4","H3",0.330635673142843
2004-03-06,2.75876214671681,"03-06","2004-01-01","2003-2004","Region 4","H3",0.332429267497887
2004-03-13,2.77346219464568,"03-13","2004-01-01","2003-2004","Region 4","H3",0.334200614901284
2004-03-20,2.78795739802773,"03-20","2004-01-01","2003-2004","Region 4","H3",0.335947278653455
2004-03-27,2.8022278349791,"03-27","2004-01-01","2003-2004","Region 4","H3",0.337666858178737
2004-04-03,2.81625393790799,"04-03","2004-01-01","2003-2004","Region 4","H3",0.339356995593465
2004-04-10,2.83001654674068,"04-10","2004-01-01","2003-2004","Region 4","H3",0.341015382119667
2004-04-17,2.84349696049618,"04-17","2004-01-01","2003-2004","Region 4","H3",0.342639764299784
2004-04-24,2.85667698685213,"04-24","2004-01-01","2003-2004","Region 4","H3",0.344227949969334
2004-05-01,2.86953898936166,"05-01","2004-01-01","2003-2004","Region 4","H3",0.345777813946512
2004-05-08,2.88206593200223,"05-08","2004-01-01","2003-2004","Region 4","H3",0.347287303400305
2004-05-15,2.89424142076301,"05-15","2004-01-01","2003-2004","Region 4","H3",0.348754442861745
2004-05-22,2.90604974200627,"05-22","2004-01-01","2003-2004","Region 4","H3",0.350177338846434
2004-05-29,2.91747589736991,"05-29","2004-01-01","2003-2004","Region 4","H3",0.351554184060282
2004-06-05,2.92850563501279,"06-05","2004-01-01","2003-2004","Region 4","H3",0.352883261164548
2004-06-12,2.93912547704059,"06-12","2004-01-01","2003-2004","Region 4","H3",0.354162946080642
2004-06-19,2.949322742987,"06-19","2004-01-01","2003-2004","Region 4","H3",0.355391710819596
2004-06-26,2.9590855692634,"06-26","2004-01-01","2003-2004","Region 4","H3",0.356568125825737
2004-07-03,2.96840292452754,"07-03","2004-01-01","2004-2005","Region 4","H3",0.357690861828608
2004-07-10,2.97726462095962,"07-10","2004-01-01","2004-2005","Region 4","H3",0.358758691201724
2004-07-17,2.98566132146967,"07-17","2004-01-01","2004-2005","Region 4","H3",0.359770488831062
2004-07-24,2.9935845428952,"07-24","2004-01-01","2004-2005","Region 4","H3",0.360725232500373
2004-07-31,3.00102665528025,"07-31","2004-01-01","2004-2005","Region 4","H3",0.361622002804309
2004-08-07,3.00798087735698,"08-07","2004-01-01","2004-2005","Region 4","H3",0.362459982603959
2004-08-14,3.01444126837839,"08-14","2004-01-01","2004-2005","Region 4","H3",0.36323845604269
2004-08-21,3.02040271647486,"08-21","2004-01-01","2004-2005","Region 4","H3",0.363956807143126
2004-08-28,3.02586092372865,"08-28","2004-01-01","2004-2005","Region 4","H3",0.364614518008628
2004-09-04,3.03081238817831,"09-04","2004-01-01","2004-2005","Region 4","H3",0.365211166654834
2004-09-11,3.03525438297975,"09-11","2004-01-01","2004-2005","Region 4","H3",0.365746424498584
2004-09-18,3.03918493296239,"09-18","2004-01-01","2004-2005","Region 4","H3",0.366220053532948
2004-09-25,3.04260278882708,"09-25","2004-01-01","2004-2005","Region 4","H3",0.366631903218093
2004-10-02,3.04550739923832,"10-02","2004-01-01","2004-2005","Region 4","H3",0.366981907118402
2004-10-09,3.04789888106531,"10-09","2004-01-01","2004-2005","Region 4","H3",0.367270079316548
2004-10-16,3.0497779880273,"10-16","2004-01-01","2004-2005","Region 4","H3",0.36749651063527
2004-10-23,3.05114607799553,"10-23","2004-01-01","2004-2005","Region 4","H3",0.367661364697282
2004-10-30,3.05200507920027,"10-30","2004-01-01","2004-2005","Region 4","H3",0.367764873853231
2004-11-06,3.05235745558459,"11-06","2004-01-01","2004-2005","Region 4","H3",0.367807335006855
2004-11-13,3.05220617153883,"11-13","2004-01-01","2004-2005","Region 4","H3",0.367789105365501
2004-11-20,3.05155465624012,"11-20","2004-01-01","2004-2005","Region 4","H3",0.367710598143061
2004-11-27,3.05040676781097,"11-27","2004-01-01","2004-2005","Region 4","H3",0.367572278241097
2004-12-04,3.04876675749917,"12-04","2004-01-01","2004-2005","Region 4","H3",0.367374657932551
2004-12-11,3.04663923406954,"12-11","2004-01-01","2004-2005","Region 4","H3",0.367118292570957
2004-12-18,3.04402912858496,"12-18","2004-01-01","2004-2005","Region 4","H3",0.366803776346583
2004-12-25,3.04094165974148,"12-25","2004-01-01","2004-2005","Region 4","H3",0.36643173810933
2005-01-01,3.0373822999091,"01-01","2005-01-01","2004-2005","Region 4","H3",0.36600283727667
2005-01-08,3.03335674201691,"01-08","2005-01-01","2004-2005","Region 4","H3",0.365517759843314
2005-01-16,3.02887086740805,"01-16","2005-01-01","2004-2005","Region 4","H3",0.36497721450776
2005-01-23,3.02393071477761,"01-23","2005-01-01","2004-2005","Region 4","H3",0.364381928929328
2005-01-29,3.01854245029419,"01-29","2005-01-01","2004-2005","Region 4","H3",0.363732646127822
2005-02-05,3.01271233899385,"02-05","2005-01-01","2004-2005","Region 4","H3",0.36303012103652
2005-02-13,3.00644671752393,"02-13","2005-01-01","2004-2005","Region 4","H3",0.362275117217817
2005-02-20,2.99975196830337,"02-20","2005-01-01","2004-2005","Region 4","H3",0.36146840374956
2005-02-27,2.99263449515565,"02-27","2005-01-01","2004-2005","Region 4","H3",0.360610752288832
2005-03-05,2.98510070046115,"03-05","2005-01-01","2004-2005","Region 4","H3",0.359702934318823
2005-03-12,2.97715696386624,"03-12","2005-01-01","2004-2005","Region 4","H3",0.358745718583285
2005-03-20,2.96880962257811,"03-20","2005-01-01","2004-2005","Region 4","H3",0.357739868712077
2005-03-27,2.96006495326646,"03-27","2005-01-01","2004-2005","Region 4","H3",0.356686141040323
2005-04-02,2.95092915558561,"04-02","2005-01-01","2004-2005","Region 4","H3",0.355585282622838
2005-04-09,2.941408337324,"04-09","2005-01-01","2004-2005","Region 4","H3",0.35443802944465
2005-04-17,2.9315085011817,"04-17","2005-01-01","2004-2005","Region 4","H3",0.353245104827698
2005-04-24,2.92123553317073,"04-24","2005-01-01","2004-2005","Region 4","H3",0.352007218033079
2005-04-30,2.91059519262777,"04-30","2005-01-01","2004-2005","Region 4","H3",0.350725063057581
2005-05-07,2.89959310382386,"05-07","2005-01-01","2004-2005","Region 4","H3",0.349399317622665
2005-05-14,2.88823474915141,"05-14","2005-01-01","2004-2005","Region 4","H3",0.348030642353492
2005-05-22,2.87652546386441,"05-22","2005-01-01","2004-2005","Region 4","H3",0.346619680145128
2005-05-29,2.86447043234426,"05-29","2005-01-01","2004-2005","Region 4","H3",0.34516705571258
2005-06-04,2.85207468586001,"06-04","2005-01-01","2004-2005","Region 4","H3",0.343673375320904
2005-06-11,2.8393431017885,"06-11","2005-01-01","2004-2005","Region 4","H3",0.342139226691231
2005-06-19,2.82628040425704,"06-19","2005-01-01","2004-2005","Region 4","H3",0.340565179078211
2005-06-26,2.81289116616831,"06-26","2005-01-01","2004-2005","Region 4","H3",0.338951783514013
2005-07-02,2.79917981256463,"07-02","2005-01-01","2005-2006","Region 4","H3",0.337299573213715
2005-07-09,2.78515062528613,"07-09","2005-01-01","2005-2006","Region 4","H3",0.335609064136616
2005-07-17,2.77080774887505,"07-17","2005-01-01","2005-2006","Region 4","H3",0.333880755697694
2005-07-24,2.756155197676,"07-24","2005-01-01","2005-2006","Region 4","H3",0.33211513162319
2005-07-31,2.74119686407988,"07-31","2005-01-01","2005-2006","Region 4","H3",0.330312660943989
2005-08-06,2.72593652785683,"08-06","2005-01-01","2005-2006","Region 4","H3",0.32847379912024
2005-08-13,2.71037786652147,"08-13","2005-01-01","2005-2006","Region 4","H3",0.326598989290362
2005-08-21,2.69452446667175,"08-21","2005-01-01","2005-2006","Region 4","H3",0.324688663637363
2005-08-28,2.67837983624012,"08-28","2005-01-01","2005-2006","Region 4","H3",0.322743244865108
2005-09-03,2.66194741759425,"09-03","2005-01-01","2005-2006","Region 4","H3",0.320763147776939
2005-09-10,2.64523060142184,"09-10","2005-01-01","2005-2006","Region 4","H3",0.318748780948793
2005-09-18,2.62823274133224,"09-18","2005-01-01","2005-2006","Region 4","H3",0.316700548488687
2005-09-25,2.61095716910544,"09-25","2005-01-01","2005-2006","Region 4","H3",0.314618851874211
2005-10-01,2.59340721051672,"10-01","2005-01-01","2005-2006","Region 4","H3",0.312504091859395
2005-10-08,2.5755862016634,"10-08","2005-01-01","2005-2006","Region 4","H3",0.310356670442064
2005-10-15,2.55749750571762,"10-15","2005-01-01","2005-2006","Region 4","H3",0.308176992882546
2005-10-23,2.53914453002747,"10-23","2005-01-01","2005-2006","Region 4","H3",0.305965469764344
2005-10-30,2.52053074348638,"10-30","2005-01-01","2005-2006","Region 4","H3",0.303722519087142
2005-11-05,2.50165969408888,"11-05","2005-01-01","2005-2006","Region 4","H3",0.301448568382262
2005-11-12,2.48253502658901,"11-12","2005-01-01","2005-2006","Region 4","H3",0.299144056840485
2005-11-20,2.46316050017552,"11-20","2005-01-01","2005-2006","Region 4","H3",0.29680943744192
2005-11-27,2.44354000607692,"11-27","2005-01-01","2005-2006","Region 4","H3",0.294445179077382
2005-12-03,2.42367758500718,"12-03","2005-01-01","2005-2006","Region 4","H3",0.292051768650605
2005-12-10,2.40357744436225,"12-10","2005-01-01","2005-2006","Region 4","H3",0.289629713150405
2005-12-18,2.38324397507587,"12-18","2005-01-01","2005-2006","Region 4","H3",0.287179541681797
2005-12-25,2.36268176804261,"12-25","2005-01-01","2005-2006","Region 4","H3",0.284701807444962
2006-01-01,2.34189563001531,"01-01","2006-01-01","2005-2006","Region 4","H3",0.282197089650879
2006-01-07,2.32089059888374,"01-07","2006-01-01","2005-2006","Region 4","H3",0.279665995362395
2006-01-14,2.29967195824149,"01-14","2006-01-01","2005-2006","Region 4","H3",0.277109161249531
2006-01-22,2.27824525114845,"01-22","2006-01-01","2005-2006","Region 4","H3",0.274527255247846
2006-01-29,2.25661629299706,"01-29","2006-01-01","2005-2006","Region 4","H3",0.271920978108815
2006-02-04,2.23479118339176,"02-04","2006-01-01","2005-2006","Region 4","H3",0.269291064831303
2006-02-11,2.21277631695316,"02-11","2006-01-01","2005-2006","Region 4","H3",0.266638285963448
2006-02-19,2.19057839296035,"02-19","2006-01-01","2005-2006","Region 4","H3",0.263963448764566
2006-02-26,2.168204423748,"02-26","2006-01-01","2005-2006","Region 4","H3",0.261267398216993
2006-03-04,2.14566174177823,"03-04","2006-01-01","2005-2006","Region 4","H3",0.258551017878236
2006-03-11,2.12295800531123,"03-11","2006-01-01","2005-2006","Region 4","H3",0.255815230564287
2006-03-19,2.10010120260357,"03-19","2006-01-01","2005-2006","Region 4","H3",0.253060998855513
2006-03-26,2.07709965456824,"03-26","2006-01-01","2005-2006","Region 4","H3",0.250289325417192
2006-04-02,2.05396201583666,"04-02","2006-01-01","2005-2006","Region 4","H3",0.247501253127479
2006-04-08,2.0306972741694,"04-08","2006-01-01","2005-2006","Region 4","H3",0.244697865006406
2006-04-15,2.00731474817,"04-15","2006-01-01","2005-2006","Region 4","H3",0.24188028394039
2006-04-23,1.98382408326379,"04-23","2006-01-01","2005-2006","Region 4","H3",0.23904967219769
2006-04-30,1.96023524591263,"04-30","2006-01-01","2005-2006","Region 4","H3",0.236207230731286
2006-05-06,1.93655851604539,"05-06","2006-01-01","2005-2006","Region 4","H3",0.233354198266751
2006-05-13,1.91280447769379,"05-13","2006-01-01","2005-2006","Region 4","H3",0.230491850173881
2006-05-21,1.88898400783343,"05-21","2006-01-01","2005-2006","Region 4","H3",0.227621497122039
2006-05-28,1.86510826344036,"05-28","2006-01-01","2005-2006","Region 4","H3",0.224744483520486
2006-06-04,1.84118866678475,"06-04","2006-01-01","2005-2006","Region 4","H3",0.221862185746271
2006-06-10,1.81723688899407,"06-10","2006-01-01","2005-2006","Region 4","H3",0.218976010163608
2006-06-17,1.79326483193013,"06-17","2006-01-01","2005-2006","Region 4","H3",0.216087390940068
2006-06-25,1.76928460843532,"06-25","2006-01-01","2005-2006","Region 4","H3",0.213197787666258
2006-07-02,1.74530852101519,"07-02","2006-01-01","2006-2007","Region 4","H1",0.210308682787091
2006-07-08,1.72134903903578,"07-08","2006-01-01","2006-2007","Region 4","H1",0.207421578854074
2006-07-15,1.69741877452509,"07-15","2006-01-01","2006-2007","Region 4","H1",0.204537995609398
2006-07-23,1.67353045667887,"07-23","2006-01-01","2006-2007","Region 4","H1",0.201659466913901
2006-07-30,1.64969690518103,"07-30","2006-01-01","2006-2007","Region 4","H1",0.198787537532194
2006-08-05,1.62593100245863,"08-05","2006-01-01","2006-2007","Region 4","H1",0.195923759789398
2006-08-12,1.60224566500009,"08-12","2006-01-01","2006-2007","Region 4","H1",0.193069690115014
2006-08-20,1.57865381387341,"08-20","2006-01-01","2006-2007","Region 4","H1",0.190226885490376
2006-08-27,1.55516834458806,"08-27","2006-01-01","2006-2007","Region 4","H1",0.187396899817032
2006-09-03,1.53180209645028,"09-03","2006-01-01","2006-2007","Region 4","H1",0.184581280224071
2006-09-09,1.50856782156616,"09-09","2006-01-01","2006-2007","Region 4","H1",0.181781563333014
2006-09-16,1.48547815365079,"09-16","2006-01-01","2006-2007","Region 4","H1",0.178999271499333
2006-09-24,1.46254557680365,"09-24","2006-01-01","2006-2007","Region 4","H1",0.176235909049908
2006-10-01,1.43978239441207,"10-01","2006-01-01","2006-2007","Region 4","H1",0.173492958535903
2006-10-07,1.41720069834346,"10-07","2006-01-01","2006-2007","Region 4","H1",0.170771877020456
2006-10-14,1.39481233858622,"10-14","2006-01-01","2006-2007","Region 4","H1",0.168074092420418
2006-10-22,1.37262889349541,"10-22","2006-01-01","2006-2007","Region 4","H1",0.165400999920981
2006-10-29,1.35066164079573,"10-29","2006-01-01","2006-2007","Region 4","H1",0.16275395848155
2006-11-05,1.32892152948812,"11-05","2006-01-01","2006-2007","Region 4","H1",0.1601342874505
2006-11-11,1.30741915279997,"11-11","2006-01-01","2006-2007","Region 4","H1",0.157543263305699
2006-11-18,1.28616472231086,"11-18","2006-01-01","2006-2007","Region 4","H1",0.154982116536672
2006-11-26,1.26516804337686,"11-26","2006-01-01","2006-2007","Region 4","H1",0.152452028683238
2006-12-03,1.24443849196649,"12-03","2006-01-01","2006-2007","Region 4","H1",0.149954129544268
2006-12-09,1.22398499301106,"12-09","2006-01-01","2006-2007","Region 4","H1",0.1474894945689
2006-12-16,1.20381600036031,"12-16","2006-01-01","2006-2007","Region 4","H1",0.145059142441211
2006-12-24,1.18393947842284,"12-24","2006-01-01","2006-2007","Region 4","H1",0.142664032867904
2006-12-31,1.1643628855582,"12-31","2006-01-01","2006-2007","Region 4","H1",0.140305064577056
2007-01-06,1.14509315927502,"01-06","2007-01-01","2006-2007","Region 4","H1",0.137983073534505
2007-01-13,1.1261367032768,"01-13","2007-01-01","2006-2007","Region 4","H1",0.135698831382878
2007-01-21,1.10749937638424,"01-21","2007-01-01","2006-2007","Region 4","H1",0.133453044106732
2007-01-28,1.0891864833503,"01-28","2007-01-01","2006-2007","Region 4","H1",0.131246350925776
2007-02-04,1.07120276757178,"02-04","2007-01-01","2006-2007","Region 4","H1",0.129079323416623
2007-02-10,1.05355240568931,"02-10","2007-01-01","2006-2007","Region 4","H1",0.126952464862092
2007-02-17,1.03623900405586,"02-17","2007-01-01","2006-2007","Region 4","H1",0.12486620982566
2007-02-25,1.01926559704301,"02-25","2007-01-01","2006-2007","Region 4","H1",0.122820923947376
2007-03-04,1.00263464714381,"03-04","2007-01-01","2006-2007","Region 4","H1",0.120816903956249
2007-03-10,0.986348046821395,"03-10","2007-01-01","2006-2007","Region 4","H1",0.118854377893009
2007-03-17,0.970407122043761,"03-17","2007-01-01","2006-2007","Region 4","H1",0.116933505536045
2007-03-25,0.954812637436889,"03-25","2007-01-01","2006-2007","Region 4","H1",0.115054379022351
2007-04-01,0.939564802981427,"04-01","2007-01-01","2006-2007","Region 4","H1",0.113217023654477
2007-04-08,0.924663282171737,"04-08","2007-01-01","2006-2007","Region 4","H1",0.111421398883684
2007-04-14,0.910107201550824,"04-14","2007-01-01","2006-2007","Region 4","H1",0.109667399458903
2007-04-21,0.895895161530094,"04-21","2007-01-01","2006-2007","Region 4","H1",0.107954856730504
2007-04-29,0.882025248399415,"04-29","2007-01-01","2006-2007","Region 4","H1",0.106283540097507
2007-05-06,0.868495047430158,"05-06","2007-01-01","2006-2007","Region 4","H1",0.104653158586487
2007-05-12,0.855301656972141,"05-12","2007-01-01","2006-2007","Region 4","H1",0.103063362550249
2007-05-19,0.842441703444245,"05-19","2007-01-01","2006-2007","Region 4","H1",0.101513745474191
2007-05-27,0.829911357118314,"05-27","2007-01-01","2006-2007","Region 4","H1",0.10000384587825
2007-06-03,0.817706348596331,"06-03","2007-01-01","2006-2007","Region 4","H1",0.0985331493023977
2007-06-09,0.805821985882083,"06-09","2007-01-01","2006-2007","Region 4","H1",0.0971010903637615
2007-06-16,0.794253171950213,"06-16","2007-01-01","2006-2007","Region 4","H1",0.0957070548736894
2007-06-24,0.782994422717962,"06-24","2007-01-01","2006-2007","Region 4","H1",0.094350382003332
2007-07-01,0.772039885327699,"07-01","2007-01-01","2007-2008","Region 4","H3",0.0930303664866782
2007-07-08,0.761383356651699,"07-08","2007-01-01","2007-2008","Region 4","H3",0.09174626085037
2007-07-14,0.751018301934235,"07-14","2007-01-01","2007-2008","Region 4","H3",0.0904972776600639
2007-07-21,0.740937873490191,"07-21","2007-01-01","2007-2008","Region 4","H3",0.0892825917736033
2007-07-29,0.731134929383609,"07-29","2007-01-01","2007-2008","Region 4","H3",0.088101342591773
2007-08-05,0.721602052014252,"08-05","2007-01-01","2007-2008","Region 4","H3",0.0869526362979688
2007-08-11,0.71233156654486,"08-11","2007-01-01","2007-2008","Region 4","H3",0.0858355480786717
2007-08-18,0.703315559106707,"08-18","2007-01-01","2007-2008","Region 4","H3",0.0847491243172077
2007-08-26,0.694545894725995,"08-26","2007-01-01","2007-2008","Region 4","H3",0.083692384753867
2007-09-02,0.686014234918571,"09-02","2007-01-01","2007-2008","Region 4","H3",0.0826643246060582
2007-09-09,0.677712054905421,"09-09","2007-01-01","2007-2008","Region 4","H3",0.0816639166427651
2007-09-15,0.669630660406375,"09-15","2007-01-01","2007-2008","Region 4","H3",0.0806901132081788
2007-09-22,0.661761203974279,"09-22","2007-01-01","2007-2008","Region 4","H3",0.0797418481899562
2007-09-30,0.654094700836736,"09-30","2007-01-01","2007-2008","Region 4","H3",0.0788180389281405
2007-10-07,0.64662204421708,"10-07","2007-01-01","2007-2008","Region 4","H3",0.0779175880613299
2007-10-13,0.639334020110867,"10-13","2007-01-01","2007-2008","Region 4","H3",0.0770393853072365
2007-10-20,0.632221321498438,"10-20","2007-01-01","2007-2008","Region 4","H3",0.076182309175292
2007-10-28,0.625274561978369,"10-28","2007-01-01","2007-2008","Region 4","H3",0.0753452286094705
2007-11-04,0.618484288810538,"11-04","2007-01-01","2007-2008","Region 4","H3",0.074527004559971
2007-11-10,0.611840995361414,"11-10","2007-01-01","2007-2008","Region 4","H3",0.0737264914828672
2007-11-17,0.605335132947698,"11-17","2007-01-01","2007-2008","Region 4","H3",0.0729425387672597
2007-11-25,0.598957122077954,"11-25","2007-01-01","2007-2008","Region 4","H3",0.0721739920898863
2007-12-02,0.592697363094888,"12-02","2007-01-01","2007-2008","Region 4","H3",0.0714196946975104
2007-12-09,0.586546246224089,"12-09","2007-01-01","2007-2008","Region 4","H3",0.0706784886177884
2007-12-15,0.580494161037681,"12-15","2007-01-01","2007-2008","Region 4","H3",0.0699492157996345
2007-12-22,0.574531505344028,"12-22","2007-01-01","2007-2008","Region 4","H3",0.0692307191844253
2007-12-30,0.568648693516929,"12-30","2007-01-01","2007-2008","Region 4","H3",0.0685218437096629
2008-01-06,0.562836164279994,"01-06","2008-01-01","2007-2008","Region 4","H3",0.0678214372469877
2008-01-13,0.557084387963897,"01-13","2008-01-01","2007-2008","Region 4","H3",0.0671283514766731
2008-01-20,0.551383873256056,"01-20","2008-01-01","2007-2008","Region 4","H3",0.0664414427009587
2008-01-27,0.545725173463998,"01-27","2008-01-01","2007-2008","Region 4","H3",0.0657595725987815
2008-02-03,0.540098892315191,"02-03","2008-01-01","2007-2008","Region 4","H3",0.0650816089246529
2008-02-10,0.534495689317573,"02-10","2008-01-01","2007-2008","Region 4","H3",0.064406426154599
2008-02-17,0.528906284706282,"02-17","2008-01-01","2007-2008","Region 4","H3",0.0637329060822389
2008-02-24,0.52332146400326,"02-24","2008-01-01","2007-2008","Region 4","H3",0.0630599383682147
2008-03-02,0.517732082217514,"03-02","2008-01-01","2007-2008","Region 4","H3",0.0623864210463199
2008-03-09,0.512129067714756,"03-09","2008-01-01","2007-2008","Region 4","H3",0.0617112609897892
2008-03-16,0.506503425786165,"03-16","2008-01-01","2007-2008","Region 4","H3",0.0610333743413326
2008-03-23,0.500846241946725,"03-23","2008-01-01","2007-2008","Region 4","H3",0.0603516869105825
2008-03-30,0.495148684994513,"03-30","2008-01-01","2007-2008","Region 4","H3",0.059665134542737
2008-04-06,0.489402009863028,"04-06","2008-01-01","2007-2008","Region 4","H3",0.0589726634622629
2008-04-13,0.483597560299387,"04-13","2008-01-01","2007-2008","Region 4","H3",0.0582732305956179
2008-04-20,0.477726771401909,"04-20","2008-01-01","2007-2008","Region 4","H3",0.0575658038770275
2008-04-27,0.471781172051356,"04-27","2008-01-01","2007-2008","Region 4","H3",0.056849362541448
2008-05-04,0.465752387270736,"05-04","2008-01-01","2007-2008","Region 4","H3",0.0561228974089213
2008-05-11,0.459632140549334,"05-11","2008-01-01","2007-2008","Region 4","H3",0.0553854111646203
2008-05-18,0.453412256167327,"05-18","2008-01-01","2007-2008","Region 4","H3",0.0546359186389624
2008-05-25,0.447084661558053,"05-25","2008-01-01","2007-2008","Region 4","H3",0.0538734470922624
2008-06-01,0.440641389745797,"06-01","2008-01-01","2007-2008","Region 4","H3",0.0530970365084841
2008-06-08,0.434074581897718,"06-08","2008-01-01","2007-2008","Region 4","H3",0.0523057399027458
2008-06-15,0.427376490029331,"06-15","2008-01-01","2007-2008","Region 4","H3",0.0514986236473298
2008-06-22,0.420539479903791,"06-22","2008-01-01","2007-2008","Region 4","H3",0.0506747678210442
2008-06-29,0.413556034166081,"06-29","2008-01-01","2007-2008","Region 4","H3",0.0498332665868907
2008-07-06,0.406418755754101,"07-06","2008-01-01","2008-2009","Region 4","H1",0.0489732286030991
2008-07-13,0.399120371629424,"07-13","2008-01-01","2008-2009","Region 4","H1",0.048093777472681
2008-07-20,0.391653736871468,"07-20","2008-01-01","2008-2009","Region 4","H1",0.0471940522367756
2008-07-27,0.384011839179652,"07-27","2008-01-01","2008-2009","Region 4","H1",0.0462732079171567
2008-08-03,0.376187803828892,"08-03","2008-01-01","2008-2009","Region 4","H1",0.0453304161133666
2008-08-10,0.36817489912461,"08-10","2008-01-01","2008-2009","Region 4","H1",0.0443648656600429
