"","date","season","observed","pop","predicted","predicted_upper","predicted_lower","baseline","baseline_upper","baseline_lower","flu_ah1","flu_upper_ah1","flu_lower_ah1","flu_ah3","flu_upper_ah3","flu_lower_ah3","flu_a2009","flu_upper_a2009","flu_lower_a2009","flu_b","flu_upper_b","flu_lower_b","rsv","rsv_upper","rsv_lower","age","var"
"138",2001-10-14,"2001/2002",0.0092,15187344,0.0066,0.0174,-0.0037,0.0066,0.0173,-0.0035,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-2e-04,2,"pi_uc"
"139",2001-10-21,"2001/2002",0.0079,15187344,0.0073,0.0181,-0.003,0.0073,0.018,-0.0029,0,0,0,1e-04,1e-04,1e-04,0,0,0,0,0,0,-1e-04,0,-2e-04,2,"pi_uc"
"140",2001-10-28,"2001/2002",0.0066,15187344,0.008,0.0189,-0.0024,0.008,0.0187,-0.0021,0,0,0,1e-04,1e-04,1e-04,0,0,0,0,0,0,-1e-04,1e-04,-3e-04,2,"pi_uc"
"141",2001-11-04,"2001/2002",0.0066,15187344,0.009,0.0198,-0.0014,0.0089,0.0196,-0.0013,0,0,0,2e-04,2e-04,2e-04,0,0,0,0,0,0,-1e-04,1e-04,-3e-04,2,"pi_uc"
"142",2001-11-11,"2001/2002",0.0066,15187344,0.0099,0.0208,-6e-04,0.0098,0.0205,-4e-04,0,0,0,3e-04,3e-04,2e-04,0,0,0,0,0,0,-2e-04,1e-04,-4e-04,2,"pi_uc"
"143",2001-11-18,"2001/2002",0.0092,15187344,0.0109,0.0218,3e-04,0.0108,0.0214,6e-04,0,0,0,2e-04,3e-04,2e-04,0,0,0,0,0,0,-2e-04,1e-04,-5e-04,2,"pi_uc"
"144",2001-11-25,"2001/2002",0.0119,15187344,0.0117,0.0228,0.001,0.0118,0.0224,0.0016,0,0,0,2e-04,2e-04,2e-04,0,0,0,0,0,0,-3e-04,2e-04,-8e-04,2,"pi_uc"
"145",2001-12-02,"2001/2002",0.0119,15187344,0.0134,0.0247,0.0024,0.0128,0.0234,0.0026,0,0,0,0.001,0.0011,9e-04,0,0,0,0,0,0,-4e-04,2e-04,-0.001,2,"pi_uc"
"146",2001-12-09,"2001/2002",0.0158,15187344,0.0141,0.0255,0.0029,0.0138,0.0244,0.0036,0,0,0,6e-04,6e-04,5e-04,0,0,0,1e-04,2e-04,1e-04,-5e-04,3e-04,-0.0013,2,"pi_uc"
"147",2001-12-16,"2001/2002",0.0184,15187344,0.0153,0.0269,0.004,0.0149,0.0254,0.0046,0,0,0,0.001,0.0011,9e-04,0,0,0,0,0,0,-6e-04,3e-04,-0.0015,2,"pi_uc"
"148",2001-12-23,"2001/2002",0.0158,15187344,0.0161,0.0278,0.0046,0.0159,0.0264,0.0056,0,0,0,8e-04,9e-04,7e-04,0,0,0,1e-04,1e-04,1e-04,-7e-04,4e-04,-0.0018,2,"pi_uc"
"149",2001-12-30,"2001/2002",0.0158,15187344,0.0168,0.029,0.0049,0.0168,0.0273,0.0066,1e-04,1e-04,0,9e-04,0.001,8e-04,0,0,0,1e-04,1e-04,0,-0.001,5e-04,-0.0026,2,"pi_uc"
"150",2002-01-06,"2001/2002",0.0224,15187344,0.0182,0.0304,0.0063,0.0177,0.0282,0.0075,1e-04,1e-04,0,0.0014,0.0015,0.0012,0,0,0,1e-04,1e-04,1e-04,-9e-04,5e-04,-0.0025,2,"pi_uc"
"151",2002-01-13,"2001/2002",0.0198,15187344,0.0207,0.0331,0.0084,0.0185,0.029,0.0083,0,0,0,0.0031,0.0034,0.0028,0,0,0,1e-04,1e-04,1e-04,-0.001,6e-04,-0.0027,2,"pi_uc"
"152",2002-01-20,"2001/2002",0.0211,15187344,0.0208,0.0337,0.0081,0.0192,0.0297,0.009,0,0,0,0.0029,0.0032,0.0026,0,0,0,0,1e-04,0,-0.0013,8e-04,-0.0036,2,"pi_uc"
"153",2002-01-27,"2001/2002",0.0224,15187344,0.0222,0.0351,0.0093,0.0198,0.0302,0.0096,0,0,0,0.0037,0.004,0.0033,0,0,0,1e-04,1e-04,1e-04,-0.0013,8e-04,-0.0036,2,"pi_uc"
"154",2002-02-03,"2001/2002",0.0211,15187344,0.0256,0.0386,0.0126,0.0203,0.0307,0.0101,0,0,0,0.0065,0.0071,0.0058,0,0,0,1e-04,1e-04,0,-0.0012,7e-04,-0.0033,2,"pi_uc"
"155",2002-02-10,"2001/2002",0.0198,15187344,0.0279,0.0413,0.0144,0.0206,0.031,0.0104,1e-04,2e-04,0,0.0084,0.0092,0.0074,0,0,0,2e-04,2e-04,2e-04,-0.0013,8e-04,-0.0036,2,"pi_uc"
"156",2002-02-17,"2001/2002",0.0224,15187344,0.0302,0.0439,0.0162,0.0208,0.0311,0.0106,1e-04,1e-04,0,0.0105,0.0114,0.0093,0,0,0,3e-04,4e-04,3e-04,-0.0015,8e-04,-0.004,2,"pi_uc"
"157",2002-02-24,"2001/2002",0.0263,15187344,0.0296,0.0431,0.016,0.0208,0.0311,0.0106,1e-04,1e-04,0,0.0099,0.0108,0.0088,0,0,0,3e-04,3e-04,2e-04,-0.0014,8e-04,-0.0036,2,"pi_uc"
"158",2002-03-03,"2001/2002",0.0329,15187344,0.0303,0.044,0.0165,0.0206,0.0309,0.0104,0,1e-04,0,0.0108,0.0118,0.0096,0,0,0,4e-04,4e-04,3e-04,-0.0014,8e-04,-0.0038,2,"pi_uc"
"159",2002-03-10,"2001/2002",0.0329,15187344,0.0283,0.0419,0.0146,0.0203,0.0306,0.0101,2e-04,3e-04,0,0.0086,0.0094,0.0076,0,0,0,7e-04,8e-04,5e-04,-0.0014,8e-04,-0.0038,2,"pi_uc"
"160",2002-03-17,"2001/2002",0.0342,15187344,0.0267,0.0397,0.0135,0.0198,0.0301,0.0097,1e-04,1e-04,0,0.007,0.0077,0.0062,0,0,0,9e-04,0.0011,7e-04,-0.0012,7e-04,-0.0031,2,"pi_uc"
"161",2002-03-24,"2001/2002",0.0316,15187344,0.0253,0.0381,0.0124,0.0193,0.0295,0.0091,1e-04,2e-04,0,0.0052,0.0056,0.0046,0,0,0,0.0018,0.0022,0.0015,-0.001,6e-04,-0.0028,2,"pi_uc"
"162",2002-03-31,"2001/2002",0.0316,15187344,0.0243,0.0373,0.0113,0.0186,0.0288,0.0084,1e-04,2e-04,0,0.0037,0.004,0.0033,0,0,0,0.003,0.0037,0.0025,-0.0011,6e-04,-0.0029,2,"pi_uc"
"163",2002-04-07,"2001/2002",0.0237,15187344,0.0224,0.0351,0.0098,0.0178,0.028,0.0077,1e-04,1e-04,0,0.0023,0.0025,0.002,0,0,0,0.0033,0.0039,0.0026,-0.001,5e-04,-0.0026,2,"pi_uc"
"164",2002-04-14,"2001/2002",0.0224,15187344,0.0226,0.0353,0.01,0.017,0.0272,0.0068,1e-04,1e-04,0,0.0014,0.0015,0.0012,0,0,0,0.005,0.006,0.0041,-8e-04,5e-04,-0.0022,2,"pi_uc"
"165",2002-04-21,"2001/2002",0.0184,15187344,0.0207,0.033,0.0085,0.016,0.0263,0.0059,1e-04,1e-04,0,8e-04,8e-04,7e-04,0,0,0,0.0045,0.0054,0.0036,-7e-04,4e-04,-0.0018,2,"pi_uc"
"166",2002-04-28,"2001/2002",0.0171,15187344,0.0171,0.0291,0.0051,0.0151,0.0253,0.005,1e-04,1e-04,0,3e-04,4e-04,3e-04,0,0,0,0.0024,0.0029,0.002,-8e-04,5e-04,-0.0021,2,"pi_uc"
"167",2002-05-05,"2001/2002",0.0132,15187344,0.0166,0.028,0.0051,0.0141,0.0243,0.004,1e-04,1e-04,0,2e-04,2e-04,2e-04,0,0,0,0.0027,0.0032,0.0022,-4e-04,3e-04,-0.0012,2,"pi_uc"
"168",2002-05-12,"2001/2002",0.0145,15187344,0.0144,0.0255,0.0034,0.0131,0.0232,0.003,0,0,0,1e-04,1e-04,1e-04,0,0,0,0.0016,0.0019,0.0013,-4e-04,2e-04,-0.001,2,"pi_uc"
"169",2002-05-19,"2001/2002",0.0158,15187344,0.014,0.025,0.003,0.0121,0.0222,0.002,0,0,0,1e-04,1e-04,1e-04,0,0,0,0.0021,0.0025,0.0017,-3e-04,2e-04,-7e-04,2,"pi_uc"
"170",2002-05-26,"2001/2002",0.0119,15187344,0.0126,0.0234,0.0019,0.0111,0.0212,0.001,0,0,0,0,0,0,0,0,0,0.0017,0.002,0.0014,-2e-04,1e-04,-5e-04,2,"pi_uc"
"171",2002-06-02,"2001/2002",0.0092,15187344,0.0111,0.0218,5e-04,0.0101,0.0202,0,0,0,0,0,0,0,0,0,0,0.0012,0.0015,0.001,-2e-04,1e-04,-5e-04,2,"pi_uc"
"172",2002-06-09,"2001/2002",0.0053,15187344,0.009,0.0194,-0.0014,0.0091,0.0193,-9e-04,0,0,0,0,0,0,0,0,0,0,0,0,-2e-04,1e-04,-5e-04,2,"pi_uc"
"173",2002-06-16,"2001/2002",0.0053,15187344,0.0081,0.0185,-0.0023,0.0082,0.0184,-0.0018,0,0,0,0,0,0,0,0,0,0,0,0,-2e-04,1e-04,-5e-04,2,"pi_uc"
"174",2002-06-23,"2001/2002",0.004,15187344,0.0073,0.0176,-0.003,0.0074,0.0176,-0.0026,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,1e-04,-4e-04,2,"pi_uc"
"175",2002-06-30,"2002/2003",0.0053,15378172,0.0066,0.0169,-0.0036,0.0067,0.0168,-0.0034,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,1e-04,-2e-04,2,"pi_uc"
"176",2002-07-07,"2002/2003",0.0053,15378172,0.0059,0.0162,-0.0042,0.006,0.0161,-0.004,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-2e-04,2,"pi_uc"
"177",2002-07-14,"2002/2003",0.0079,15378172,0.0054,0.0156,-0.0048,0.0054,0.0156,-0.0046,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-2e-04,2,"pi_uc"
"178",2002-07-21,"2002/2003",0.0052,15378172,0.0049,0.0151,-0.0053,0.0049,0.0151,-0.0051,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-2e-04,2,"pi_uc"
"179",2002-07-28,"2002/2003",0.0052,15378172,0.0044,0.0147,-0.0057,0.0045,0.0146,-0.0055,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-2e-04,2,"pi_uc"
"180",2002-08-04,"2002/2003",0.0052,15378172,0.0041,0.0143,-0.006,0.0042,0.0143,-0.0058,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-2e-04,2,"pi_uc"
"181",2002-08-11,"2002/2003",0.0052,15378172,0.0039,0.0141,-0.0063,0.0039,0.0141,-0.0061,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-2e-04,2,"pi_uc"
"182",2002-08-18,"2002/2003",0.0039,15378172,0.0037,0.0139,-0.0063,0.0038,0.0139,-0.0062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,2,"pi_uc"
"183",2002-08-25,"2002/2003",0.0052,15378172,0.0037,0.0139,-0.0063,0.0037,0.0139,-0.0063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,2,"pi_uc"
"184",2002-09-01,"2002/2003",0.0039,15378172,0.0037,0.0139,-0.0064,0.0038,0.0139,-0.0062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,2,"pi_uc"
"185",2002-09-08,"2002/2003",0.0039,15378172,0.0039,0.0141,-0.0062,0.0039,0.0141,-0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,2,"pi_uc"
"186",2002-09-15,"2002/2003",0.0039,15378172,0.0041,0.0144,-0.006,0.0041,0.0143,-0.0058,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-2e-04,2,"pi_uc"
"187",2002-09-22,"2002/2003",0.0065,15378172,0.0044,0.0147,-0.0057,0.0045,0.0147,-0.0055,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-2e-04,2,"pi_uc"
"188",2002-09-29,"2002/2003",0.0052,15378172,0.0049,0.0152,-0.0052,0.005,0.0151,-0.005,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-2e-04,2,"pi_uc"
"189",2002-10-06,"2002/2003",0.0065,15378172,0.0054,0.0158,-0.0047,0.0055,0.0157,-0.0044,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,1e-04,-3e-04,2,"pi_uc"
"190",2002-10-13,"2002/2003",0.0078,15378172,0.0061,0.0165,-0.0041,0.0062,0.0164,-0.0038,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,1e-04,-3e-04,2,"pi_uc"
"191",2002-10-20,"2002/2003",0.0091,15378172,0.0069,0.0173,-0.0033,0.007,0.0172,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,1e-04,-4e-04,2,"pi_uc"
"192",2002-10-27,"2002/2003",0.0078,15378172,0.0078,0.0183,-0.0025,0.0079,0.0181,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,-2e-04,1e-04,-5e-04,2,"pi_uc"
"193",2002-11-03,"2002/2003",0.0078,15378172,0.0087,0.0192,-0.0017,0.0089,0.0191,-0.0011,0,0,0,0,0,0,0,0,0,0,0,0,-2e-04,1e-04,-6e-04,2,"pi_uc"
"194",2002-11-10,"2002/2003",0.0065,15378172,0.0097,0.0204,-7e-04,0.01,0.0201,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,-3e-04,2e-04,-7e-04,2,"pi_uc"
"195",2002-11-17,"2002/2003",0.0078,15378172,0.0108,0.0215,2e-04,0.0111,0.0212,0.0011,0,0,0,0,0,0,0,0,0,0,1e-04,0,-4e-04,2e-04,-0.001,2,"pi_uc"
"196",2002-11-24,"2002/2003",0.0117,15378172,0.0118,0.0227,0.0011,0.0122,0.0224,0.0023,0,0,0,0,0,0,0,0,0,0,0,0,-5e-04,3e-04,-0.0013,2,"pi_uc"
"197",2002-12-01,"2002/2003",0.0143,15378172,0.0129,0.024,0.002,0.0134,0.0235,0.0035,0,0,0,0,0,0,0,0,0,1e-04,1e-04,0,-5e-04,3e-04,-0.0015,2,"pi_uc"
"198",2002-12-08,"2002/2003",0.0169,15378172,0.0141,0.0252,0.0031,0.0146,0.0247,0.0046,0,0,0,0,0,0,0,0,0,1e-04,1e-04,1e-04,-6e-04,4e-04,-0.0017,2,"pi_uc"
"199",2002-12-15,"2002/2003",0.0195,15378172,0.0151,0.0264,0.004,0.0157,0.0258,0.0058,0,0,0,1e-04,1e-04,1e-04,0,0,0,1e-04,1e-04,0,-7e-04,4e-04,-0.0019,2,"pi_uc"
"200",2002-12-22,"2002/2003",0.0169,15378172,0.0163,0.0278,0.0049,0.0168,0.0269,0.0069,0,0,0,0,0,0,0,0,0,3e-04,3e-04,2e-04,-8e-04,5e-04,-0.0022,2,"pi_uc"
"201",2002-12-29,"2002/2003",0.013,15378172,0.0176,0.0292,0.0061,0.0178,0.0279,0.0079,1e-04,1e-04,0,0,0,0,0,0,0,5e-04,7e-04,4e-04,-9e-04,5e-04,-0.0023,2,"pi_uc"
"202",2003-01-05,"2002/2003",0.0117,15378172,0.0191,0.0312,0.0072,0.0188,0.0289,0.0089,1e-04,2e-04,0,0,0,0,0,0,0,0.0012,0.0014,0.001,-0.001,6e-04,-0.0027,2,"pi_uc"
"203",2003-01-12,"2002/2003",0.0143,15378172,0.0211,0.0335,0.0087,0.0196,0.0297,0.0097,2e-04,3e-04,0,1e-04,1e-04,1e-04,0,0,0,0.0022,0.0027,0.0018,-0.0011,6e-04,-0.003,2,"pi_uc"
"204",2003-01-19,"2002/2003",0.0143,15378172,0.0209,0.0335,0.0083,0.0204,0.0305,0.0105,3e-04,5e-04,1e-04,2e-04,2e-04,1e-04,0,0,0,0.0014,0.0016,0.0011,-0.0013,7e-04,-0.0035,2,"pi_uc"
"205",2003-01-26,"2002/2003",0.0169,15378172,0.0218,0.0344,0.0092,0.021,0.0311,0.0111,3e-04,6e-04,1e-04,2e-04,2e-04,2e-04,0,0,0,0.0015,0.0018,0.0012,-0.0013,7e-04,-0.0034,2,"pi_uc"
"206",2003-02-02,"2002/2003",0.0208,15378172,0.024,0.0368,0.0112,0.0214,0.0315,0.0115,6e-04,0.0011,1e-04,2e-04,2e-04,2e-04,0,0,0,0.0028,0.0033,0.0022,-0.0011,6e-04,-0.0028,2,"pi_uc"
"207",2003-02-09,"2002/2003",0.0286,15378172,0.0272,0.0413,0.0133,0.0217,0.0318,0.0118,0.0012,0.0021,3e-04,3e-04,4e-04,3e-04,0,0,0,0.0053,0.0064,0.0043,-0.0013,7e-04,-0.0034,2,"pi_uc"
"208",2003-02-16,"2002/2003",0.0325,15378172,0.0298,0.0445,0.0152,0.0218,0.0319,0.0119,0.0016,0.003,4e-04,6e-04,6e-04,5e-04,0,0,0,0.007,0.0084,0.0057,-0.0012,7e-04,-0.0032,2,"pi_uc"
"209",2003-02-23,"2002/2003",0.0442,15378172,0.0328,0.0484,0.0175,0.0217,0.0318,0.0117,0.0024,0.0044,6e-04,9e-04,0.001,8e-04,0,0,0,0.0089,0.0107,0.0072,-0.0011,6e-04,-0.0028,2,"pi_uc"
"210",2003-03-02,"2002/2003",0.0455,15378172,0.0319,0.0471,0.017,0.0214,0.0315,0.0114,0.0022,0.0041,6e-04,0.0012,0.0013,0.001,0,0,0,0.0081,0.0097,0.0066,-0.001,6e-04,-0.0026,2,"pi_uc"
"211",2003-03-09,"2002/2003",0.0442,15378172,0.0297,0.0444,0.0151,0.0209,0.031,0.011,0.0022,0.0039,5e-04,0.0018,0.0019,0.0016,0,0,0,0.0058,0.007,0.0047,-0.001,6e-04,-0.0027,2,"pi_uc"
"212",2003-03-16,"2002/2003",0.0351,15378172,0.0269,0.0408,0.0132,0.0203,0.0304,0.0104,0.002,0.0035,5e-04,0.001,0.0011,9e-04,0,0,0,0.0044,0.0053,0.0036,-8e-04,5e-04,-0.0021,2,"pi_uc"
"213",2003-03-23,"2002/2003",0.026,15378172,0.0239,0.037,0.011,0.0196,0.0297,0.0096,0.0013,0.0023,3e-04,9e-04,0.001,8e-04,0,0,0,0.0029,0.0035,0.0024,-8e-04,5e-04,-0.0021,2,"pi_uc"
"214",2003-03-30,"2002/2003",0.0143,15378172,0.0225,0.0352,0.0099,0.0188,0.0288,0.0088,0.0013,0.0023,3e-04,6e-04,7e-04,6e-04,0,0,0,0.0025,0.0031,0.0021,-7e-04,4e-04,-0.0018,2,"pi_uc"
"215",2003-04-06,"2002/2003",0.0156,15378172,0.0208,0.0334,0.0083,0.0179,0.0279,0.0078,0.0011,0.0021,3e-04,8e-04,8e-04,7e-04,0,0,0,0.0018,0.0021,0.0014,-7e-04,4e-04,-0.0019,2,"pi_uc"
"216",2003-04-13,"2002/2003",0.013,15378172,0.018,0.0296,0.0063,0.0169,0.0269,0.0068,5e-04,0.001,1e-04,4e-04,4e-04,3e-04,0,0,0,9e-04,0.001,7e-04,-6e-04,4e-04,-0.0017,2,"pi_uc"
"217",2003-04-20,"2002/2003",0.0117,15378172,0.0166,0.0279,0.0052,0.0158,0.0259,0.0058,3e-04,6e-04,1e-04,4e-04,5e-04,4e-04,0,0,0,5e-04,6e-04,4e-04,-5e-04,3e-04,-0.0014,2,"pi_uc"
"218",2003-04-27,"2002/2003",0.0143,15378172,0.015,0.0259,0.004,0.0148,0.0248,0.0047,1e-04,2e-04,0,4e-04,4e-04,3e-04,0,0,0,2e-04,2e-04,2e-04,-4e-04,2e-04,-0.0011,2,"pi_uc"
"219",2003-05-04,"2002/2003",0.013,15378172,0.014,0.0247,0.0032,0.0137,0.0237,0.0036,1e-04,2e-04,0,2e-04,3e-04,2e-04,0,0,0,3e-04,4e-04,3e-04,-3e-04,2e-04,-9e-04,2,"pi_uc"
"220",2003-05-11,"2002/2003",0.0065,15378172,0.0128,0.0235,0.002,0.0126,0.0227,0.0025,1e-04,1e-04,0,2e-04,3e-04,2e-04,0,0,0,2e-04,2e-04,2e-04,-3e-04,2e-04,-8e-04,2,"pi_uc"
"221",2003-05-18,"2002/2003",0.0065,15378172,0.0119,0.0225,0.0011,0.0116,0.0216,0.0014,1e-04,1e-04,0,2e-04,2e-04,2e-04,0,0,0,3e-04,3e-04,2e-04,-3e-04,2e-04,-7e-04,2,"pi_uc"
"222",2003-05-25,"2002/2003",0.0065,15378172,0.0105,0.0211,-2e-04,0.0106,0.0206,4e-04,0,0,0,1e-04,1e-04,1e-04,0,0,0,1e-04,1e-04,1e-04,-3e-04,2e-04,-8e-04,2,"pi_uc"
"223",2003-06-01,"2002/2003",0.0065,15378172,0.0096,0.02,-9e-04,0.0096,0.0197,-5e-04,0,1e-04,0,0,0,0,0,0,0,1e-04,1e-04,0,-2e-04,1e-04,-5e-04,2,"pi_uc"
"224",2003-06-08,"2002/2003",0.0065,15378172,0.0088,0.0191,-0.0018,0.0088,0.0189,-0.0014,0,0,0,0,0,0,0,0,0,1e-04,1e-04,1e-04,-2e-04,1e-04,-5e-04,2,"pi_uc"
"225",2003-06-15,"2002/2003",0.0065,15378172,0.0081,0.0184,-0.0024,0.0081,0.0181,-0.0022,0,0,0,0,0,0,0,0,0,2e-04,2e-04,1e-04,-2e-04,1e-04,-4e-04,2,"pi_uc"
"226",2003-06-22,"2002/2003",0.0078,15378172,0.0075,0.0179,-0.003,0.0075,0.0175,-0.0028,0,1e-04,0,0,0,0,0,0,0,2e-04,2e-04,1e-04,-1e-04,1e-04,-4e-04,2,"pi_uc"
"227",2003-06-29,"2003/2004",0.0091,15516416,0.0072,0.0174,-0.0032,0.007,0.0171,-0.0033,0,0,0,1e-04,1e-04,1e-04,0,0,0,2e-04,2e-04,1e-04,-1e-04,0,-2e-04,2,"pi_uc"
"228",2003-07-06,"2003/2004",0.0091,15516416,0.0066,0.0168,-0.0039,0.0066,0.0167,-0.0037,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-2e-04,2,"pi_uc"
"229",2003-07-13,"2003/2004",0.0078,15516416,0.0063,0.0165,-0.0042,0.0064,0.0165,-0.0039,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,1e-04,-3e-04,2,"pi_uc"
"230",2003-07-20,"2003/2004",0.009,15516416,0.0062,0.0164,-0.0043,0.0062,0.0163,-0.0041,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-2e-04,2,"pi_uc"
"231",2003-07-27,"2003/2004",0.0103,15516416,0.0062,0.0164,-0.0043,0.0062,0.0163,-0.0041,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-2e-04,2,"pi_uc"
"232",2003-08-03,"2003/2004",0.009,15516416,0.0063,0.0166,-0.0042,0.0064,0.0165,-0.004,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,1e-04,-3e-04,2,"pi_uc"
"233",2003-08-10,"2003/2004",0.0103,15516416,0.0065,0.0168,-0.0039,0.0066,0.0167,-0.0038,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-2e-04,2,"pi_uc"
"234",2003-08-17,"2003/2004",0.0129,15516416,0.0069,0.0172,-0.0035,0.0069,0.0171,-0.0034,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-1e-04,2,"pi_uc"
"235",2003-08-24,"2003/2004",0.0116,15516416,0.0074,0.0176,-0.0031,0.0074,0.0175,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-2e-04,2,"pi_uc"
"236",2003-08-31,"2003/2004",0.009,15516416,0.008,0.0182,-0.0025,0.008,0.0181,-0.0024,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-1e-04,2,"pi_uc"
"237",2003-09-07,"2003/2004",0.0129,15516416,0.0085,0.0189,-0.0021,0.0087,0.0188,-0.0017,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,1e-04,-4e-04,2,"pi_uc"
"238",2003-09-14,"2003/2004",0.0103,15516416,0.0094,0.0196,-0.0011,0.0095,0.0196,-9e-04,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-2e-04,2,"pi_uc"
"239",2003-09-21,"2003/2004",0.009,15516416,0.0102,0.0206,-4e-04,0.0104,0.0205,0,0,0,0,0,0,0,0,0,0,0,0,0,-2e-04,1e-04,-4e-04,2,"pi_uc"
"240",2003-09-28,"2003/2004",0.0116,15516416,0.0113,0.0216,7e-04,0.0114,0.0215,0.001,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,1e-04,-3e-04,2,"pi_uc"
"241",2003-10-05,"2003/2004",0.0155,15516416,0.0125,0.0227,0.0019,0.0125,0.0227,0.0021,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,1e-04,-3e-04,2,"pi_uc"
"242",2003-10-12,"2003/2004",0.0116,15516416,0.0137,0.0239,0.0031,0.0138,0.0239,0.0034,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,1e-04,-3e-04,2,"pi_uc"
"243",2003-10-19,"2003/2004",0.0116,15516416,0.015,0.0254,0.0044,0.0151,0.0252,0.0047,0,0,0,1e-04,1e-04,1e-04,0,0,0,0,0,0,-2e-04,1e-04,-5e-04,2,"pi_uc"
"244",2003-10-26,"2003/2004",0.0116,15516416,0.0167,0.0271,0.006,0.0165,0.0266,0.0062,0,0,0,4e-04,4e-04,3e-04,0,0,0,0,0,0,-2e-04,1e-04,-5e-04,2,"pi_uc"
"245",2003-11-02,"2003/2004",0.0116,15516416,0.0183,0.0288,0.0075,0.018,0.0281,0.0077,0,0,0,5e-04,5e-04,4e-04,0,0,0,0,0,0,-2e-04,1e-04,-6e-04,2,"pi_uc"
"246",2003-11-09,"2003/2004",0.0077,15516416,0.0203,0.0309,0.0094,0.0195,0.0296,0.0092,0,0,0,0.001,0.001,9e-04,0,0,0,0,1e-04,0,-3e-04,2e-04,-7e-04,2,"pi_uc"
"247",2003-11-16,"2003/2004",0.0077,15516416,0.0227,0.0335,0.0116,0.0211,0.0312,0.0108,0,0,0,0.0019,0.0021,0.0017,0,0,0,0,0,0,-4e-04,2e-04,-9e-04,2,"pi_uc"
"248",2003-11-23,"2003/2004",0.0116,15516416,0.0254,0.0364,0.0141,0.0226,0.0327,0.0123,0,0,0,0.0032,0.0035,0.0028,0,0,0,0,0,0,-4e-04,2e-04,-0.0011,2,"pi_uc"
"249",2003-11-30,"2003/2004",0.0271,15516416,0.0307,0.0422,0.0187,0.0241,0.0342,0.0139,0,0,0,0.0071,0.0077,0.0063,0,0,0,0,0,0,-6e-04,3e-04,-0.0015,2,"pi_uc"
"250",2003-12-07,"2003/2004",0.0348,15516416,0.0399,0.0523,0.027,0.0256,0.0356,0.0154,0,0,0,0.0148,0.0162,0.0132,0,0,0,1e-04,1e-04,1e-04,-6e-04,3e-04,-0.0016,2,"pi_uc"
"251",2003-12-14,"2003/2004",0.0528,15516416,0.0474,0.0604,0.0338,0.027,0.037,0.0168,0,0,0,0.0208,0.0227,0.0185,0,0,0,3e-04,3e-04,2e-04,-6e-04,4e-04,-0.0017,2,"pi_uc"
"252",2003-12-21,"2003/2004",0.067,15516416,0.0514,0.0647,0.0375,0.0283,0.0383,0.0181,0,0,0,0.0233,0.0255,0.0207,0,0,0,4e-04,5e-04,3e-04,-6e-04,4e-04,-0.0017,2,"pi_uc"
"253",2003-12-28,"2003/2004",0.076,15516416,0.0595,0.0733,0.045,0.0294,0.0395,0.0193,0,0,0,0.0301,0.0329,0.0267,0,0,0,5e-04,6e-04,4e-04,-5e-04,3e-04,-0.0014,2,"pi_uc"
"254",2004-01-04,"2003/2004",0.0683,15516416,0.058,0.0716,0.0438,0.0305,0.0405,0.0204,0,0,0,0.0279,0.0305,0.0248,0,0,0,3e-04,3e-04,2e-04,-6e-04,3e-04,-0.0016,2,"pi_uc"
